inchikey,canonical_smiles,source,source_id,role,is_flavonoid_core,mw,clogp,tpsa,hbd,hba,rotatable_bonds,aromatic_rings,fraction_csp3,qed
JQTSPDOLJNZJQH-AXWLHTBJSA-N,COc1cc(O)c2c(=O)c(O)c(-c3ccc(O[C@@H]4OC(CO)[C@@H](O)C(O)C4O)c(O)c3)oc2c1OC,COCONUT,CNP0221409.2,coverage,True,508.43,-0.227,208.74,7,13,6,3,0.348,0.23
ULRCWZOYADTIMQ-LODUPSMDSA-N,CC1O[C@@H](OCC2O[C@@H](Oc3c(-c4ccc(O)c(O)c4)oc4c(O)c(O)cc(O)c4c3=O)C(O)C(O)[C@@H]2O)C(O)[C@@H](O)[C@H]1O,COCONUT,CNP0426160.2,coverage,True,626.52,-1.982,289.66,11,17,6,3,0.444,0.104
CMTYUVVBICETNN-OGKFSERFSA-N,O=c1c(O[C@@H]2O[C@H](CO)[C@@H](O)C(O)C2O)c(-c2ccc(O)c(O)c2O)oc2cc(O)cc(O)c12,COCONUT,CNP0424029.2,coverage,True,480.38,-0.833,230.74,9,13,4,3,0.286,0.208
IIHWDFKYBUWTNF-KJWAKBDOSA-N,COc1cc(-c2oc3c(OC)c(O[C@@H]4OC(CO)[C@@H](O)[C@H](O)C4O)cc(O)c3c(=O)c2O)ccc1O,COCONUT,CNP0241210.2,coverage,True,508.43,-0.227,208.74,7,13,6,3,0.348,0.23
SCMBTGLLYCNHPV-XELXBMEASA-N,COc1cc(-c2oc3c(OC)c(O)cc(O)c3c(=O)c2O[C@@H]2OC(CO[C@@H]3OC(C)[C@H](O)[C@H](O)C3O)[C@@H](O)C(O)C2O)ccc1O,COCONUT,CNP0283196.2,coverage,True,654.57,-1.376,267.66,9,17,8,3,0.483,0.135
XZGXHUKLGCOGII-IZHBCFKMSA-N,COc1cc(-c2oc3c(OC)c(O)cc(O)c3c(=O)c2O[C@@H]2O[C@H](CO)[C@H](O)C(O)C2O)ccc1O,COCONUT,CNP0186787.5,coverage,True,508.43,-0.227,208.74,7,13,6,3,0.348,0.23
FEWRYXXFMHQZRI-LKQQUFGMSA-N,O=c1c(O[C@@H]2OC(CO)[C@H](O)C(O)C2O)c(-c2cc(O)c(O)c(O[C@@H]3OC(CO)[C@H](O)[C@H](O)C3O)c2)oc2cc(O)cc(O)c12,COCONUT,CNP0193966.2,coverage,True,642.52,-3.36,309.89,12,18,7,3,0.444,0.112
QHGXSAZITOZQRI-AZZWJYTASA-N,COc1cc(-c2oc3c(OC)c(O[C@@H]4OC(CO)[C@@H](O)[C@H](O)C4O[C@@H]4OC(C)[C@H](O)[C@H](O)C4O)cc(O)c3c(=O)c2O)ccc1O,COCONUT,CNP0421568.2,coverage,True,654.57,-1.376,267.66,9,17,8,3,0.483,0.135
ZUULHXHHLWNLGP-XFUISERXSA-N,O=c1c(O[C@@H]2OC(CO)[C@@H](O)C(O)C2O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O[C@@H]3OC(CO)[C@@H](O)[C@H](O)C3O)cc(O)c12,COCONUT,CNP0252312.4,coverage,True,642.52,-3.36,309.89,12,18,7,3,0.444,0.112
CWMJIRNVYCGZQQ-WEVFHGLTSA-N,COc1cc(O)c2c(=O)c(OC)c(-c3cc(OC)c(OC)cc3O[C@@H]3OC(CO)[C@@H](O)[C@H](O)C3O)oc2c1,COCONUT,CNP0333509.2,coverage,True,536.49,0.379,186.74,5,13,8,3,0.4,0.266
DTSVAGTXAHLUAU-YQVWNEBBSA-N,CC1O[C@@H](OCC2O[C@@H](Oc3c(-c4cc(O)c(O)c(O)c4)oc4cc(O[C@@H]5OC(CO)[C@@H](O)[C@H](O)C5O)cc(O)c4c3=O)C(O)C(O)[C@@H]2O)C(O)[C@@H](O)[C@H]1O,COCONUT,CNP0424211.2,coverage,True,788.66,-4.508,368.81,14,22,9,3,0.545,0.091
IGWWQFFTCVTNTO-QFLODMJBSA-N,C[C@@H]1O[C@@H](Oc2cc(-c3oc4cc(O)cc(O)c4c(=O)c3O[C@@H]3OC(CO)[C@H](O)C(O)C3O)cc(O)c2O)C(O)C(O)[C@H]1O,COCONUT,CNP0122732.2,coverage,True,626.52,-2.333,289.66,11,17,6,3,0.444,0.128
JRIJCTZIZZPYSD-XDMMRVKFSA-N,COc1cc(O)cc2oc(-c3cc(O)c(O)c(O)c3)c(O[C@@H]3O[C@H](CO)[C@H](O)C(O)C3O)c(=O)c12,COCONUT,CNP0262256.3,coverage,True,494.41,-0.53,219.74,8,13,5,3,0.318,0.209
PAOITJREVLGEBC-GLMIXASGSA-N,CC1O[C@@H](O[C@@H]2C(O)[C@H](OCC3O[C@@H](Oc4c(-c5cc(O)c(O)c(O)c5)oc5cc(O)cc(O)c5c4=O)C(O)C(O)[C@@H]3O)OC(CO)[C@H]2O)C(O)[C@@H](O)[C@H]1O,COCONUT,CNP0425569.2,coverage,True,788.66,-4.157,368.81,14,22,9,3,0.545,0.091
MIXPHKVHUNRPCY-SXSNBUHTSA-N,COc1cc(-c2oc3cc(O[C@@H]4OC(CO)[C@@H](O)[C@H](O)C4O)cc(O)c3c(=O)c2O)cc(O)c1O,COCONUT,CNP0143402.3,coverage,True,494.41,-0.53,219.74,8,13,5,3,0.318,0.209
ODXINVOINFDDDD-XDMMRVKFSA-N,COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O[C@@H]2O[C@H](CO)[C@H](O)C(O)C2O)cc(O)c1O,COCONUT,CNP0204497.4,coverage,True,494.41,-0.53,219.74,8,13,5,3,0.318,0.209
BFXKRZMRMYMPJH-XNIYLGTESA-N,COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O[C@@H]2OC(CO)[C@@H](O)C(O)C2O)cc(O[C@@H]2OC(CO)[C@@H](O)C(O)C2O)c1O,COCONUT,CNP0132945.2,coverage,True,656.55,-3.057,298.89,11,18,8,3,0.464,0.115
PUGCFQSSZSFPTE-JDVRSYBTSA-N,CC1O[C@@H](OCC2O[C@@H](Oc3c(-c4cc(O)c(O)c(O)c4)oc4cc(O[C@@H]5OC(C)[C@H](O)[C@H](O)C5O)cc(O)c4c3=O)C(O)C(O)[C@@H]2O)C(O)[C@@H](O)[C@H]1O,COCONUT,CNP0425661.4,coverage,True,772.66,-3.481,348.58,13,21,8,3,0.545,0.099
ODXINVOINFDDDD-ZQLNPNGQSA-N,COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O[C@@H]2O[C@H](CO)[C@@H](O)C(O)C2O)cc(O)c1O,COCONUT,CNP0204497.5,coverage,True,494.41,-0.53,219.74,8,13,5,3,0.318,0.209
POYUZVAGWZVXKD-XXVDNWQUSA-N,COc1cc(-c2oc3cc(O[C@@H]4O[C@@H](CO)[C@@H](O)C(O)C4O)cc(O)c3c(=O)c2O[C@@H]2OC(CO)[C@@H](O)C(O)C2O)cc(O[C@@H]2OC(CO)[C@@H](O)C(O)C2O)c1O,COCONUT,CNP0169757.2,coverage,True,818.69,-5.584,378.04,14,23,11,3,0.559,0.086
RGWKAEPSNVHPMO-MPELBBHRSA-N,COc1c(O)cc(-c2oc3cc(O[C@@H]4OC(C)[C@H](O)[C@H](O)C4O)cc(O)c3c(=O)c2O[C@@H]2OC(C)[C@H](O)C(O)[C@@H]2O)cc1O,COCONUT,CNP0145976.3,coverage,True,624.55,-1.002,258.43,9,16,6,3,0.464,0.159
SVNWACIHAFUKAJ-OJNHGHJHSA-N,COc1cc(OC)c2c(c1)OC(c1ccc(O[C@@H]3OC[C@H](O[C@@H]4OC[C@@H](O)C(O)C4O)C(O)C3O)cc1)CC2=O,COCONUT,CNP0359832.2,coverage,True,564.54,-0.309,182.83,5,13,7,2,0.519,0.296
CJHKSZULOSJAFG-FEJFTLLPSA-N,COc1ccc(C2CC(=O)c3c(O)cc(O[C@@H]4OC(C)[C@H](O[C@@H]5OC(CO)[C@@H](O)[C@H](O)C5O)[C@H](O)C4O)cc3O2)cc1,COCONUT,CNP0424016.2,coverage,True,594.57,-0.862,214.06,7,14,7,2,0.536,0.208
SEEIWDVLJZGKIS-WWUCIZOASA-N,Cc1c(O[C@@H]2OC(CO)[C@@H](O)[C@H](O)C2O)c(C)c(O[C@@H]2OC(CO)[C@@H](O)[C@H](O)C2O)c2c1OC(c1ccc(O)cc1)CC2=O,COCONUT,CNP0425962.2,coverage,True,624.59,-1.927,245.29,9,15,7,2,0.552,0.163
FLXGHFQBYWTLAK-KMSZJQERSA-N,COc1ccc(/C=C/C(=O)c2ccccc2)cc1CN1CC2C[C@@H](C1)c1cccc(=O)n1C2,COCONUT,CNP0110046.2,coverage,True,440.54,4.372,51.54,0,4,6,3,0.286,0.422
SWHOWAZBASIDAD-BALVDKEISA-N,CC(C)=CCc1c(O[C@@H]2OC(CO)[C@@H](O)[C@H](O)C2O)cc(O)c2c1OC(c1ccc(O[C@@H]3OC(CO)[C@@H](O)C(O)C3O)cc1)CC2=O,COCONUT,CNP0224674.2,coverage,True,664.66,-1.035,245.29,9,15,9,2,0.531,0.145
DYRNKQIDEAXXHP-KZDXUMRCSA-N,COc1c(C)c(O[C@@H]2OC(CO)[C@@H](O)[C@H](O)C2O)cc2c1C(=O)CC(c1ccc(O)c(O)c1)O2,COCONUT,CNP0350287.3,coverage,True,478.45,0.3,175.37,6,11,5,2,0.435,0.326
HKQQKSZMCFFSJH-PMXAIVAVSA-N,O=C1CC(c2ccc(O)c(O[C@@H]3O[C@@H](CO)[C@@H](O)C(O)C3O)c2)Oc2cc(O)cc(O[C@@H]3OC(CO)[C@@H](O)[C@H](O)C3O)c21,COCONUT,CNP0424560.2,coverage,True,612.54,-2.838,265.52,10,16,7,2,0.519,0.151
QSLBWGKNSBMTJL-HJQYFGQPSA-N,COc1ccc(C2CC(=O)c3c(cc(O)cc3O[C@@H]3OC(CO)[C@@H](O)[C@H](O)C3O)O2)cc1O,COCONUT,CNP0153394.4,coverage,True,464.42,-0.008,175.37,6,11,5,2,0.409,0.351
PKYDZNNHKUQLGS-ZCKZEFSYSA-N,COc1ccc(C2CC(=O)c3c(OC)cc(O[C@@H]4OC(CO)[C@@H](O)[C@H](O)C4O)cc3O2)cc1O,COCONUT,CNP0141201.2,coverage,True,478.45,0.295,164.37,5,11,6,2,0.435,0.388
LQPFCZMAURITGZ-WCFHUJMLSA-N,COc1cc(-c2oc3cc(O[C@@H]4OC(CO)[C@@H](O)[C@H](O)C4O)cc(O)c3c(=O)c2O[C@@H]2OC(CO[C@@H]3OC(CO)[C@@H](O)[C@H](O)C3O)[C@@H](O)C(O)C2O)ccc1O,COCONUT,CNP0125076.5,coverage,True,802.69,-4.939,357.81,13,22,11,3,0.559,0.086
YJJATMIYFDTODI-SUQJELBQSA-N,COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O[C@@H]2OC(CO[C@@H]3OC(C)[C@H](O)[C@H](O)C3O)[C@@H](O)C(O)C2O)ccc1O[C@@H]1OC(C)[C@H](O)C(O)[C@@H]1O,COCONUT,CNP0223981.2,coverage,True,770.69,-2.883,317.35,11,20,9,3,0.559,0.104
JXASPPWQHFOWPL-OJZCZCLUSA-N,COc1ccc(-c2oc3cc(O)cc(O)c3c(=O)c2O[C@@H]2O[C@H](CO)[C@H](O)C(O)C2O)cc1O,COCONUT,CNP0380276.4,coverage,True,478.41,-0.236,199.51,7,12,5,3,0.318,0.254
LTMDRRVXDLERDM-GGWCRIMRSA-N,COc1cc(-c2oc3cc(O[C@@H]4OC(CO)[C@@H](O)[C@H](O)C4O)cc(O)c3c(=O)c2O[C@@H]2OC(CO[C@@H]3OC(CO[C@@H]4OC(CO)[C@@H](O)[C@H](O)C4O)[C@@H](O)[C@H](O)C3O)[C@@H](O)C(O)C2O)ccc1O,COCONUT,CNP0227555.2,coverage,True,964.83,-7.114,436.96,16,27,14,3,0.625,0.071
GZQVJMGMSOKJRV-FVVDVGEISA-N,COc1c(-c2ccc(O)c(O)c2)oc2cc(O[C@@H]3OC(CO)[C@@H](O)[C@H](O)C3O)cc(OC)c2c1=O,COCONUT,CNP0393340.2,coverage,True,492.43,0.067,188.51,6,12,6,3,0.348,0.254
HGZHKWZIXPLKLY-GCXDDFLKSA-N,COc1ccc(-c2oc3cc(O[C@@H]4OC(CO)[C@@H](O)[C@H](O)C4O)cc(O)c3c(=O)c2O)cc1O,COCONUT,CNP0252742.3,coverage,True,478.41,-0.236,199.51,7,12,5,3,0.318,0.254
JXASPPWQHFOWPL-VZIAGGLWSA-N,COc1ccc(-c2oc3cc(O)cc(O)c3c(=O)c2O[C@@H]2O[C@H](CO)[C@@H](O)C(O)C2O)cc1O,COCONUT,CNP0380276.5,coverage,True,478.41,-0.236,199.51,7,12,5,3,0.318,0.254
NULDUMWEBSEHPR-HUKPTRRXSA-N,COc1cc(O)c2c(=O)c(O[C@@H]3O[C@H](CO)[C@H](O)C(O)C3O)c(-c3ccc(O)c(OC)c3)oc2c1,COCONUT,CNP0323423.8,coverage,True,492.43,0.067,188.51,6,12,6,3,0.348,0.272
IRESPESAHWABCC-FVVDVGEISA-N,COc1cc(O[C@@H]2OC(CO)[C@@H](O)[C@H](O)C2O)c2c(=O)c(OC)c(-c3ccc(O)c(O)c3)oc2c1,COCONUT,CNP0222048.2,coverage,True,492.43,0.067,188.51,6,12,6,3,0.348,0.254
HHVFGSHKCLQRAL-CQHSCXOLSA-N,COc1cc(O)c2c(=O)c(O[C@@H]3OC(CO)[C@H](O)C(O)C3O)c(-c3ccc(O[C@@H]4OC(CO)[C@@H](O)C(O)C4O)c(OC)c3)oc2c1,COCONUT,CNP0137014.2,coverage,True,654.57,-2.46,267.66,9,17,9,3,0.483,0.116
AJRPVOZGWVGWPP-HUKPTRRXSA-N,COc1cc(O)c2c(=O)c(O[C@@H]3O[C@H](CO)[C@H](O)C(O)C3O)c(-c3ccc(OC)c(O)c3)oc2c1,COCONUT,CNP0235695.3,coverage,True,492.43,0.067,188.51,6,12,6,3,0.348,0.272
UOOULRKANCNCRM-DWADARBASA-N,COc1cc(O[C@@H]2OC(CO)[C@@H](O)[C@H](O)C2O)c2c(=O)c(O[C@@H]3OC(CO[C@@H]4OC(C)[C@H](O)[C@H](O)C4O)[C@@H](O)C(O)C3O)c(-c3ccc(OC)c(O)c3)oc2c1,COCONUT,CNP0160793.3,coverage,True,800.72,-3.608,326.58,11,21,11,3,0.571,0.089
QYGOLDXOFKERFE-HPFJSUSKSA-N,CC1O[C@@H](OCC2O[C@@H](Oc3c(-c4ccc(O)cc4)oc4c(O)c(O)c(O)c(O)c4c3=O)C(O)C(O)[C@@H]2O)C(O)[C@@H](O)[C@H]1O,COCONUT,CNP0275928.4,coverage,True,626.52,-1.982,289.66,11,17,6,3,0.444,0.104
PVZIBZZGLSJVOB-DKAYPGPQSA-N,COc1ccc(-c2oc3cc(O[C@@H]4OC(CO)[C@@H](O)[C@H](O)C4O)cc(O)c3c(=O)c2O)cc1OC,COCONUT,CNP0103847.2,coverage,True,492.43,0.067,188.51,6,12,6,3,0.348,0.272
RITGTALMSVHEIN-SEQRNQHCSA-N,O=c1c(O[C@@H]2OC(CO)[C@@H](O)C(O)C2O)c(-c2ccc(O)c(O)c2)oc2cc(O[C@@H]3OC(CO)[C@@H](O)[C@H](O)C3O)c(O)c(O)c12,COCONUT,CNP0172689.2,coverage,True,642.52,-3.36,309.89,12,18,7,3,0.444,0.112
MEJNXDYVXPUWEN-XPZRGCKWSA-N,COc1cc(OC)c2c(=O)c(O[C@@H]3OC(CO[C@@H]4OC(C)[C@H](O)[C@H](O)C4O)[C@@H](O)C(O)C3O)c(-c3ccc(OC)c(OC)c3)oc2c1,COCONUT,CNP0106849.2,coverage,True,666.63,-0.475,225.43,6,16,10,3,0.516,0.161
AJRPVOZGWVGWPP-CHUITGBKSA-N,COc1cc(O)c2c(=O)c(O[C@@H]3O[C@H](CO)[C@@H](O)C(O)C3O)c(-c3ccc(OC)c(O)c3)oc2c1,COCONUT,CNP0235695.4,coverage,True,492.43,0.067,188.51,6,12,6,3,0.348,0.272
OFWABIAFTFHEHK-OJYNMSHDSA-N,COc1c(O[C@@H]2OC(C)[C@H](O)[C@H](O)C2O)cc2oc(-c3ccc(O)c(O)c3)c(O[C@@H]3OC(C)[C@H](O)C(O)[C@@H]3O)c(=O)c2c1O,COCONUT,CNP0188466.2,coverage,True,624.55,-1.002,258.43,9,16,6,3,0.464,0.149
LFEVAVXNEAXTBG-NAMFGHQHSA-N,COc1c(O[C@@H]2OC(CO)[C@@H](O)[C@H](O)C2O)cc2oc(-c3ccc(O)c(O)c3)c(O[C@@H]3OC(CO)[C@@H](O)C(O)C3O)c(=O)c2c1O,COCONUT,CNP0126896.2,coverage,True,656.55,-3.057,298.89,11,18,8,3,0.464,0.107
NIIDOYXMFLHZOS-DTENAPOWSA-N,COc1cc2oc(-c3ccc(O[C@@H]4OC(CO)[C@@H](O)C(O)C4O)c(O)c3)c(OC)c(=O)c2c(O)c1O,COCONUT,CNP0186250.2,coverage,True,508.43,-0.227,208.74,7,13,6,3,0.348,0.215
QSJCBTMNXPAKKC-VTRDQYOLSA-N,COc1cc2oc(-c3ccc(O)c(O)c3)c(OC)c(=O)c2c(O)c1O[C@@H]1OC(CO)[C@H](O)[C@H](O)C1O,COCONUT,CNP0118617.5,coverage,True,508.43,-0.227,208.74,7,13,6,3,0.348,0.215
WJYMEDBNOOSKGW-MFEGBOHYSA-N,COc1cc(-c2oc3cc(O[C@@H]4OC(CO)[C@@H](O)[C@H](O)C4O)c(O)c(O)c3c(=O)c2O)ccc1O,COCONUT,CNP0174213.3,coverage,True,494.41,-0.53,219.74,8,13,5,3,0.318,0.209
RCEFANLBVZSGRB-SBZYIQPWSA-N,COc1cc(-c2oc3cc(O[C@@H]4OC(CO)[C@@H](O)[C@H](O)C4O)c(O)c(O)c3c(=O)c2OC)ccc1O,COCONUT,CNP0327485.2,coverage,True,508.43,-0.227,208.74,7,13,6,3,0.348,0.215
JWGIHWFWFBQYMA-UUXPKHDWSA-N,COc1cc2oc(-c3ccc(O[C@@H]4OC(CO)[C@@H](O)C(O)C4O)c(O)c3)c(OC)c(=O)c2c(O)c1OC,COCONUT,CNP0154754.2,coverage,True,522.46,0.076,197.74,6,13,7,3,0.375,0.244
YIDAQAJEKNRLJS-IBIMWZLVSA-N,COc1c(O)cc2oc(-c3ccc(O[C@@H]4OC(C(=O)O)[C@@H](O)C(O)C4O)c(O)c3)c(OC)c(=O)c2c1O,COCONUT,CNP0235387.3,coverage,True,522.42,-0.135,225.81,7,13,6,3,0.304,0.224
WFTGLRVDKFXNSB-QPEMLQKNSA-N,COc1cc(-c2oc3cc(O)c(OC)c(O[C@@H]4OC(CO)[C@@H](O)[C@H](O)C4O)c3c(=O)c2OC)ccc1O,COCONUT,CNP0149305.2,coverage,True,522.46,0.076,197.74,6,13,7,3,0.375,0.244
FTKJSZFYBZXIDP-KMTSWXOXSA-N,Cc1c(O[C@@H]2OC(CO)[C@@H](O)[C@H](O)C2O)cc2c(c1O)C(=O)CC(c1ccc(O)c(O)c1)O2,COCONUT,CNP0258574.2,coverage,True,464.42,-0.003,186.37,7,11,4,2,0.409,0.302
ZEZOBFSLMMTYFF-XLADTDISSA-N,CC1=C[C@@H](c2c(O)ccc(C3CC(=O)c4c(O)cc(O)cc4O3)c2O)[C@H](C(=O)c2ccc(O)cc2O)[C@@H](c2ccc(O)cc2O)C1,COCONUT,CNP0131313.3,coverage,True,626.61,5.754,205.21,8,11,5,4,0.2,0.099
YFJFVYFDSGLIGK-CZLOYTQASA-N,COc1cc(O)c2c(c1OC)O[C@H](c1c(OC)cccc1O[C@@H]1OC(C(=O)O)[C@@H](O)[C@H](O)C1O)CC2=O,COCONUT,CNP0107159.2,coverage,True,522.46,0.395,190.67,5,12,7,2,0.417,0.336
YKLXLXHFKNDXOH-HJQYFGQPSA-N,COc1cc(O[C@@H]2OC(CO)[C@@H](O)[C@H](O)C2O)cc2c1C(=O)CC(c1ccc(O)cc1)O2,COCONUT,CNP0202154.2,coverage,True,448.42,0.286,155.14,5,10,5,2,0.409,0.431
FQJQEELCDQKRAJ-KAIBYSIOSA-N,Cc1cc(C2CC(=O)c3c(O)cc(O)cc3O2)cc(O[C@@H]2O[C@@H](C)[C@H](O[C@@H]3OC(CO)[C@H](O)[C@H](O)C3O)C(O)C2O)c1O,COCONUT,CNP0380181.2,coverage,True,610.57,-1.151,245.29,9,15,6,2,0.536,0.187
YZFGJZUNKIWAAI-UHFFFAOYSA-N,COC(=CC(C)C)c1ccc2oc3c(c(=O)c2c1O)CC(C(C)(C)OO)Oc1cc(O)ccc1-3,COCONUT,CNP0284174.0,coverage,True,468.5,5.086,118.59,3,8,5,3,0.346,0.269
LQRHGTVFFPMWCG-IULWXRJVSA-N,Oc1ccc(C2Oc3c(c(O)cc4c3C3c5c(O)cc(O)cc5O[C@@](c5ccc(O)cc5)(O4)[C@@H]3O)CC2O)cc1,COCONUT,CNP0193528.7,coverage,True,544.51,3.382,169.3,7,10,2,4,0.2,0.199
GVKLXAPXNKDQGB-IULWXRJVSA-N,Oc1ccc(C2Oc3c(c(O)cc4c3C3c5c(O)cc(O)cc5O[C@@](c5ccc(O)c(O)c5)(O4)[C@@H]3O)CC2O)cc1,COCONUT,CNP0319103.2,coverage,True,560.51,3.088,189.53,8,11,2,4,0.2,0.168
FOWHMJBXCXWUGU-HRYPFWQPSA-N,COc1cc(O)c2c(=O)cc(-c3ccccc3O[C@@H]3OC(CO)[C@@H](O)[C@H](O)C3OC(=O)/C=C/c3ccccc3)oc2c1OC,COCONUT,CNP0185759.2,coverage,True,606.58,2.626,174.35,4,12,9,4,0.25,0.162
QOYOSTICCWYNER-DYHCTTGLSA-N,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O[C@@H]3OC(CO[C@@H]4OC[C@@H](O)[C@H](O)C4O)[C@@H](O)[C@H](O)C3O)cc(O)c12,COCONUT,CNP0252610.5,coverage,True,580.5,-1.781,249.2,9,15,6,3,0.423,0.146
VMSNOYODYWRTOP-IWBIYOEOSA-N,CC1O[C@@H](OCC2O[C@@H](Oc3cc(O)cc4oc(-c5ccc(O)c(O)c5)cc(=O)c34)C(O)[C@@H](O)[C@@H]2O)[C@@H](O)C(O)[C@H]1O,COCONUT,CNP0313379.3,coverage,True,594.52,-1.393,249.2,9,15,6,3,0.444,0.149
CNKAEXQTIMWDBP-UHWOOTOMSA-N,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O[C@@H]3OC(CO[C@@H]4OCC(O)(CO)[C@@H]4O)[C@@H](O)[C@H](O)C3O)cc(O)c12,COCONUT,CNP0189055.4,coverage,True,580.5,-1.78,249.2,9,15,7,3,0.423,0.14
YNMFDPCLPIMRFD-SIJBOYEISA-N,O=c1c(O[C@@H]2OC(CO[C@@H]3OC[C@H](O)[C@H](O)C3O)[C@H](O)C(O)C2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,COCONUT,CNP0279091.8,coverage,True,596.49,-2.076,269.43,10,16,6,3,0.423,0.137
DAKHAONGVOPWRO-MVFXGHPOSA-N,COC(=O)[C@H]1O[C@@H](Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)C(O)C(O)[C@@H]1O,COCONUT,CNP0241055.3,coverage,True,492.39,-0.358,216.58,7,13,4,3,0.273,0.183
NKFZLEYLWAFYEH-LVVWFKNXSA-N,O=c1c(O[C@@H]2OC(CO)[C@H](O)C(O)C2O[C@@H]2OC[C@@H](O)C(O)[C@H]2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,COCONUT,CNP0187439.10,coverage,True,596.49,-2.076,269.43,10,16,6,3,0.423,0.137
RAMYMBNTEMMDSX-JMUSCENWSA-N,O=c1c(O[C@@H]2OC(CO)[C@@H](O)C(O[C@@H]3OC(CO)[C@@H](O)C(O)[C@H]3O)C2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,COCONUT,CNP0324941.5,coverage,True,626.52,-2.715,289.66,11,17,7,3,0.444,0.119
FDRQPMVGJOQVTL-XRWHQDDYSA-N,O=c1c(O[C@@H]2OC(CO[C@@H]3OC(CO)[C@@H](O)[C@H](O)C3O)[C@@H](O)C(O)C2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,COCONUT,CNP0212937.11,coverage,True,626.52,-2.715,289.66,11,17,7,3,0.444,0.119
RDUAJIJVNHKTQC-CISVTPEQSA-N,O=c1c(O[C@@H]2OC(CO)[C@H](O)C(O)C2O[C@@H]2OC(CO)[C@@H](O)C(O)[C@H]2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,COCONUT,CNP0235373.7,coverage,True,626.52,-2.715,289.66,11,17,7,3,0.444,0.119
WHMARGBEIHSMRN-MSDSYHKSSA-N,O=c1c(O[C@@H]2OC[C@@H](O)C(O)C2O[C@@H]2OC(CO)[C@@H](O)C(O)[C@H]2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,COCONUT,CNP0270543.2,coverage,True,596.49,-2.076,269.43,10,16,6,3,0.423,0.137
FYBMGZSDYDNBFX-XHSJDRSYSA-N,CC1O[C@@H](OC2C(O)[C@@H](O)C(CO)O[C@H]2Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)[C@@H](O)C(O)[C@H]1O,COCONUT,CNP0196290.10,coverage,True,610.52,-1.687,269.43,10,16,6,3,0.444,0.14
IKGXIBQEEMLURG-QPCVSVLVSA-N,CC1O[C@@H](OCC2O[C@@H](Oc3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)C(O)C(O)[C@@H]2O)C(O)[C@@H](O)[C@H]1O,COCONUT,CNP0268715.24,coverage,True,610.52,-1.687,269.43,10,16,6,3,0.444,0.14
QOTHERNBBVJOEC-DSZCVXEXSA-N,O=c1c(O[C@@H]2OC[C@@H](O)C(O)C2O)c(-c2ccc(O)c(O)c2)oc2cc(O[C@@H]3OC(CO)[C@@H](O)[C@H](O)C3O)cc(O)c12,COCONUT,CNP0320702.3,coverage,True,596.49,-2.427,269.43,10,16,6,3,0.423,0.133
FYBMGZSDYDNBFX-MQXUWMESSA-N,CC1O[C@@H](OC2C(O)[C@H](O)C(CO)O[C@H]2Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)[C@@H](O)C(O)[C@H]1O,COCONUT,CNP0196290.11,coverage,True,610.52,-1.687,269.43,10,16,6,3,0.444,0.14
BNSCASRSSGJHQH-ZUHAHAJGSA-N,O=c1c(O[C@@H]2OC(CO)[C@H](O)C(O)C2O)c(-c2ccc(O)c(O)c2)oc2cc(O[C@@H]3OC(CO)[C@@H](O)[C@H](O)C3O)cc(O)c12,COCONUT,CNP0185903.10,coverage,True,626.52,-3.066,289.66,11,17,7,3,0.444,0.116
GXLQUHPXGLZNGE-SGJSRRGOSA-N,CC1O[C@@H](Oc2c(-c3ccc(O)c(O)c3)oc3cc(O[C@@H]4OC(C)[C@H](O)[C@H](O)C4O)cc(O)c3c2=O)[C@@H](O)C(O)[C@H]1O,COCONUT,CNP0225867.6,coverage,True,594.52,-1.011,249.2,9,15,5,3,0.444,0.161
UPVDFUGORYNXMW-JYZADZLHSA-N,CC1O[C@@H](OCC2O[C@@H](Oc3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)C(O[C@@H]3OCC(O)(CO)[C@@H]3O)C(O)[C@@H]2O)C(O)[C@@H](O)[C@H]1O,COCONUT,CNP0393406.4,coverage,True,742.64,-3.222,328.35,12,20,9,3,0.531,0.096
