inchikey,canonical_smiles,source,source_id,role,is_flavonoid_core,mw,clogp,tpsa,hbd,hba,rotatable_bonds,aromatic_rings,fraction_csp3,qed
MWFMGBPGAXYFAR-UHFFFAOYSA-N,CC(C)(O)C#N,DrugBank,DB02203,evaluation,False,85.11,0.281,44.02,1,2,0,0,0.75,0.429
JCDLLLXYAICSQV-INIZCTEOSA-N,C=CC(C)(C)c1cc2cc3c(cc2oc1=O)O[C@H](C(C)(C)O)C3,DrugBank,DB02205,evaluation,False,314.38,3.331,59.67,1,4,3,2,0.421,0.697
PQCAUHUKTBHUSA-UHFFFAOYSA-N,O=[N+]([O-])c1cccc2c[nH]nc12,DrugBank,DB02207,evaluation,False,163.14,1.471,71.82,1,3,1,2,0.0,0.511
WHOMFKWHIQZTHY-UHFFFAOYSA-N,Cc1ncc(COP(=O)(O)O)c(CO)c1O,DrugBank,DB02209,evaluation,False,249.16,0.197,120.11,4,5,4,1,0.375,0.562
XXMIOPMDWAUFGU-UHFFFAOYSA-N,OCCCCCCO,DrugBank,DB02210,evaluation,False,118.18,0.531,40.46,2,2,5,0,1.0,0.517
CSVGVHNFFZWQJU-CYBMUJFWSA-N,C#CCN(C)[C@@H]1CCc2ccccc21,DrugBank,DB02211,evaluation,False,185.27,2.239,3.24,0,1,2,1,0.385,0.639
VCCMGHVCRFMITI-IIRVCBMXSA-N,O=[N+]([O-])c1cccc(O[C@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)c1,DrugBank,DB02213,evaluation,False,301.25,-1.227,142.52,4,8,4,1,0.5,0.4
MIBROOURCUHKMD-RPDRRWSUSA-N,O=c1[nH]c(=O)c2[nH]c(=O)c(=O)n(C[C@H](O)[C@H](O)[C@H](O)CO)c2[nH]1,DrugBank,DB02214,evaluation,False,330.25,-4.859,201.5,7,8,5,2,0.455,0.264
LXBURZIESWDWIV-QMMMGPOBSA-N,CC(C)C[C@H](NC(=O)c1ccco1)C(=O)O,DrugBank,DB02215,evaluation,False,225.24,1.509,79.54,2,3,5,1,0.455,0.796
IDIDJDIHTAOVLG-VKHMYHEASA-N,CSC[C@H](N)C(=O)O,DrugBank,DB02216,evaluation,False,135.19,-0.239,63.32,2,3,3,0,0.75,0.56
WTZFKHNHHRPQOU-WSMBLCCSSA-N,Cc1cn([C@@H]2C[C@@H]3O[C@@](c4ccccc4)(P(=O)(O)O)OC[C@@H]3O2)c(=O)[nH]c1=O,DrugBank,DB02217,evaluation,False,410.32,0.536,140.08,3,6,3,2,0.412,0.623
RBZIIHWPZWOIDU-ZCGMLSCUSA-N,C[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)[C@@H](O)[C@H](O)[C@H]1O,DrugBank,DB02218,evaluation,False,321.33,-4.213,162.87,8,9,3,0,0.846,0.241
PJWWRFATQTVXHA-UHFFFAOYSA-N,O=S(=O)(O)CCCNC1CCCCC1,DrugBank,DB02219,evaluation,False,221.32,1.187,66.4,2,3,5,0,1.0,0.54
RMOXCYSVWCHXII-LBPRGKRZSA-N,CN[C@H]1CN(c2cccc(OC)c2)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,DrugBank,DB02220,evaluation,False,403.51,0.873,118.8,2,7,4,2,0.286,0.782
DVTYOTODFLDHRL-UHFFFAOYSA-N,NS(=O)(=O)c1ccc(C(=O)NCc2c(F)cc(F)cc2F)cc1,DrugBank,DB02221,evaluation,False,344.31,1.681,89.26,2,3,4,2,0.071,0.884
LWEKFDHXJHJYGB-YFKPBYRVSA-L,C[C@@H](Cn1cnc2c(N)nc(N)nc21)OCP(=O)([O-])[O-],DrugBank,DB02222,evaluation,False,300.22,-1.733,168.06,2,9,5,2,0.444,0.609
DICHBVJYDUDAIQ-QEGIFBSNSA-N,Nc1nc(=O)c2c(CCc3ccc(C(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)NC(CCC(=O)O)C(=O)O)C(=O)O)C(=O)O)C(=O)O)cc3)c[nH]c2[nH]1,DrugBank,DB02223,evaluation,False,814.76,-1.285,390.46,12,12,24,3,0.4,0.05
CXQWRCVTCMQVQX-LSDHHAIUSA-N,O=C1c2c(O)cc(O)cc2O[C@H](c2ccc(O)c(O)c2)[C@H]1O,DrugBank,DB02224,evaluation,True,304.25,1.186,127.45,5,7,1,2,0.133,0.501
WEXRBKRFCBLWEL-MRXNPFEDSA-N,CCCCC(=O)OC[C@H](CO[P@](=S)([S-])OCC[N+](C)(C)C)OC(=O)CCCC,DrugBank,DB02225,evaluation,False,457.6,3.333,71.06,0,8,16,0,0.889,0.151
NAARZDJZGYBXKL-UHFFFAOYSA-O,Nc1ccc2c(c1)c(-c1ccccc1)[n+](CCCCCCc1cn(CCNc3c4c(nc5ccccc35)CCCC4)nn1)c1cc(N)ccc21,DrugBank,DB02226,evaluation,False,661.88,8.046,111.55,3,6,12,7,0.286,0.053
YRPRHLNMFWDGSL-YUPRTTJUSA-N,O=C(O)[C@@H]1C[C@H](O)[C@@H](O)CO1,DrugBank,DB02227,evaluation,False,162.14,-1.418,86.99,3,4,1,0,0.833,0.44
ZCXUVYAZINUVJD-VFUOTHLCSA-N,OC[C@H]1O[C@@H](O)[C@H](F)[C@@H](O)[C@H]1O,DrugBank,DB02228,evaluation,False,182.15,-2.244,90.15,4,5,1,0,1.0,0.368
SQDXXTAOGLOMRP-VOLIQSIHSA-N,CSCC[C@H](N)C(=O)NS(=O)(=O)OC[C@H]1O[C@@H](N2C=NC3=C(N)NC=NC32)[C@H](O)[C@@H]1O,DrugBank,DB02229,evaluation,False,479.54,-3.68,214.19,6,14,9,0,0.667,0.189
KBIDJCVAURJXFG-PVEDRDFWSA-N,Nc1nc2c([C@@H]3N[C@H](CO)[C@@H](O)[C@H]3O)c[nH]c2c(=O)[nH]1,DrugBank,DB02230,evaluation,False,281.27,-2.44,160.28,7,7,2,2,0.455,0.322
YCIMNLLNPGFGHC-UHFFFAOYSA-N,Oc1ccccc1O,DrugBank,DB02232,evaluation,False,110.11,1.098,40.46,2,2,0,1,0.0,0.491
OLUWXTFAPJJWPL-RXMQYKEDSA-N,N[C@H](CCCCO)C(=O)O,DrugBank,DB02233,evaluation,False,147.17,-0.439,83.55,3,3,5,0,0.833,0.46
VFIZBHJTOHUOEK-UHFFFAOYSA-N,CCSC(=N)N,DrugBank,DB02234,evaluation,False,104.18,0.633,49.87,2,2,1,0,0.667,0.378
QEFRNWWLZKMPFJ-ZXPFJRLXSA-N,C[S@@](=O)CC[C@H](N)C(=O)O,DrugBank,DB02235,evaluation,False,165.21,-0.833,80.39,2,3,4,0,0.8,0.569
OBQMLSFOUZUIOB-HJZCUYRDSA-N,NCC(=O)NC1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O,DrugBank,DB02236,evaluation,False,286.18,-3.383,171.57,6,7,5,0,0.857,0.282
UYQJCPNSAVWAFU-KVXMBEGHSA-N,O=C[C@H](O)[C@@H](O)[C@H](O[C@H]1O[C@H](CO)[C@@H](O[C@H]2O[C@H](CO)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O)[C@H](O)CO,DrugBank,DB02237,evaluation,False,666.58,-9.906,355.67,14,21,14,0,0.958,0.076
SXFSQZDSUWACKX-UHFFFAOYSA-N,CSCCC(=O)C(=O)O,DrugBank,DB02238,evaluation,False,148.18,0.393,54.37,1,3,4,0,0.6,0.586
JOOXCMJARBKPKM-UHFFFAOYSA-N,CC(=O)CCC(=O)O,DrugBank,DB02239,evaluation,False,116.12,0.44,54.37,1,2,3,0,0.6,0.582
UKOBAUFLOGFCMV-UHFFFAOYSA-N,COc1ccc2nc3cc(Cl)ccc3c(NC(C)CCCN(CCCl)CCCl)c2c1,DrugBank,DB02240,evaluation,False,468.86,6.41,37.39,1,4,11,3,0.435,0.26
HOSWCJDTHOAORT-SANMLTNESA-N,O=C1N2C=C(c3ccc(O)cc3)N=C(Cc3ccccc3)C2=N[C@@]1(Cc1ccc(O)cc1)OO,DrugBank,DB02241,evaluation,False,455.47,3.763,114.95,3,7,6,3,0.115,0.387
HJZLEGIHUQOJBA-UHFFFAOYSA-N,O=C(O)CCC1CCCCC1,DrugBank,DB02242,evaluation,False,156.22,2.432,37.3,1,1,3,0,0.889,0.681
OFBHNKJTHNHXQT-WNJJXGMVSA-N,CCC[C@@H](C=CS(=O)(=O)c1ccccc1)N=C(O)[C@H](Cc1ccccc1)N=C(O)N1CCC(N2CCOCC2)CC1,DrugBank,DB02243,evaluation,False,582.77,4.421,115.03,2,6,11,2,0.484,0.298
LOSIULRWFAEMFL-UHFFFAOYSA-N,Nc1nc2c(c(=O)[nH]1)CC=N2,DrugBank,DB02245,evaluation,False,150.14,-0.39,84.13,2,4,0,1,0.167,0.528
JRYZEMHNDUZNMI-RYUDHWBXSA-N,CC1=C(C(=O)O)N[C@H]([C@H](NC(=O)Cc2cccs2)C(=O)O)SC1,DrugBank,DB02247,evaluation,False,356.43,0.881,115.73,4,6,6,1,0.357,0.598
PZCKFQRRNSACOM-MROZADKFSA-N,C[C@@H]1C[C@H](S(=O)(=O)O)N[C@H]1C(=O)O,DrugBank,DB02248,evaluation,False,209.22,-0.717,103.7,3,4,2,0,0.833,0.519
ZNQVEEAIQZEUHB-UHFFFAOYSA-N,CCOCCO,DrugBank,DB02249,evaluation,False,90.12,0.015,29.46,1,2,3,0,1.0,0.495
YIVWQNVQRXFZJB-UHFFFAOYSA-N,O=C(O)CCC(=O)c1ccccc1C(=O)O,DrugBank,DB02251,evaluation,False,222.2,1.432,91.67,2,3,5,1,0.182,0.735
SNHMUERNLJLMHN-UHFFFAOYSA-N,Ic1ccccc1,DrugBank,DB02252,evaluation,False,204.01,2.291,0.0,0,0,0,1,0.0,0.568
FNAJVVMDXCOSFY-VFGOXHQXSA-N,CC1=C(/C=C/C(C)=C/C=C/C(C)=C\C=C\C=C(C)/C=C/C=C(\C)CO)C(C)(C)C[C@H](O)C1,DrugBank,DB02253,evaluation,False,434.66,7.486,40.46,2,2,9,0,0.4,0.369
ZIBIECXVPMYJCV-UHFFFAOYSA-M,Cc1c(CCOP(=O)([O-])[O-])sc[n+]1Cc1cnc(C(F)(F)F)nc1N,DrugBank,DB02254,evaluation,False,397.3,0.171,128.1,1,8,6,2,0.417,0.544
NITYDPDXAAFEIT-DYVFJYSZSA-N,CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](CC(=O)NO)CC(C)C,DrugBank,DB02255,evaluation,False,388.47,1.499,123.32,5,4,9,2,0.45,0.33
MXHRCPNRJAMMIM-SHYZEUOFSA-N,O=c1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]1,DrugBank,DB02256,evaluation,False,228.2,-1.823,104.55,3,5,2,1,0.556,0.552
DPNUMPJWOVYEOX-UHFFFAOYSA-N,CC(=O)N(Br)CCOP(=O)(O)O,DrugBank,DB02257,evaluation,False,262.0,0.254,87.07,2,3,4,0,0.75,0.56
RNZIUDLOJHVHLZ-VYIQYICTSA-N,CC1(C)CCC(C)(C)c2cc(/C(=N\O)c3ccc4cc(C(=O)O)ccc4c3)ccc21,DrugBank,DB02258,evaluation,False,401.51,6.114,69.89,2,3,3,3,0.308,0.316
VSYGXLAJQDAWCZ-UHFFFAOYSA-N,CCc1oc2cc(S(=O)(=O)Nc3ccc(S(N)(=O)=O)cc3)ccc2c1C(=O)c1cc(Br)c(O)c(Br)c1,DrugBank,DB02259,evaluation,False,658.35,4.905,156.77,3,7,7,4,0.087,0.239
XTQIBFVBYWIHIP-UHFFFAOYSA-N,O=C(O)CCCCCC(=O)CCC(=O)O,DrugBank,DB02260,evaluation,False,216.23,1.455,91.67,2,3,9,0,0.7,0.569
HVAUUPRFYPCOCA-AREMUKBSSA-N,CCCCCCCCCCCCCCCCOC[C@H](CO[P@](=O)([O-])OCC[N+](C)(C)C)OC(C)=O,DrugBank,DB02261,evaluation,False,523.69,5.624,94.12,0,7,25,0,0.962,0.066
PXQPEWDEAKTCGB-UHFFFAOYSA-N,O=C(O)c1cc(=O)[nH]c(=O)[nH]1,DrugBank,DB02262,evaluation,False,156.1,-1.239,103.02,3,3,1,1,0.0,0.473
LXJXRIRHZLFYRP-VKHMYHEASA-N,O=C[C@H](O)COP(=O)(O)O,DrugBank,DB02263,evaluation,False,170.06,-1.345,104.06,3,4,4,0,0.667,0.356
COJBCAMFZDFGFK-VCSGLWQLSA-N,O=C(O)[C@@H]1O[C@@H](O)[C@H](OS(=O)(=O)O)[C@@H](O)[C@@H]1O,DrugBank,DB02264,evaluation,False,274.2,-3.302,170.82,5,8,3,0,0.833,0.328
UKAJDOBPPOAZSS-UHFFFAOYSA-N,CC[Si](C)(C)C,DrugBank,DB02265,evaluation,False,102.25,2.345,0.0,0,0,1,0,1.0,0.446
LPEPZBJOKDYZAD-UHFFFAOYSA-N,O=C(O)c1ccccc1Nc1cccc(C(F)(F)F)c1,DrugBank,DB02266,evaluation,False,281.23,4.147,49.33,2,2,3,2,0.071,0.888
KDZOASGQNOPSCU-NTSWFWBYSA-N,N/C(=N\CCC[C@H](N)C(=O)O)N[C@H](CC(=O)O)C(=O)O,DrugBank,DB02267,evaluation,False,290.28,-1.989,188.33,6,5,9,0,0.6,0.158
MJMLUICFHWSBQZ-UHFFFAOYSA-N,CC(=O)Nc1ccc(C(=O)O)cc1N,DrugBank,DB02268,evaluation,False,194.19,0.925,92.42,3,3,2,1,0.111,0.61
UFKJQTGPBFWMGT-UHFFFAOYSA-O,C[N+](C)(C)c1ccc(CNC(=O)c2cc3cc(OCc4ccccc4)ccc3n2Cc2cccc(C(=N)N)c2)cc1,DrugBank,DB02269,evaluation,False,546.7,5.679,93.13,3,3,10,5,0.176,0.12
UWSFTDFHOGCIEL-UHFFFAOYSA-N,CC(C)CCS[P@@](=O)(O)OP(=O)(O)O,DrugBank,DB02270,evaluation,False,264.18,1.975,104.06,3,4,6,0,1.0,0.63
QSHWIQZFGQKFMA-UHFFFAOYSA-N,NCc1[nH]cc(CCC(=O)O)c1CC(=O)O,DrugBank,DB02272,evaluation,False,226.23,0.118,116.41,4,3,6,1,0.4,0.549
XSNQECSCDATQEL-SECBINFHSA-N,C=C[C@@H](C)CCCC(C)(C)O,DrugBank,DB02273,evaluation,False,156.27,2.75,20.23,1,1,5,0,0.8,0.607
GUAHPAJOXVYFON-ZETCQYMHSA-N,C[C@H](N)C(=O)CCCCCC(=O)O,DrugBank,DB02274,evaluation,False,187.24,0.938,80.39,2,3,7,0,0.778,0.581
MONOYMGQJZJGBR-NSHDSACASA-N,NCC1=N[C@@H](CC2C=CC(=O)C=C2)C(=O)N1CC=O,DrugBank,DB02275,evaluation,False,261.28,-0.545,92.83,1,5,5,0,0.385,0.672
HARXAJAHMRMERT-HOTGVXAUSA-N,CCCC[C@H](OP(=O)(O)O)C(=O)N[C@@H](CC(C)C)C(=O)Nc1ccc([N+](=O)[O-])cc1,DrugBank,DB02276,evaluation,False,445.41,2.732,168.1,4,6,12,1,0.556,0.216
FWIJKWMXNHRSRO-UHFFFAOYSA-N,Cn1nc(C(C)(C)C)cc1NC(=O)Nc1ccc(Cl)cc1,DrugBank,DB02277,evaluation,False,306.8,4.015,58.95,2,2,2,2,0.333,0.88
JMLQSLXEUWNWFI-UHFFFAOYSA-N,CC1(C)Nc2[nH]c(N)nc(=O)c2NC1=O,DrugBank,DB02278,evaluation,False,209.21,-0.505,112.9,4,5,0,1,0.375,0.46
FAQJJMHZNSSFSM-UHFFFAOYSA-N,O=C(O)C(=O)c1ccccc1,DrugBank,DB02279,evaluation,False,150.13,0.954,54.37,1,2,2,1,0.0,0.504
IWYDHOAUDWTVEP-SSDOTTSWSA-N,O=C(O)[C@H](O)c1ccccc1,DrugBank,DB02280,evaluation,False,152.15,0.805,57.53,2,2,2,1,0.125,0.659
KBHMEHLJSZMEMI-KSYZLYKTSA-N,Nc1ncnc2c([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)[nH]nc12,DrugBank,DB02281,evaluation,False,267.25,-1.911,150.4,5,8,2,2,0.5,0.423
WUUGFSXJNOTRMR-IOSLPCCCSA-N,CSC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,DrugBank,DB02282,evaluation,False,297.34,-0.609,119.31,3,8,3,2,0.545,0.686
IAVHKMVGTPXJIC-UHFFFAOYSA-N,O=S(=O)(O)CCNc1ccccc1,DrugBank,DB02283,evaluation,False,201.25,0.986,66.4,2,3,4,1,0.25,0.713
KSFOVUSSGSKXFI-UHFFFAOYSA-N,C=CC1=C(C)c2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)c(C)c5CCC(=O)O)C(CCC(=O)O)=C4C)c(C)c3C=C,DrugBank,DB02285,evaluation,False,562.67,7.504,131.96,4,4,8,3,0.235,0.225
JUDQOTGDEFNIKF-QMMMGPOBSA-N,Nc1cccc2[nH]cc(C[C@H](N)C(=O)O)c12,DrugBank,DB02286,evaluation,False,219.24,0.704,105.13,4,3,3,2,0.182,0.57
URJKRCBBKTXOHS-UHFFFAOYSA-O,NC(=[NH2+])c1ccc2nc(-c3ccccc3O)[nH]c2c1,DrugBank,DB02287,evaluation,False,253.29,0.4,100.52,4,2,2,3,0.0,0.393
XKCHOMIJYLHXLI-UHFFFAOYSA-N,Cc1cc(Br)c([O-])c(-c2nc3cc(C(N)=[NH2+])ccc3[nH]2)c1,DrugBank,DB02288,evaluation,False,345.2,0.839,103.35,3,2,2,3,0.067,0.474
JINBYESILADKFW-UHFFFAOYSA-N,NC(C(=O)O)C(=O)O,DrugBank,DB02289,evaluation,False,119.08,-1.517,100.62,3,3,2,0,0.333,0.383
KPHFGOGGKPGLTM-OOZYFLPDSA-N,O=c1[nH]c(=O)c2c([nH]1)n(C[C@H](O)[C@H](O)[C@H](O)CO)c(=O)n2CCCOP(=O)(O)O,DrugBank,DB02290,evaluation,False,440.3,-4.246,240.33,8,9,10,2,0.615,0.13
DSLPMJSGSBLWRE-UHFFFAOYSA-N,NS(=O)(=O)Oc1ccc2c3c(c(=O)oc2c1)CCCCC3,DrugBank,DB02292,evaluation,False,309.34,1.644,99.6,1,5,2,2,0.357,0.671
TZXJQSKPTCRGCA-VZSPAKCESA-L,CC(C)CCCC(C)CCC[C@@H](C)CCC[C@@H](C)CCOC[C@@H](COP(=O)(O)OC[C@H](O)COP(=O)([O-])[O-])OCC[C@H](C)CCC[C@H](C)CCCC(C)CCCC(C)C,DrugBank,DB02293,evaluation,False,885.19,11.659,166.87,2,10,42,0,1.0,0.044
UCJXQRFJERKPOZ-MGCNEYSASA-N,OC[C@@H]1[C@H](O)[C@H](O)[C@@H](O)c2nnnn21,DrugBank,DB02294,evaluation,False,202.17,-3.025,124.52,4,7,1,1,0.833,0.382
VDYCDKRATGWFDA-UHFFFAOYSA-N,CC(C)c1sc(NC(=O)c2cc(NC(=O)c3cc(NC=O)cn3C)cn2C)nc1C(=O)NCCCN(C)C,DrugBank,DB02295,evaluation,False,542.67,2.698,142.39,4,7,12,3,0.4,0.205
PHTQWCKDNZKARW-UHFFFAOYSA-N,CC(C)CCO,DrugBank,DB02296,evaluation,False,88.15,1.025,20.23,1,1,2,0,1.0,0.534
JTPXVCKCLBROOJ-UHFFFAOYSA-N,Nc1cncc(Cl)n1,DrugBank,DB02297,evaluation,False,129.55,0.712,51.8,1,3,0,1,0.0,0.562
PEFGUPQPFCDBPY-UOWFLXDJSA-N,C[C@@H]1C[C@@H](NO)N[C@H]1C(=O)O,DrugBank,DB02298,evaluation,False,160.17,-0.626,81.59,4,4,2,0,0.833,0.404
ULEBESPCVWBNIF-BYPYZUCNSA-O,NC(=[NH2+])NCCC[C@H](N)C(N)=O,DrugBank,DB02299,evaluation,False,174.23,-3.757,132.75,5,2,5,0,0.667,0.166
LWQQLNNNIPYSNX-UROSTWAQSA-N,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)/C=C/[C@@H](O)C4CC4)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,DrugBank,DB02300,evaluation,False,412.61,5.091,60.69,3,3,5,0,0.704,0.551
BHJAPJNOACHPNI-CHWSQXEVSA-N,Nc1nc(=O)c2c([nH]1)N=C[C@@H]1CN(c3ccc(C(=O)N[C@H](CCC(=O)O)C(=O)O)cc3)CN21,DrugBank,DB02301,evaluation,False,455.43,-0.231,194.31,5,9,7,2,0.3,0.372
HVPFXCBJHIIJGS-LURJTMIESA-N,C/N=C(/NC)NCCC[C@H](N)C(=O)O,DrugBank,DB02302,evaluation,False,202.26,-1.027,99.74,4,3,5,0,0.75,0.259
YGKCTZPSAOUUMT-REOHCLBHSA-N,O=C1NC[C@H](I)C(=O)N1,DrugBank,DB02303,evaluation,False,240.0,-0.371,58.2,2,2,0,0,0.5,0.448
PRFXRIUZNKLRHM-HKVRTXJWSA-N,CCCCC[C@H](O)/C=C/C1=C(C/C=C\CCCC(=O)O)C(=O)CC1,DrugBank,DB02304,evaluation,False,334.46,4.345,74.6,2,3,12,0,0.6,0.411
IAKKJSVSFCTLRY-YKKSOZKNSA-N,O=C(O)C1=C[C@H](O)[C@@H](O)[C@H](O)O1,DrugBank,DB02305,evaluation,False,176.12,-1.975,107.22,4,5,1,0,0.5,0.369
JLPULHDHAOZNQI-ZTIMHPMXSA-N,CCCCC/C=C\C/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C,DrugBank,DB02306,evaluation,False,758.08,10.944,111.19,0,8,38,0,0.857,0.02
FOJUHLDAXGNCIP-FHWLQOOXSA-N,NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc1ccccc1)N[C@@H](CCc1ccccc1)C(=O)O,DrugBank,DB02307,evaluation,False,441.48,0.718,158.82,5,5,13,2,0.304,0.306
KTZDASPSWBAPAR-UHFFFAOYSA-O,[NH3+]CCCCOB1OCCO1,DrugBank,DB02308,evaluation,False,160.0,-0.943,55.33,1,3,5,0,1.0,0.417
XHDARDSMKMUDDI-UUOKFMHZSA-O,O=c1[nH]c(=O)c2[nH]c[n+]([C@@H]3O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]3O)c2[nH]1,DrugBank,DB02309,evaluation,False,365.21,-3.439,201.84,7,7,4,2,0.5,0.212
FQTUZNACZKILMC-UHFFFAOYSA-N,Cc1cnc2c(c1)c(C)c(C)c1cc(C)c[n+](C)c12,DrugBank,DB02310,evaluation,False,251.35,3.446,16.77,0,1,0,3,0.294,0.442
OTKFCIVOVKCFHR-LURJTMIESA-N,CSC[S@](C)=O,DrugBank,DB02311,evaluation,False,124.23,0.685,17.07,0,2,2,0,1.0,0.538
NBSCHQHZLSJFNQ-FPRJBGLDSA-N,O=P(O)(O)OC[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O,DrugBank,DB02312,evaluation,False,260.13,-3.104,156.91,6,7,3,0,1.0,0.289
LMIUALQNZXJHOG-ROJPAJKQSA-N,CCOC(=O)CC[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](CC(=O)[C@@H](NC(=O)c1cc(C)on1)C(C)C)Cc1ccc(F)cc1,DrugBank,DB02313,evaluation,False,600.69,3.049,156.7,3,8,16,2,0.548,0.248
OJZCATPXPWFLHF-HPUCEMLMSA-N,CC(=O)N[C@H]1[C@@H](OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)O[C@H](CO)[C@@H](O)[C@@H]1O[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@H](CCC(=O)O)C(=O)O,DrugBank,DB02314,evaluation,False,879.61,-5.298,427.66,12,19,20,1,0.679,0.054
ZOOGRGPOEVQQDX-UUOKFMHZSA-N,Nc1nc2c(ncn2[C@@H]2O[C@@H]3COP(=O)(O)O[C@H]3[C@H]2O)c(=O)[nH]1,DrugBank,DB02315,evaluation,False,345.21,-1.524,174.81,4,9,1,2,0.5,0.444
JTGPYFFQVOIJKR-UHFFFAOYSA-N,O=C(O)CCCCCn1c(C(=O)O)cc2cc(OCc3c(Cl)cccc3Cl)ccc21,DrugBank,DB02316,evaluation,False,450.32,5.87,88.76,2,3,10,3,0.273,0.377
HXXFSFRBOHSIMQ-FPRJBGLDSA-N,O=P(O)(O)O[C@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,DrugBank,DB02317,evaluation,False,260.13,-3.104,156.91,6,7,3,0,1.0,0.289
YZRDPODBASCWCK-CBPJZXOFSA-N,OC[C@H]1OC(F)[C@@H](F)[C@@H](O)[C@@H]1O,DrugBank,DB02318,evaluation,False,184.14,-1.267,69.92,3,4,1,0,1.0,0.475
LRAVAOPKUBJONV-IVCJQJMGSA-N,NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)[C@@H](O)[C@@H](O)C1,DrugBank,DB02319,evaluation,False,779.44,-4.404,404.61,11,20,13,2,0.619,0.085
IBONACLSSOLHFU-JAJWTYFOSA-N,CC(=O)N[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,DrugBank,DB02320,evaluation,False,221.21,-3.078,119.25,5,6,2,0,0.875,0.337
IQFWYNFDWRYSRA-OEQWSMLSSA-N,N[C@@H](CCSC[C@H]1O[C@@H](O)[C@H](O)[C@@H]1O)C(=O)O,DrugBank,DB02321,evaluation,False,267.3,-2.039,133.24,5,7,6,0,0.889,0.348
LRPGJWKAYQRIAQ-GYBHJADLSA-J,O=C([O-])C1=C[C@H](O)[C@@H](OS(=O)(=O)[O-])[C@H](O[C@H]2[C@H](O)[C@@H](NS(=O)(=O)[O-])[C@@H](O)O[C@@H]2COS(=O)(=O)[O-])O1,DrugBank,DB02322,evaluation,False,573.44,-7.459,330.6,4,19,10,0,0.75,0.139
CKSDYJASHNGOOS-KTXOUVACSA-N,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1C[C@H](CCCCCCCCC(=O)OC[C@H]1O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]1O)[C@@H]2O,DrugBank,DB02323,evaluation,False,677.84,4.541,186.07,5,11,12,3,0.676,0.134
WXFYBFRZROJDLL-RRKCRQDMSA-N,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](COP(=O)(O)O)O2)cc1I,DrugBank,DB02324,evaluation,False,434.08,-1.101,151.08,4,6,4,1,0.556,0.345
KFZMGEQAYNKOFK-UHFFFAOYSA-N,CC(C)O,DrugBank,DB02325,evaluation,False,60.1,0.387,20.23,1,1,0,0,1.0,0.428
CINIOMOBGSHXRK-RXMQYKEDSA-N,CC(C)C[C@@H](C(=O)O)C(=O)NO,DrugBank,DB02326,evaluation,False,175.18,0.239,86.63,3,3,4,0,0.714,0.324
ZIBGPFATKBEMQZ-UHFFFAOYSA-N,OCCOCCOCCO,DrugBank,DB02327,evaluation,False,150.17,-0.996,58.92,2,4,7,0,1.0,0.457
VKWJKURKEYQKKW-ZCOJICPHSA-N,Cc1ncc(COP(=O)(O)O)c(C/N=C(\C=C\CP(=O)(O)O)C(=O)O)c1O,DrugBank,DB02328,evaluation,False,424.24,0.464,207.07,6,7,9,1,0.308,0.237
