endpoint,panel,mode,split,fold,n_train,n_test,n_positive_test,n_scaffolds_test,roc_auc,pr_auc,mcc,f1,balanced_acc,n_total,n_positive,n_decoy,n_measured_inactive_train
OPRM1,Binder classifier,hybrid_decoys_plus_measured_inactives,random,3,13385,1487,372,,0.9986571194368098,0.9964183072732861,0.9622268158431807,0.9715832205683356,0.9789394377742417,14872,3718,10971,183
OPRM1,Binder classifier,hybrid_decoys_plus_measured_inactives,random,4,13385,1487,372,,0.9989223202661652,0.9984189791760038,0.9874329329895796,0.99055330634278,0.9923827089059261,14872,3718,10971,183
OPRM1,Binder classifier,hybrid_decoys_plus_measured_inactives,random,5,13385,1487,372,,0.9991079608467139,0.9977112301532661,0.9730539565746416,0.979757085020243,0.9852126428468104,14872,3718,10971,183
OPRM1,Binder classifier,hybrid_decoys_plus_measured_inactives,random,6,13385,1487,372,,0.9987005159361588,0.9967343288344842,0.9694294277908527,0.9769959404600812,0.9825244708037997,14872,3718,10971,183
OPRM1,Binder classifier,hybrid_decoys_plus_measured_inactives,random,7,13385,1487,372,,0.9958773325618401,0.9914660462959789,0.9640457292820761,0.972972972972973,0.9802835237957472,14872,3718,10971,183
OPRM1,Binder classifier,hybrid_decoys_plus_measured_inactives,random,8,13385,1487,372,,0.9984811225227832,0.9959845447116559,0.9603632410605262,0.9699453551912568,0.9749083851680409,14872,3718,10971,183
OPRM1,Binder classifier,hybrid_decoys_plus_measured_inactives,random,9,13385,1487,371,,0.996961616864234,0.9942198810800773,0.9621093910854628,0.9713506139154161,0.9770961945338086,14872,3718,10971,183
OPRM1,Binder classifier,hybrid_decoys_plus_measured_inactives,random,10,13385,1487,371,,0.999794703842178,0.9993797725159496,0.974779472335175,0.9809264305177112,0.9838311161348289,14872,3718,10971,183
OPRM1,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,1,13384,1488,377,942.0,0.9979109316767221,0.9952719507736789,0.9464150629019312,0.9590163934426229,0.9637170613613085,14872,3718,10971,183
OPRM1,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,2,13384,1488,298,942.0,0.9992527212227172,0.9970460988257617,0.9577975946431285,0.9661016949152542,0.975246742992499,14872,3718,10971,183
OPRM1,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,3,13385,1487,403,941.0,0.9969692252753792,0.9916282647323668,0.9555538578194706,0.9670886075949368,0.9716391363665497,14872,3718,10971,183
OPRM1,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,4,13385,1487,351,942.0,0.9964713494643072,0.9932011007897283,0.9362296269163272,0.9494047619047619,0.9535356727258135,14872,3718,10971,183
OPRM1,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,5,13385,1487,342,942.0,0.9982098623560357,0.9949982396256881,0.9618234202158944,0.9701492537313433,0.9738361551622872,14872,3718,10971,183
OPRM1,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,6,13385,1487,351,942.0,0.9991473054853337,0.9971591773845138,0.9587405715529637,0.9680232558139535,0.9725984109786927,14872,3718,10971,183
OPRM1,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,7,13385,1487,382,943.0,0.9991637250953542,0.9979840585756494,0.948921491877456,0.9605442176870749,0.9620418848167539,14872,3718,10971,183
OPRM1,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,8,13385,1487,420,943.0,0.9936336859017272,0.9876438546379026,0.9150571497970568,0.9361702127659575,0.9428950774311599,14872,3718,10971,183
OPRM1,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,9,13385,1487,394,943.0,0.9988203658723488,0.9969671723520039,0.9619611754567587,0.9720101781170484,0.9801970081877756,14872,3718,10971,183
OPRM1,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,10,13385,1487,400,943.0,0.9946320147194111,0.9889912844185512,0.9171642130307162,0.9378238341968912,0.9479001839926403,14872,3718,10971,183
OX1,Binder classifier,hybrid_decoys_plus_measured_inactives,random,1,11923,1325,332,,0.9998301362549897,0.999521323192459,0.9919536998150503,0.9939577039274925,0.9949784030381343,13248,3312,9879,57
OX1,Binder classifier,hybrid_decoys_plus_measured_inactives,random,2,11923,1325,332,,0.9997573375071283,0.9992211223180592,0.9798707317391697,0.9847560975609756,0.9859422584598212,13248,3312,9879,57
OX1,Binder classifier,hybrid_decoys_plus_measured_inactives,random,3,11923,1325,331,,0.9997112584874808,0.9993052851162627,0.9919454758513588,0.993920972644377,0.9939577039274925,13248,3312,9879,57
OX1,Binder classifier,hybrid_decoys_plus_measured_inactives,random,4,11923,1325,331,,0.99964439203195,0.9990917659856052,0.9798618634449969,0.9846625766871165,0.9848942598187311,13248,3312,9879,57
OX1,Binder classifier,hybrid_decoys_plus_measured_inactives,random,5,11923,1325,331,,0.9997568492526154,0.9993768909238494,0.9919454758513588,0.993920972644377,0.9939577039274925,13248,3312,9879,57
OX1,Binder classifier,hybrid_decoys_plus_measured_inactives,random,6,11923,1325,331,,1.0,0.9999999999999999,1.0,1.0,1.0,13248,3312,9879,57
OX1,Binder classifier,hybrid_decoys_plus_measured_inactives,random,7,11923,1325,331,,0.9999878424626308,0.9999634350062321,0.9899196864228661,0.992412746585736,0.9934546858188406,13248,3312,9879,57
OX1,Binder classifier,hybrid_decoys_plus_measured_inactives,random,8,11923,1325,331,,0.9999300941601269,0.999785608485046,0.9939551501518646,0.9954614220877458,0.9964758338550943,13248,3312,9879,57
OX1,Binder classifier,hybrid_decoys_plus_measured_inactives,random,9,11924,1324,331,,0.9998174532908608,0.9994416249969373,0.9919354264217847,0.9939393939393939,0.9949647532729103,13248,3312,9879,57
OX1,Binder classifier,hybrid_decoys_plus_measured_inactives,random,10,11924,1324,331,,0.9999452359872582,0.9998368723861999,0.9858804595280093,0.989345509893455,0.9904330312185297,13248,3312,9879,57
OX1,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,1,11923,1325,384,782.0,0.9999059068366986,0.9997719764803963,0.9890086954004061,0.9921259842519685,0.9921875,13248,3312,9879,57
OX1,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,2,11923,1325,382,782.0,0.9999750156845981,0.9999384840684992,0.9742986602626897,0.9813333333333333,0.9816753926701571,13248,3312,9879,57
OX1,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,3,11923,1325,354,785.0,0.9993134225883968,0.9984524006474732,0.9865140932931992,0.9900142653352354,0.9901129943502824,13248,3312,9879,57
OX1,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,4,11923,1325,322,786.0,0.99629992011543,0.9922158794594138,0.9361684036268938,0.9495934959349593,0.9529176445817826,13248,3312,9879,57
OX1,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,5,11923,1325,315,788.0,0.994065692283514,0.9841953504375842,0.9308464558598607,0.9450915141430949,0.9498035517837498,13248,3312,9879,57
OX1,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,6,11923,1325,326,788.0,0.9996284628186468,0.9989952952960524,0.9612540608391797,0.9700787401574803,0.9718921375363093,13248,3312,9879,57
OX1,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,7,11923,1325,312,789.0,0.9982977700154403,0.9965797212374247,0.97476060040533,0.9805194805194806,0.9829871921431645,13248,3312,9879,57
OX1,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,8,11923,1325,343,789.0,0.9995160706121262,0.9986086318301319,0.946722474906963,0.9592760180995475,0.9625385213730531,13248,3312,9879,57
OX1,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,9,11924,1324,313,788.0,0.9986664264970311,0.9967969042114929,0.9853493473405,0.9886914378029079,0.9888178913738019,13248,3312,9879,57
OX1,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,10,11924,1324,261,788.0,0.9995674787253598,0.9987854815618337,0.9904458361369529,0.9922779922779923,0.9923371647509578,13248,3312,9879,57
OX2,Binder classifier,hybrid_decoys_plus_measured_inactives,random,1,13867,1541,386,,0.9996725209160442,0.9990107341869987,0.9844243108661918,0.9882352941176471,0.9892044052665814,15408,3852,11544,12
OX2,Binder classifier,hybrid_decoys_plus_measured_inactives,random,2,13867,1541,386,,0.9999753269183321,0.9999260305979347,0.9861557589685421,0.9895561357702349,0.9904997420541461,15408,3852,11544,12
OX2,Binder classifier,hybrid_decoys_plus_measured_inactives,random,3,13867,1541,385,,0.9991978609625668,0.9973558684186399,0.9791930813286476,0.9842105263157894,0.9852817597627286,15408,3852,11544,12
OX2,Binder classifier,hybrid_decoys_plus_measured_inactives,random,4,13867,1541,385,,0.9996652136790545,0.9992655442744358,0.9844179227722407,0.988173455978975,0.9883116883116883,15408,3852,11544,12
OX2,Binder classifier,hybrid_decoys_plus_measured_inactives,random,5,13867,1541,385,,0.99939109333573,0.9982769057195757,0.9704854096865916,0.9775429326287979,0.9796544286163663,15408,3852,11544,12
OX2,Binder classifier,hybrid_decoys_plus_measured_inactives,random,6,13867,1541,385,,0.9991439356491258,0.9986980398816115,0.9930749921285116,0.9947780678851175,0.9948051948051948,15408,3852,11544,12
OX2,Binder classifier,hybrid_decoys_plus_measured_inactives,random,7,13867,1541,385,,0.9999056307014785,0.9997231698250015,0.9844179227722407,0.988173455978975,0.9883116883116883,15408,3852,11544,12
OX2,Binder classifier,hybrid_decoys_plus_measured_inactives,random,8,13867,1541,385,,0.9996382510223341,0.9987296498842577,0.9843883833437446,0.9882352941176471,0.9900440390059767,15408,3852,11544,12
OX2,Binder classifier,hybrid_decoys_plus_measured_inactives,random,9,13868,1540,385,,0.9999033001630404,0.9997150784682473,0.9861465168566548,0.989501312335958,0.9896103896103896,15408,3852,11544,12
OX2,Binder classifier,hybrid_decoys_plus_measured_inactives,random,10,13868,1540,385,,0.9998470793275988,0.9995316523052433,0.9878697678341473,0.9908972691807543,0.9935064935064934,15408,3852,11544,12
OX2,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,1,13867,1541,409,907.0,0.998837982841888,0.9972510933214196,0.9534436982643778,0.9645569620253165,0.9657701711491442,15408,3852,11544,12
OX2,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,2,13867,1541,423,909.0,0.9948701032323002,0.9917633594093488,0.9641490451584112,0.9733656174334141,0.9747300777731258,15408,3852,11544,12
OX2,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,3,13867,1541,345,909.0,0.9998618583684745,0.9995271396660119,0.9756901793934766,0.9807976366322009,0.981159420289855,15408,3852,11544,12
OX2,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,4,13867,1541,412,909.0,0.9990884621668803,0.9979154559740675,0.8957213969070095,0.9172141918528253,0.9235436893203883,15408,3852,11544,12
OX2,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,5,13867,1541,408,909.0,0.999164979319177,0.9978536740190403,0.9782793727752623,0.9839307787391842,0.9864211792395687,15408,3852,11544,12
OX2,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,6,13867,1541,338,910.0,0.9998844112598189,0.9995850418214391,0.9581242705367741,0.9664634146341463,0.968519283644931,15408,3852,11544,12
OX2,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,7,13867,1541,375,910.0,0.9989045168667811,0.9973334343319362,0.9274663192426921,0.9423347398030942,0.9462378502001143,15408,3852,11544,12
OX2,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,8,13867,1541,333,911.0,0.9994704969870533,0.9979681282690043,0.959546893498693,0.9676425269645609,0.970643656901935,15408,3852,11544,12
OX2,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,9,13868,1540,392,910.0,0.9995600156438882,0.9986147001499881,0.9862943580194364,0.989769820971867,0.9923158287705326,15408,3852,11544,12
OX2,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,10,13868,1540,417,910.0,0.9997885929902561,0.9994559962106498,0.9441794811832154,0.9575,0.9592326139088729,15408,3852,11544,12
P2X7,Binder classifier,hybrid_decoys_plus_measured_inactives,random,1,10576,1176,294,,0.9993868295617567,0.998317549858706,0.9682458365518543,0.975609756097561,0.9761904761904762,11752,2938,8793,21
P2X7,Binder classifier,hybrid_decoys_plus_measured_inactives,random,2,10576,1176,294,,0.9997146250790565,0.9990587976361509,0.9772804779617889,0.9827586206896551,0.9841269841269842,11752,2938,8793,21
P2X7,Binder classifier,hybrid_decoys_plus_measured_inactives,random,3,10577,1175,294,,0.9998803153497494,0.9996426648716198,0.9659007164578424,0.9739130434782609,0.9756229393005783,11752,2938,8793,21
P2X7,Binder classifier,hybrid_decoys_plus_measured_inactives,random,4,10577,1175,294,,0.9989942628583783,0.9974915762565957,0.9863696998565797,0.9897260273972602,0.9909290617495579,11752,2938,8793,21
P2X7,Binder classifier,hybrid_decoys_plus_measured_inactives,random,5,10577,1175,294,,0.9997220227478052,0.9991939155868145,0.9840960224397349,0.9879931389365352,0.9892283814774491,11752,2938,8793,21
P2X7,Binder classifier,hybrid_decoys_plus_measured_inactives,random,6,10577,1175,294,,0.9997529091091601,0.9993405404612318,0.9705070388212801,0.9773913043478261,0.977891156462585,11752,2938,8793,21
P2X7,Binder classifier,hybrid_decoys_plus_measured_inactives,random,7,10577,1175,294,,0.9999420880724594,0.9998302660663886,0.9886586021502974,0.9914236706689536,0.9914965986394557,11752,2938,8793,21
P2X7,Binder classifier,hybrid_decoys_plus_measured_inactives,random,8,10577,1175,294,,0.9995791733265383,0.998589785925194,0.988648597515877,0.9914821124361158,0.9937628854038778,11752,2938,8793,21
P2X7,Binder classifier,hybrid_decoys_plus_measured_inactives,random,9,10577,1175,293,,0.9997252598422759,0.9992079237538029,0.9863388139004742,0.9897260273972602,0.9920402745853745,11752,2938,8793,21
P2X7,Binder classifier,hybrid_decoys_plus_measured_inactives,random,10,10577,1175,293,,0.998510211820792,0.9875909409986234,0.9749420446193825,0.9809358752166378,0.9823682601595816,11752,2938,8793,21
P2X7,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,1,10576,1176,412,689.0,0.9997236059574035,0.9995642388991373,0.9925389136681901,0.9951219512195122,0.9951456310679612,11752,2938,8793,21
P2X7,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,2,10576,1176,278,718.0,0.9998357661309706,0.9994880040750447,0.9740684110554814,0.9798165137614679,0.9802158273381295,11752,2938,8793,21
P2X7,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,3,10577,1175,292,718.0,0.9996897252517103,0.9990684752426658,0.9656960918174694,0.9738219895287958,0.9766072231961402,11752,2938,8793,21
P2X7,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,4,10577,1175,274,719.0,0.9985215129985336,0.9957371095765313,0.96418161202722,0.9719626168224299,0.9738976157878108,11752,2938,8793,21
P2X7,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,5,10577,1175,253,719.0,0.999879965361433,0.9995825160131087,0.9621081266486303,0.9694501018329938,0.9703557312252964,11752,2938,8793,21
P2X7,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,6,10577,1175,299,719.0,0.999740382706434,0.9992509355759116,0.9707859795661484,0.9778534923339012,0.9793623341121852,11752,2938,8793,21
P2X7,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,7,10577,1175,268,719.0,0.9991998387335649,0.9971449885182404,0.9635647076706403,0.9714285714285714,0.9746437328243018,11752,2938,8793,21
P2X7,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,8,10577,1175,288,719.0,0.9975455655768508,0.9843438287931263,0.9305100596765717,0.9456521739130435,0.9514339064261557,11752,2938,8793,21
P2X7,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,9,10577,1175,264,719.0,0.9981414030535875,0.9941988923402375,0.9137881757832547,0.9292929292929293,0.9350572131856435,11752,2938,8793,21
P2X7,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,10,10577,1175,310,719.0,0.9976281931754615,0.9944168100043548,0.9253927743497211,0.9421768707482994,0.9461961588663061,11752,2938,8793,21
PDE10A,Binder classifier,hybrid_decoys_plus_measured_inactives,random,1,14702,1634,409,,0.9997784541689537,0.9993702628059477,0.9804054236381342,0.9852941176470589,0.9894017264607554,16336,4084,12222,30
PDE10A,Binder classifier,hybrid_decoys_plus_measured_inactives,random,2,14702,1634,409,,0.9993134075145951,0.9981858429323307,0.9772131004667775,0.9829268292682927,0.9893997305523676,16336,4084,12222,30
PDE10A,Binder classifier,hybrid_decoys_plus_measured_inactives,random,3,14702,1634,409,,0.9993952397584951,0.9982993432418641,0.9853134369702466,0.988984088127295,0.9922548775011226,16336,4084,12222,30
PDE10A,Binder classifier,hybrid_decoys_plus_measured_inactives,random,4,14702,1634,409,,0.9997664787186269,0.9993134207453487,0.9803834232916527,0.9852216748768473,0.9877730652163066,16336,4084,12222,30
PDE10A,Binder classifier,hybrid_decoys_plus_measured_inactives,random,5,14702,1634,408,,0.9992303201868024,0.9984790775134046,0.983634330132896,0.9876847290640394,0.9901980775997186,16336,4084,12222,30
PDE10A,Binder classifier,hybrid_decoys_plus_measured_inactives,random,6,14702,1634,408,,0.9993262802674088,0.9984596625202922,0.9869117606805634,0.9901477832512315,0.9918313981383744,16336,4084,12222,30
PDE10A,Binder classifier,hybrid_decoys_plus_measured_inactives,random,7,14703,1633,408,,0.999405762304922,0.9983786392912889,0.9770628707745288,0.9826732673267327,0.9852951180472189,16336,4084,12222,30
PDE10A,Binder classifier,hybrid_decoys_plus_measured_inactives,random,8,14703,1633,408,,0.9998879551820729,0.9996737022289881,0.9901872088493043,0.9926108374384236,0.9934643857543017,16336,4084,12222,30
PDE10A,Binder classifier,hybrid_decoys_plus_measured_inactives,random,9,14703,1633,408,,0.9993997599039615,0.9987176430636678,0.97870503450532,0.9839307787391842,0.9865206082432973,16336,4084,12222,30
PDE10A,Binder classifier,hybrid_decoys_plus_measured_inactives,random,10,14703,1633,408,,0.999765906362545,0.9993993656908177,0.9918263767590232,0.9938650306748467,0.9955072028811525,16336,4084,12222,30
PDE10A,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,1,14702,1634,441,998.0,0.9992130968061994,0.9978987675737283,0.9548032053037581,0.9663182346109176,0.9699788828635674,16336,4084,12222,30
PDE10A,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,2,14702,1634,394,999.0,0.9979245128541019,0.9959577481258955,0.9682008574842094,0.9758576874205845,0.9836806124119863,16336,4084,12222,30
