endpoint,skeleton,n_stereoisomers,labels_disagree,potency_gap_log_units
BBB,FC(Br)C(F)(F)F,2,False,
BBB,ClC(=Cn1cncn1)c1ccc(Cl)cc1Cl,2,False,
BBB,CCCN1CC(CSC)CC2c3cccc4[nH]cc(c34)CC21,4,False,
BBB,COc1ccc(C2Sc3ccccc3N(CCN(C)C)C(=O)C2OC(C)=O)cc1,2,True,
BBB,COc1ccc2c3c1OC1CC(O)C=CC31CCN(C)C2,5,False,
BBB,COc1ccc2c3c1OC1C(=O)CCC4C(C2)N(C)CCC314,5,False,
BBB,CN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3(O)C1C5,4,False,
BBB,FC(F)(F)C(Cl)Br,2,False,
BBB,Clc1ccc2c(c1)C1CNCC1c1ccccc1O2,2,False,
BBB,COc1cc2c(c(CNC3CCCNC3c3ccccc3)c1)OCC2,3,False,
BBB,OCCOCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,2,False,
BBB,C#CC1(O)CCC2C3C(C)CC4=C(CCC(=O)C4)C3CCC21C,4,False,
BBB,CCC(C)C1OC2(CCC1C)CC1CC(CC=C(C)C(OC3CC(OC)C(OC4CC(OC)C(O)C(C)O4)C(C)O3,2,True,
BBB,CN1CCCC1c1cccnc1,2,False,
BBB,FC(F)OC(Cl)C(F)(F)F,2,False,
BBB,CCC(=O)OC(Cc1ccccc1)(c1ccccc1)C(C)CN(C)C,5,False,
BBB,CC(C)=CCN1CCC2(C)c3cc(O)ccc3CC1C2C,7,False,
BBB,Fc1ccc(C2CCNCC2COc2ccc3c(c2)OCO3)cc1,4,False,
BBB,COc1ccc2c3c1OC1C(O)C=CC4C(C2)N(C)CCC341,7,False,
BBB,COc1ccc2c3c1OC1C(O)CCC4C(C2)N(C)CCC341,6,False,
BBB,C#CCN(C)C(C)Cc1ccccc1,2,False,
BBB,COC(=O)C1C(OC(=O)c2ccccc2)CC2CCC1N2C,2,False,
BBB,O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=NC1O,2,False,
BBB,COc1cccc(C2(O)CCCCC2CN(C)C)c1,3,False,
BBB,CCCCN1C2CCC1CC(OC(c1ccc(F)cc1)c1ccc(F)cc1)C2,2,False,
BBB,COCCCCC(=NOCCN)c1ccc(C(F)(F)F)cc1,2,False,
BBB,NC1CC1c1ccc(F)cc1,2,False,
BBB,Cc1cccc2c1Oc1ccccc1C1(O)CCN(C)CC21,4,False,
BBB,CCN(C)C(=O)Oc1cccc(C(C)N(C)C)c1,2,False,
BBB,CCCC(C)CC,2,False,
BBB,CCC(=C(c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,2,False,
BBB,CNC(C)Cc1ccccc1,2,False,
BBB,CN1CCC2(C)c3cc(OC(=O)Nc4ccccc4)ccc3N(C)C12,2,False,
BBB,CN(C)CCC=C1c2ccccc2COc2ccccc21,2,False,
BBB,COc1ccc(OC(F)(F)F)cc1CNC1CCCNC1c1ccccc1,2,False,
BBB,CC12NC(Cc3ccccc31)c1ccccc12,3,False,
BBB,CNC1CCC(c2ccc(Cl)c(Cl)c2)c2ccccc21,2,False,
BBB,C#CC(O)(C=CCl)CC,3,False,
BBB,C#CCNC1CCc2ccccc21,2,False,
BBB,C#CC1(O)CCC2C3CCC4=Cc5c(cnn5-c5ccc(F)cc5)CC4(C)C3CCC21C,5,False,
BBB,C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3CCC21C,3,True,
BBB,C#CC1(O)CCC2C3CCc4cc(O)ccc4C3CCC21C,3,True,
BBB,C#CC1(O)CCC2C3CCc4cc(OC)ccc4C3CCC21C,3,True,
BBB,CC(=C(CCO)SSCC1CCCO1)N(C=O)Cc1cnc(C)nc1N,3,False,
BBB,CC(=C(CCOC(=O)c1ccccc1)SC(=O)c1ccccc1)N(C=O)Cc1cnc(C)nc1N,2,False,
BBB,CC(=C(CCOP(=O)(O)O)SC(=O)c1ccccc1)N(C=O)Cc1cnc(C)nc1N,2,False,
BBB,CC(=CCCN1CCC2(CC1)C(=O)NCN2c1ccccc1)c1ccc(F)cc1,2,False,
BBB,CC(=C1CCOC(=O)S1)N(C=O)Cc1cnc(C)nc1N,2,False,
BBB,CC=C(CC)C(=O)NC(N)=O,2,False,
BBB,CC=CC(=O)N(CC)C(CC)C(=O)N(C)C,3,False,
BBB,CC=CC(=O)N(CCC)C(CC)C(=O)N(C)C,4,False,
BBB,CC=CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3ccc(O)cc3)C2SC1,3,False,
BBB,CC=CC=CC1OC(O)(C(CC)C(=O)NCC=CC=C(C)C(OC)C(C)C2OC(C=CC=CC=C(C)C(=O)c3c,4,False,
BBB,CC=CC1OC2(C(=O)COC(=O)c3ccncc3)CCC3(O1)C1CCC4=CC(=O)CCC4(C)C1C(O)CC23C,4,False,
BBB,C=C(C)C1CCC(C)=CC1c1c(O)cc(CCCCC)cc1O,2,False,
BBB,C=C1CC2C3C=CC4=CC(=O)CCC4(C)C3C(O)CC2(C)C1(O)C(=O)CO,5,False,
BBB,C=C1CCC2(O)C3Cc4ccc(O)c5c4C2(CCN3CC2CC2)C1O5,3,False,
BBB,C=C1CC(C)C2C3Cc4ccc(O)cc4C2(CCN3CC2CCC2)C1,4,False,
BBB,C=C1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,5,False,
BBB,C=C1c2cccc(O)c2C(O)=C2C(=O)C3(O)C(O)=C(C(N)=O)C(=O)C(N(C)C)C3C(O)C12,3,False,
BBB,C=CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(=NO)c3csc(N)n3)C2SC1,6,False,
BBB,C=CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(=NOCC(=O)O)c3csc(N)n3)C2SC1,6,False,
BBB,C=CC1OC2CC3C4CCC5=CC(=O)C=CC5(C)C4(F)C(O)CC3(C)C2(C(=O)CO)O1,5,False,
BBB,C=CCN1CCC23c4c5ccc(O)c4OC2C2(OC)C=CC3(CC2C(C)(O)CCC)C1C5,5,False,
BBB,C=CCN1CCC23CCCCC2C1Cc1ccc(O)cc13,4,False,
BBB,C=CCN1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5,3,False,
BBB,C=CCN1CC(C(=O)N(CCCN(C)C)C(=O)NCC)CC2c3cccc4[nH]cc(c34)CC21,4,False,
BBB,C=CCC1C=C(C)CC(C)CC(OC)C2OC(O)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C)=CC3CCC(O,5,False,
BBB,C=CC1CNCCC1CCCc1ccnc2ccc(OC)cc12,3,False,
BBB,CC#CC1(O)CCC2C3CCC4=CC(=O)CCC4=C3C(c3ccc(N(C)C)cc3)CC21C,2,False,
BBB,CC(=O)C1=C(O)C2(O)C(=O)c3c(c(C)c4ccc(C)c(O)c4c3O)CC2C(N)C1=O,2,False,
BBB,CC(=O)N1CCN(C(=O)Cc2cc(F)cc(F)c2)C(CN2CCC(O)C2)C1,2,False,
BBB,CC(=O)N1CCN(C(=O)Cc2ccc(C(F)(F)F)cc2)C(CN2CCC(O)C2)C1,2,False,
BBB,CC(=O)N1CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)C(CN2CCC(O)C2)C1,2,False,
BBB,CC(=O)N1CCN(C(=O)Cc2ccc([S+](C)[O-])cc2)C(CN2CCC(O)C2)C1,3,False,
BBB,CC(=O)N1CCN(C(=O)Cc2ccccc2)C(CN2CCC(O)C2)C1,2,False,
BBB,CC(=O)NCCCC(NC(C)=O)C(=O)O,2,False,
BBB,CC(=O)Nc1ccc(OC(=O)C2CCC(=O)N2)cc1,2,False,
BBB,CC(=O)OC1C=CC(C)=CCC(O)C=CC(C)=CC(NC(=O)C(C)=O)C2(C)C(=O)OC(C1)C(C)C2=,5,False,
BBB,CC(=O)OC1CCC2(C)C3CCC4(C)C(C(C)CCCC(C)C)CCC4C3CC(Br)C2C1Br,2,False,
BBB,CC(=O)OCC(=O)C12N=C(C)OC1CC1C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC12C,5,False,
BBB,CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3(Cl)C(Cl)CC21C,3,False,
BBB,CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,4,False,
BBB,CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C,4,False,
BBB,CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3(F)C(O)CC21C,6,False,
BBB,CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(=O)CC21C,5,False,
BBB,CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C,4,False,
BBB,CC(=O)OCC(=O)C1(O)CCC2C3CC(C)C4=CC(=O)C=CC4(C)C3C(O)CC21C,4,False,
BBB,CC(=O)OCC(=O)C1(O)CCC2C3CC(Cl)C4=CC(=O)C=CC4(C)C3C(=O)CC21C,5,False,
BBB,CC(=O)OCC(=O)C1(O)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,5,False,
BBB,CC(=O)OCC(=O)C1(O)C(C)CC2C3C=C(C)C4=Cc5c(cnn5-c5ccccc5)CC4(C)C3C(O)CC2,5,False,
BBB,CC(=O)OCC(=O)C1(O)C(C)CC2C3CC(F)C4=CC(=O)C=CC4(C)C3C(O)CC21C,6,False,
BBB,CC(=O)OCC(=O)C1(O)C(OC(C)=O)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,5,False,
BBB,CC(=O)OCC(=O)C1(OC(=O)C(C)C)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,4,False,
BBB,CC(=O)OCC(=O)C1(OC(=O)c2ccco2)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2,5,False,
BBB,CC(=O)OCC(=O)C1(OC(C)=O)C(C)CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,5,False,
BBB,CC(=O)OCC(=O)C12N=C(C)OC1CC1C3CCC4=CC(=O)C=CC4(C)C3C(O)CC12C,5,False,
BBB,CC(=O)OCC(=O)C12OC(C)(C)OC1CC1C3CC(C=O)=C4C=C(OCCCl)CCC4(C)C3(F)C(O)CC,5,False,
BBB,CC(=O)OCC(=O)C12OC(C)(C)OC1CC1C3CC(F)C4=CC(=O)C=CC4(C)C3C(O)CC12C,5,False,
BBB,CC(=O)OCC(=O)C12OC(C)(C)OC1CC1C3CC(C#N)=C4C=C(OCCCl)CCC4(C)C3(F)C(O)CC,3,False,
BBB,CC(=O)OCC(=O)C12OC(C)(C)OC1CC1C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC12C,5,False,
BBB,CC(=O)OCC(=O)C12OC3(CCCC3)OC1CC1C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC12C,5,False,
BBB,CC(=O)OCC(=O)C1C(C)CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(Cl)C(O)CC21C,5,False,
BBB,CC(=O)OCCC(SC(C)=O)=C(C)N(C=O)Cc1cnc(C)nc1N,2,False,
BBB,CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)CCCC(N)C(=O)O)C2SC1,2,False,
BBB,CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)CSc3ccncc3)C2SC1,2,False,
BBB,CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)Cc3ccccc3)C2SC1,3,False,
BBB,CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)Cc3cccs3)C2SC1,3,False,
BBB,CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3ccccc3)C2SC1,3,False,
BBB,CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)c3c(-c4ccccc4Cl)noc3C)C2SC1,3,False,
BBB,CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)CC#N)C2SC1,4,False,
BBB,CC(=O)OCC1=COC(OC(=O)CC(C)C)C2C1=CC(OC(=O)CC(C)(C)OC(C)=O)C21CO1,2,False,
BBB,CC(=O)OCC1=COC(OC(=O)CC(C)C)C2C1=CC(OC(=O)CC(C)C)C21CO1,4,False,
BBB,CC(=O)OC(C)C(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,4,False,
BBB,CC(=O)OC12COC1CC(O)C1(C)C(=O)C(O)C3=C(C)C(OC(=O)C(O)C(NC(=O)OC(C)(C)C),4,False,
BBB,CC(=O)OC1CC2C(COC(=O)CC(C)C)=COC(OC(=O)CC(C)C)C2C12CO2,4,False,
BBB,CC(=O)OC1CC2(C)C(CC(O)C3C4(C)CCC(O)C(C)C4CCC32C)C1=C(CCC=C(C)C)C(=O)O,8,True,
BBB,CC(=O)OC1(C(C)=O)CCC2C3CC(C)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,5,False,
BBB,CC(=O)Oc1ccc2c3c1OC1C(OC(C)=O)C=CC4C(C2)N(C)CCC341,4,False,
BBB,CC(=O)C1(O)CCC2C3CC(C)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,4,False,
BBB,CC(=O)C1(O)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,5,False,
BBB,CC(=O)C1(O)C(O)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,2,False,
BBB,CC(=O)C1(O)C(O)CC2C3CCC4=CC(=O)CCC4(C)C3CCC21C,4,False,
BBB,CC(=O)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C,4,False,
BBB,CC(=O)C1CCC2C3CCC4CC(O)CCC4(C)C3C(=O)CC12C,5,False,
BBB,CC(=O)C1CCC2C3CCC4CC(C)(O)CCC4(C)C3CCC12C,5,False,
BBB,CC(=O)C1CCC2C3CC(O)C45CC4CCC5(C)C3CCC12C,5,False,
BBB,CC(=O)C1CCC2C3CC(C)C4=CC(=O)CCC4(C)C3C(O)CC12C,2,False,
BBB,CC(=O)C1(N)Cc2c(O)c3c(c(O)c2C(OC2CC(O)C(O)CO2)C1)C(=O)c1ccccc1C3=O,4,False,
BBB,CC(=O)C1(O)Cc2c(O)c3c(c(O)c2C(OC2CC(N)C(O)C(C)O2)C1)C(=O)c1c(O)cccc1C3,5,False,
BBB,CC(C)(C)C(=O)OCOC(=O)C1N2C(=O)C(N=CN3CCCCCC3)C2SC1(C)C,4,False,
BBB,CC(C)(C)C(=O)OCOC(=O)C1N2C(=O)C(NC(=O)C(N)c3ccccc3)C2SC1(C)C,4,False,
BBB,CC(C)(C)C(=O)SCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C,4,False,
BBB,CC(C)(C)C(O)C=Cc1ccc2c(c1)OCO2,4,False,
BBB,CC(C)(C)CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C,5,False,
BBB,CC(C)(C)CC(=O)OCC(=O)C12OC(C)(C)OC1CC1C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC,2,False,
BBB,CC(C)(C)C1(O)CCN2CC3c4ccccc4CCc4cccc(c43)C2C1,4,False,
BBB,CC(C)(CO)C(O)C(=O)NCCCC(=O)O,2,False,
BBB,CC(C)(Oc1ccc(Cl)cc1)C(=O)NC(C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O)c1ccccc1,5,False,
BBB,CC(C)(Oc1ccccc1)C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,2,False,
BBB,CC(C)=CCN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3(O)C1C5,4,False,
BBB,CC(C)C(=O)OCC(=O)C12OC(C3CCCCC3)OC1CC1C3CCC4=CC(=O)C=CC4(C)C3C(O)CC12C,4,False,
BBB,CC(C)C(=O)OCc1cccc(OC(=O)C2N3C(=O)C(NC(=O)Cc4ccccc4)C3SC2(C)C)c1,4,False,
BBB,CC(C)CC(OC(=O)c1ccco1)C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,5,False,
BBB,CC(C)CC(CN)CC(=O)O,2,False,
BBB,CC(C)N1CCN(c2ccc(OCC3COC(Cn4cncn4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,2,False,
BBB,CC(C)NC1C2CCC(CC2)C1(O)c1ccc(Cl)c(Cl)c1,3,False,
BBB,CC(C)C(CN1CCCC1)N(C)C(=O)Cc1ccc(Cl)c(Cl)c1,2,False,
BBB,CC(C)C1(O)CCN2CC3c4ccccc4CCc4cccc(c43)C2C1,4,False,
BBB,CC(C)C(N)C(=O)OCC(CO)OCn1cnc2c(=O)[nH]c(N)nc21,3,False,
BBB,CC(NC(=O)C(N)Cc1ccc(O)cc1)C(=O)NCC(=O)NC(Cc1ccccc1)C(=O)NC(C(N)=O)C(C),2,False,
BBB,CC(C)c1nc(CN(C)C(=O)NC(C(=O)NC(Cc2ccccc2)CC(O)C(Cc2ccccc2)NC(=O)OCc2cn,2,False,
BBB,CC(C)n1c(C=CC(O)CC(O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21,4,True,
BBB,CC(C)n1cc2c3c(cccc31)C1CC(C(=O)NC3CCCCC3)CN(C)C1C2,5,False,
BBB,CC(CNC(=O)c1ccccc1)C(=O)OCC(=O)C12OC(C)(C)OC1CC1C3CCC4=CC(=O)C=CC4(C)C,4,False,
BBB,CCC=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(COC(N)=O)CSC12)c1csc(N)n1,5,False,
BBB,CCC=C(C)C1(CC)C(=O)NC(=O)NC1=O,2,False,
BBB,CC1(C)CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)C(CN2CCCC2)C1,2,False,
BBB,CC1(C)NC(=O)C(C=Cc2ccccc2)O1,5,False,
BBB,CC1(C)OC2CC3C4CC(F)C5=CC(=O)C=CC5(C)C4(Cl)C(Cl)CC3(C)C2(C(=O)CO)O1,5,False,
BBB,CC1(C)OC2CC3C4CC(F)C5=CC(=O)C=CC5(C)C4(Cl)C(Cl)CC3(C)C2(C(=O)CF)O1,5,False,
BBB,CC1(C)OC2CC3C4CC(F)C5=CC(=O)C=CC5(C)C4C(O)CC3(C)C2(C(=O)CO)O1,7,True,
BBB,CC1(C)OC2CC3C4CCC5=CC(=O)C=CC5(C)C4C(O)CC3(C)C2(C(=O)CO)O1,6,False,
BBB,CC1(C)OC2CC3C4CCC5CC(=O)CCC5(C)C4(F)C(O)CC3(C)C2(C(=O)CO)O1,6,False,
BBB,CC1(C)OC2CC3C4CC(F)C5=CC(=O)C=CC5(C)C4(Cl)C(Cl)CC3(C)C2(C(=O)CCl)O1,5,False,
BBB,CC1(C)OC2CC3C4CC(F)C5=CC(=O)C=CC5(C)C4(F)C(O)CC3(C)C2(C(=O)COC(=O)C2CC,4,False,
BBB,CC1(C)OC2CC3C4CCC5=CC(=O)C=CC5(C)C4(F)C(O)CC3(C)C2(C(=O)CO)O1,4,False,
BBB,CC1(C)OC2CC3C4CCC5=CC(=O)C=CC5(C)C4(F)C(O)CC3(C)C2(C(=O)COC(=O)c2cc3cc,2,False,
BBB,CC1(C)OC2CC3C4CCC5=CC(=O)CCC5(C)C4(F)C(O)CC3(C)C2(C(=O)CCl)O1,5,False,
BBB,CC1(C)OC2CC3C4CC(F)C5=CC(=O)C=CC5(C)C4(F)C(O)CC3(C)C2(C(=O)CO)O1,5,False,
BBB,CC1(C)OC2CC3C4CC(F)C5=CC(=O)CCC5(C)C4C(O)CC3(C)C2(C(=O)CO)O1,5,False,
BBB,CC1(C)SC2C(N(C(=N)c3ccncc3)C(C(=O)NC(=O)CN)c3ccccc3)C(=O)N2C1C(=O)O,2,False,
BBB,CC1(C)SC2C(NC(=O)C(NC(=O)c3c[nH]c4cccnc4c3=O)c3ccccc3)C(=O)N2C1C(=O)O,4,False,
BBB,CC1(C)SC2C(N3C(=O)C(c4ccc(O)cc4)NC3(C)C)C(=O)N2C1C(=O)O,6,False,
BBB,CC1(C)SC2C(N3C(=O)C(c4ccccc4)NC3(C)C)C(=O)N2C1C(=O)O,4,False,
BBB,CC1(C)SC2C(N=CN3CCCCCC3)C(=O)N2C1C(=O)O,3,False,
BBB,CC1(C)SC2C(NC(=O)C(C(=O)Oc3ccc4c(c3)CCC4)c3ccccc3)C(=O)N2C1C(=O)O,4,False,
BBB,CC1(C)SC2C(NC(=O)C(C(=O)Oc3ccccc3)c3ccccc3)C(=O)N2C1C(=O)O,4,False,
BBB,CC1(C)SC2C(NC(=O)C(Oc3ccccc3)c3ccccc3)C(=O)N2C1C(=O)O,2,False,
BBB,CC1(C)SC2C(NC(=O)C(c3ccccc3)S(=O)(=O)O)C(=O)N2C1C(=O)O,4,False,
BBB,CC1(C)SC2C(NC(=O)C3(N)CCCCC3)C(=O)N2C1C(=O)O,3,False,
BBB,CC1(C)SC2C(NC(=O)C34CC5CC(CC(N)(C5)C3)C4)C(=O)N2C1C(=O)O,4,False,
BBB,CC1(C)SC2C(NC(=O)CCCC(N)C(=O)O)C(=O)N2C1C(=O)O,5,False,
BBB,CC1(C)SC2C(NC(=O)COc3ccccc3)C(=O)N2C1C(=O)O,3,False,
BBB,CC1(C)SC2C(NC(=O)Cc3ccccc3)C(=O)N2C1C(=O)O,3,False,
BBB,CC1(C)SC2C(NC(=O)C(N=Cc3ccco3)c3ccc(O)cc3)C(=O)N2C1C(=O)O,5,False,
BBB,CC1(C)SC2C(NC(=O)C(N)C3=CCC=CC3)C(=O)N2C1C(=O)O,3,False,
BBB,CC1(C)SC2C(NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)O,3,False,
BBB,CC1(C)SC2C(NC(=O)C(N)c3ccccc3)C(=O)N2C1C(=O)O,3,False,
BBB,CC1(C)SC2C(NC(=O)C(N)c3ccccc3)C(=O)N2C1C(=O)OC1OC(=O)c2ccccc21,4,False,
BBB,CC1(C)SC2C(NC(=O)C(NC(=O)Cc3ccc(C4=NCCCN4)cc3)c3ccccc3)C(=O)N2C1C(=O)O,4,False,
BBB,CC1(C)SC2C(NC(=O)C(NC(=O)N3CCN(S(C)(=O)=O)C3=O)c3ccccc3)C(=O)N2C1C(=O),4,False,
BBB,CC1(C)SC2C(NC(=O)C(NC(=O)Nc3cnc(Nc4ccc(S(N)(=O)=O)cc4)[nH]c3=O)c3ccc(O,3,False,
BBB,CC1(C)SC2C(NC(=O)C(NC(=O)c3ccc(-c4ccc(S(=O)(=O)N(CCO)CCO)cc4)[nH]c3=O),4,False,
BBB,CC1(C)SC2C(NC(=O)C(NS(=O)(=O)O)c3ccccc3)C(=O)N2C1C(=O)O,4,False,
BBB,CC1(C)SC2C(NC(=O)c3nc4ccccc4nc3C(=O)O)C(=O)N2C1C(=O)O,3,False,
BBB,CC1(C)C(NC(=O)C(=NOCC(=O)O)c2csc(N)n2)C(=O)N1OS(=O)(=O)O,3,False,
BBB,CC12CC(=O)C3C(CCC4CC(O)CCC43C)C1CCC2C(=O)CO,5,False,
BBB,CC12C=CC(=O)C=C1CCC1C3CCC(O)(C(=O)CO)C3(C)CC(Cl)C12Cl,5,False,
BBB,CC1(c2ccccc2)OC2CC3C4CCC5=CC(=O)C=CC5(C)C4(F)C(O)CC3(C)C2(C(=O)CO)O1,5,False,
BBB,CC1=C(C(=O)O)N2C(=O)C(NC(=O)Cc3ccc(C4=NCCCN4)cc3)C2SC1,3,False,
BBB,CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)C3=CCC=CC3)C2SC1,3,False,
BBB,CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3ccc(O)c(Cl)c3)C2SC1,3,False,
BBB,CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3ccc(O)cc3)C2SC1,3,False,
BBB,CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3cccc(NS(C)(=O)=O)c3)C2SC1,4,False,
BBB,CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3ccccc3)C2SC1,2,False,
BBB,CC1=CC(O)CC(=O)Cc2nc(co2)C(=O)N2CCC=C2C(=O)OC(C(C)C)C(C)C=CC(=O)NCC=C1,6,False,
BBB,CC1=CC2C(C(O)CC3(C)C2CC(C)C3(O)C(=O)COC(=O)c2cccc(S(=O)(=O)O)c2)C2(C)C,5,False,
BBB,CC1CC2C3CC(F)(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,5,False,
BBB,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CCl,5,False,
BBB,CC1OC(OC2C=C3CCC4C(CCC5(C)C(c6ccc(=O)oc6)CCC45O)C3(C)CC2)C(O)C(O)C1O,3,False,
BBB,CC1C2C(=O)c3ccc(O)cc3C1(C)CCN2CC1CC1,5,False,
BBB,CCC(=O)N(c1ccc(Cl)c(Cl)c1)C1CCCC1N(C)C,3,False,
BBB,CCC(=O)N(c1ccccc1)C1(C(=O)OC)CCN(CCc2ccccc2)CC1C,3,False,
BBB,CCC(=O)OC1CC(=O)OC(C)CC=CC=CC(O)C(C)CC(CC=O)C(OC2OC(C)C(OC3CC(C)(O)C(O,6,False,
BBB,CCC(=O)OCC(=O)C1(OC(=O)CC)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(Cl)C(O)CC21C,4,False,
BBB,CCC(=O)OCC(=O)C1(OC(=O)CC)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,5,False,
BBB,CCC(=O)OCC(=O)C1(OC(=O)CC)C(C)CC2C3C(Cl)CC4=CC(=O)C=CC4(C)C3C(O)CC21C,4,False,
BBB,CCC(=O)OCC(=O)C12OC(C)(C)OC1CC1C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC12C,5,False,
BBB,CCC(=O)OC1C(C)OC(OC2C(C)C(=O)OC(C)C(C)C(OC(=O)CC)C(C)C(=O)C3(CO3)CC(C),4,False,
BBB,CCC(=O)OC1(C(=O)CCl)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,4,False,
BBB,CCC(=O)OC1(C(=O)COC(C)=O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C,4,False,
BBB,CCC(=O)OC1(C(=O)COC(C)=O)CCC2C3CC(C)C4=CC(=O)C=CC4(C)C3C(O)CC21C,5,False,
BBB,CCC(=O)OC1(C(=O)COC)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,4,False,
BBB,CCC(=O)OC1(C(=O)SC)C(C)CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,6,False,
BBB,CCC(=O)OC1(C(=O)SCCl)C(C)CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,6,False,
BBB,CCC(=O)OC1(C(=O)SCF)C(C)CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,5,False,
BBB,CCC(=O)OC1(c2ccccc2)CCN(C)CC1CC,3,False,
BBB,CCC1(CC)OC2CC3C4CCC5=CC(=O)C=CC5(C)C4(F)C(O)CC3(C)C2(C(=O)CO)O1,5,False,
BBB,CCCC(=O)OC1(C(=O)CCl)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(=O)CC21C,4,False,
BBB,CCCC(=O)OC1(C(=O)CO)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C,4,False,
