smiles,pka,year
CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cncc(CC(C)(C)C)c2)CC1,6.3,2010.0
CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cnn(CC(C)(C)C)c2)CC1,7.05,2010.0
CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CN[C@H]1CCCc2ccc(CC(C)(C)C)cc21,8.9,2013.0
CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)[C@H]1CC[C@@H](OCC2CCCCC2)CN1.Cl,8.6,2017.0
CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)[C@H]1CO[C@@H](OCC(C)(C)C)[C@H](C)N1.Cl,6.9,2017.0
CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)[C@H]1CO[C@@H](OCC2CCCCC2)CN1.O=C(O)C(F)(F)F,6.7,2017.0
CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)[C@H]1CO[C@@H](OCC2CCCCC2)[C@H](C)N1.Cl,6.7,2017.0
CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)[C@H]1C[C@@H](OCC2CCCCC2)CN1.Cl,8.2,2017.0
CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CCP(=O)(O)O)O[C@](O)(C(=O)O)C[C@@H]1O,3.5,2013.0
CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)O[C@](O)(C(=O)O)C[C@@H]1O,3.2,2013.0
CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)COP(=O)(O)O)O[C@](O)(C(=O)O)C[C@@H]1O,3.6,2013.0
CC(=O)Nc1cc(-c2cccc(N3CCN(C)CC3)n2)nc(-n2nc(C)cc2C)n1,7.6,2008.0
CC(=O)Nc1cc(-c2cccc(N3CCOCC3)n2)nc(-n2nc(C)cc2C)n1,2.9,2008.0
CC(=O)Nc1cc(-c2cncc(O)c2)nc(-n2nc(C)cc2C)n1,3.5,2008.0
CC(=O)Nc1cc2c(c(-c3cccc(C)c3C)n1)CCCN2,7.5,2020.0
CC(=O)Nc1cc2ncccc2c(-c2cccc(C)c2C)n1,3.5,2020.0
CC(=O)Nc1ccc(Cc2c3ccccc3nc3ccccc23)cc1,7.51,1978.0
CC(=O)Nc1ccc(Nc2c3ccccc3nc3ccccc23)cc1,7.51,1982.0
CC(=O)Nc1ccc(OCC(O)CNC(C)C)cc1,5.8,2011.0
CC(=O)Nc1ccc(S(=O)(=O)N(CC(N)=O)c2ccc(N(CC(N)=O)S(=O)(=O)c3ccc(NC(C)=O)cc3)c3ccccc23)cc1,9.8,2016.0
CC(=O)Nc1ccc2c(Nc3ccc(C(=O)O)cc3)c3ccccc3nc2c1.Cl,7.42,1978.0
CC(=O)Nc1ccc2c(Nc3ccc(NS(=O)(=O)CCCCN)cc3)c3ccccc3nc2c1.Cc1ccc(S(=O)(=O)O)cc1,7.16,1977.0
CC(=O)Nc1ccc2c(Nc3ccc(NS(=O)(=O)CCCNC(=N)N)cc3)c3ccc([N+](=O)[O-])cc3nc2c1.Cl,5.58,1977.0
CC(=O)Nc1ccc2c(Nc3ccc(NS(=O)(=O)CCNC(=N)N)cc3)c3ccc([N+](=O)[O-])cc3nc2c1.Cl,5.55,1977.0
CC(=O)Nc1ccc2c(Nc3ccc(NS(C)(=O)=O)cc3)c3ccc(NC(C)=O)cc3nc2c1,7.55,1982.0
CC(=O)Nc1ccc2c(Nc3ccc(NS(C)(=O)=O)cc3)c3ccccc3nc2c1,7.34,1986.0
CC(=O)Nc1ccc2c(Nc3ccc(NS(C)(=O)=O)cc3)c3ccccc3nc2c1.CS(=O)(=O)O,7.34,1979.0
CC(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(NC(C)C)N2,9.8,2005.0
CC(=O)Nc1ccc2nc(C(C)(C)CCN(C)C)ccc2c1,9.295,2009.0
CC(=O)Nc1ccc2nc(C(C)CCN(C)C)ccc2c1,9.205,2009.0
CC(=O)Nc1ccc2nc(CCCN(C)C)ccc2c1,10.815000000000001,2009.0
CC(=O)Nc1ccc2nc(N(C)CCN(C)C)ccc2c1,9.615,2009.0
CC(=O)Nc1ccc2nc(N(C)CCO)ccc2c1,8.91,2009.0
CC(=O)Nc1ccc2nc(NCCN(C)C)ccc2c1,11.504999999999999,2009.0
CC(=O)Nc1ccc2nc(OCCN(C)C)ccc2c1,7.289999999999999,2009.0
CC(=O)Nc1ccc2nc(SCCN(C)C)ccc2c1,7.94,2009.0
CC(=O)Nc1ccc2ncccc2c1,5.51,2009.0
CC(=O)Nc1cccc(Nc2c3ccccc3nc3ccccc23)c1,7.16,1981.0
CC(=O)Nc1cccc(O)c1C(=O)c1c(O)cc(C(=O)O[C@@H]2CCC[C@H]2NC(=O)c2ccc(O)cc2)cc1O,13.0,1995.0
CC(=O)Nc1ccccc1Nc1c2ccccc2nc2ccccc12,7.24,1982.0
CC(=O)Nc1ccccn1,4.09,1976.0
CC(=O)Nc1ccnc(N2CCc3ccccc3C2)c1,6.5,2003.0
CC(=O)Nc1nc(C)c(-c2cnc(F)c(NS(=O)(=O)c3sc(C)nc3C)c2)s1,4.71,2010.0
CC(=O)Nc1nc2nc(C)ncc2cc1-c1c(Cl)cccc1Cl,8.45,1983.0
CC(=O)Nc1ncc(CN2CCC3(CCN(c4cc(C)nc(C)c4)C3)C2)s1,10.39,2020.0
CC(=O)O.CC(=O)O.CC(=O)O.CC(=O)O.N=C(NCCCOc1cc(/C=C/c2ccc(/C=C/c3cc(OCCCNC(=N)C4CC4)cc(OCCCNC(=N)C4CC4)c3)cc2)cc(OCCCNC(=N)C2CC2)c1)C1CC1,10.02,2023.0
CC(=O)OCCCCN(C)C,9.4,2013.0
CC(=O)OCCCN(C)C,9.0,2013.0
CC(=O)OCCCNC(=O)c1cc(S(N)(=O)=O)c(Cl)cc1Cl,8.7,2020.0
CC(=O)OCCCNC(=O)c1cc(S(N)(=O)=O)c(Cl)cc1Sc1ccccc1,9.0,2020.0
CC(=O)OCCN(C)C,8.4,2013.0
CC(=O)OCCN(CCOC(C)=O)c1ccc([N+](=O)[O-])c2c(NCCCN(C)C)c3ccccc3nc12,6.2,1989.0
CC(=O)O[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(C6COC6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,4.6,2012.0
CC(=O)O[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CNCCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,7.7,2012.0
CC(=O)Oc1c(C)cc(OCC(O)CNC(C)C)c(C)c1C,9.54,2013.0
CC(=O)Oc1cc(C(C)C)c(OCCN(C)C)cc1C,8.72,2009.0
CC(=O)Oc1ccc2c3c1O[C@H]1[C@@H](OC(C)=O)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341,7.955,2013.0
CC(=O)[C@@]12CN(Cc3cccc(Cl)c3)C[C@@H]1C[C@H]1[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,6.9,2018.0
CC(=O)[O-].Cc1c2cc[n+](C)cc2c(C)c2c3c([nH]c12)C=CC(=O)C3=O,5.1,1983.0
CC(=O)c1c(C)nc2c3c(c(C(=O)N(C)C)cn12)CCC(c1ccccc1)O3,3.73,2007.0
CC(=O)c1cc(Oc2c(I)cc(CC(N)C(=O)O)cc2I)ccc1O,10.06,1988.0
CC(=O)c1ccc(Cc2c3ccccc3nc3ccccc23)cc1.Cl,6.12,1978.0
CC(=O)c1ccc(Nc2c3ccccc3nc3ccccc23)cc1,6.12,1982.0
CC(C)(C(=O)Nc1ccc(-c2cncc(C(F)(F)F)n2)cn1)c1csc(NS(=O)(=O)C2CC2)n1,6.26,2022.0
CC(C)(C)C(=O)CN1CCC(CNC(=O)c2cc(Cl)cc(Cl)c2)CC1,8.0,2008.0
CC(C)(C)C(O)CN1CCC(CNC(=O)c2cc(Cl)cc(Cl)c2)CC1,9.2,2008.0
CC(C)(C)CCN1CCC(CNC(=O)c2cc(Cl)cc(Cl)c2)CC1,8.7,2008.0
CC(C)(C)CCN1CC[C@@H](CNC(=O)c2cc(Cl)cc(Cl)c2)[C@H](F)C1,6.7,2008.0
CC(C)(C)CCN1CC[C@H](CNC(=O)c2cc(Cl)cc(Cl)c2)[C@H](F)C1,7.9,2008.0
CC(C)(C)COCC(O)CNC(C)(C)C,9.68,1984.0
CC(C)(C)N,10.8,1984.0
CC(C)(C)N1CCC(Oc2ccc3[nH]c(C(=O)N4CCOCC4)cc3c2)CC1,10.0,2009.0
CC(C)(C)NC(=O)CN1CCC(CNC(=O)c2cc(Cl)cc(Cl)c2)CC1,7.6,2008.0
CC(C)(C)NC(=O)[C@H]1N(C(=O)[C@@H](OC(=O)Cc2ccccc2)[C@@H](N)Cc2ccccc2)CSC1(C)C.Cl,4.31,2003.0
CC(C)(C)NC(=O)[C@H]1N(C(=O)[C@@H](OC(=O)OCc2ccccc2)[C@@H](N)Cc2ccccc2)CSC1(C)C.Cl,3.2,2003.0
CC(C)(C)NC(=O)[C@H]1N(C(=O)[C@@H](OC(=O)c2ccccc2)[C@@H](N)Cc2ccccc2)CSC1(C)C.Cl,4.2,2003.0
CC(C)(C)NC(=O)c1ccccn1,2.1,2024.0
CC(C)(C)NCC(O)CO/N=C(/CC(=O)C(C)(C)C)C1CC1,8.65,1984.0
CC(C)(C)NCC(O)CO/N=C(\CN1CCOC1)C1CC1,10.2,1984.0
CC(C)(C)NCC(O)CO/N=C\C1CC1,9.64,1984.0
CC(C)(C)NCC(O)COC(C1CC1)C1CC1,9.63,1984.0
CC(C)(C)NCC(O)COCC1CC1,9.73,1984.0
CC(C)(C)NCC(O)CON=C(C1CC1)C1CC1,9.64,1984.0
CC(C)(C)NCC(O)COc1ccc(Cc2nc(-c3cccs3)c[nH]2)cc1,6.65,1986.0
CC(C)(C)NCC(O)COc1cccc2c1CCC(=O)N2,9.2,2000.0
CC(C)(C)NCC(O)COc1cccc2c1CCCC2=O,9.3,2000.0
CC(C)(C)NCC(O)c1cc(Cl)c(N)c(C(F)(F)F)c1,9.7,2000.0
CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,9.3,2009.0
CC(C)(C)NC[C@@H](O)COc1ccccc1C1CCCC1,9.3,2000.0
CC(C)(C)NC[C@H](O)COc1ccccc1C1CCCC1,9.92,2013.0
CC(C)(C)NC[C@H](O)COc1nsnc1N1CCOCC1,8.8,2013.0
CC(C)(C)NCc1cc2cc(S(N)(=O)=O)sc2s1.Cl,8.28,1991.0
CC(C)(C)NCc1ccc(S(=O)(=O)c2csc(S(N)(=O)=O)c2)cc1.Cl,8.690000000000001,1992.0
CC(C)(C)OC(=O)N[C@@H](C(=O)N1CCC[C@H]1C(=O)NCc1ccc(N)nc1)C(C1CCCCC1)C1CCCCC1,6.5,1997.0
CC(C)(C)OC(=O)N[C@H]1CCCCC/C=C\[C@@H]2C[C@@]2(C(=O)NS(=O)(=O)C2CC2)NC(=O)[C@@H]2C[C@@H](OC(=O)N3Cc4cccc(F)c4C3)CN2C1=O,5.27,2014.0
CC(C)(C)[C@@]1(O)CCN2C[C@@H]3c4ccccc4CCc4cccc(c43)[C@H]2C1,6.525,1985.0
CC(C)(C)[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)Cc1ccc(CNC(=N)N)cc1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)NCc1ccc(C(=N)N)c(F)c1,9.46,2022.0
CC(C)(C)[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)Cc1ccc(CNC(=N)N)cc1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)NCc1ccc(CN)cc1,9.28,2022.0
CC(C)(C)[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)Cc1ccc(CNC(=N)N)cc1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)NCc1ccc(N)nc1,6.5,2022.0
CC(C)(C)[C@]1(O)CCN2C[C@@H](c3ccccc3)c3ccccc3[C@@H]2C1,7.03,1985.0
CC(C)(C)c1[nH]c2ccccc2c1C1CCCN(Cc2ccc(/C=C/C(=O)NO)cc2)C1,7.8,2010.0
CC(C)(C)c1[nH]c2ccccc2c1C1CCCN(Cc2ccc(/C=C/C(=O)NO)cc2Cl)C1,7.4,2010.0
CC(C)(C)c1[nH]c2ccccc2c1C1CCCN(Cc2ccc(/C=C/C(=O)NO)cc2F)C1,7.3,2010.0
CC(C)(C)c1cc(C(C)(C)C)c2c(c1F)COP(=O)(OC[C@H]1O[C@@H](n3cc([125I])c(=O)[nH]c3=O)C[C@@H]1OC(=O)CCCCCNC(=N)N)O2,12.1,2020.0
CC(C)(C)c1cc(NC(=O)NCc2ccccc2Sc2ccc3nnc(-c4ccccc4SCCO)n3c2)n(-c2ccc(O)c(Cl)c2)n1,7.45,2011.0
CC(C)(C)c1cc(O)c(CN)c(C(C)(C)C)c1,7.2,2021.0
CC(C)(C)c1cc(Oc2c(I)cc(CC(N)C(=O)O)cc2I)ccc1O,10.62,1988.0
CC(C)(C)c1ccc(-c2ccc3c(NCCCNCc4ccc5c(c4)OCO5)ccnc3c2)cc1,9.47,2011.0
CC(C)(C)c1ccc(-c2ccc3c(NCCCNCc4ccco4)ccnc3c2)cc1,9.47,2011.0
CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,8.6,2013.0
CC(C)(C)c1ccc(Oc2ccc3c(NCCCNCc4ccc5c(c4)OCO5)ccnc3c2)cc1,9.28,2011.0
CC(C)(C)c1ccc(Oc2ccc3c(NCCCNCc4ccco4)ccnc3c2)cc1,9.28,2011.0
CC(C)(C)c1cccc(CN[C@H]2CS(=O)(=O)C[C@@H](Cc3cc(F)c(N)c(OC(C(F)(F)F)C(F)(F)F)c3)[C@@H]2O)c1,5.7,2013.0
CC(C)(C)c1cccc(CN[C@H]2C[S@+]([O-])C[C@@H](Cc3cc(F)c(N)c(OC(C(F)(F)F)C(F)(F)F)c3)[C@@H]2O)c1,6.7,2013.0
CC(C)(C)c1ccccc1Nc1c2ccccc2nc2ccccc12,7.62,1981.0
CC(C)(CCCCCOCCc1ccccc1)NCCc1ccc(O)c2nc(O)sc12,8.0,2003.0
CC(C)(CCCCOCCc1ccc(N)cc1)CNCCc1ccc(O)c2nc(O)sc12,8.0,2003.0
CC(C)(CCCCOCCc1ccc(O)cc1)CNCCc1ccc(O)c2nc(O)sc12,8.0,2003.0
CC(C)(CCCCOCCc1ccc([N+](=O)[O-])cc1)CNCCc1ccc(O)c2nc(O)sc12,8.0,2003.0
CC(C)(CCCCOCCc1cccc(N)c1)CNCCc1ccc(O)c2nc(O)sc12,8.0,2003.0
CC(C)(CCCCOCCc1ccccc1N)CNCCc1ccc(O)c2nc(O)sc12,8.0,2003.0
CC(C)(CN)CCC(N)C(=O)O.Cl,10.19,1977.0
CC(C)(CNCCc1ccc(O)c2nc(O)sc12)CSCCOCCc1ccccc1N,8.0,2003.0
CC(C)(CO)NCc1noc([C@H](CCCC2CCCCC2)CC(=O)NO)n1,6.4,2007.0
CC(C)(Cc1cccc(CC(=O)NCc2cc(Cl)c(O)c(Cl)c2)c1)NC[C@H](O)c1ccc(O)c(NS(C)(=O)=O)c1,6.69,2010.0
CC(C)(Cc1cccc(CC(=O)NCc2cc(Cl)ccc2O)c1)NC[C@H](O)c1ccc(O)c(NS(C)(=O)=O)c1,9.22,2010.0
CC(C)(N)C(=O)N[C@@H]1CCc2ccccc2N(Cc2ccc(-c3ccccc3-c3nn[nH]n3)cc2)C1=O,7.9,1994.0
CC(C)(N)C(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)N1CCC2(CCc3ccccc32)CC1,7.9,1996.0
CC(C)(N)CC(=O)N[C@@H]1CCc2ccccc2N(Cc2ccc(-c3ccccc3-c3nn[nH]n3)cc2)C1=O,9.3,1994.0
CC(C)(N)CNC(=O)CC1CCC2(CC1)COC1(OO2)C2CC3CC(C2)CC1C3,9.05,2013.0
CC(C)(N)CNC(=O)CC1CCC2(CC1)OOC1(OO2)C2CC3CC(C2)CC1C3,9.05,2013.0
CC(C)(N)CNC(=O)C[C@H]1CC[C@@]2(CC1)C[C@@]1(OO2)C2CC3CC(C2)CC1C3,9.05,2013.0
CC(C)(N)CNC(=O)C[C@H]1CC[C@]2(CC1)OO[C@]1(O2)C2CC3CC(C2)CC1C3,9.05,2013.0
CC(C)(N)CNc1nn2c(-c3ccc(F)cc3F)cnc2s1,9.3,2022.0
CC(C)(N)c1nc(-c2ccc(OC(F)(F)F)cc2)c[nH]1,7.9,2016.0
CC(C)(NS(=O)(=O)c1ccc2c(Cl)cnc(N=C(N)N)c2c1)C(=O)O,3.4,2007.0
CC(C)(O)C#Cc1cc2c(ccn2-c2ccnc(N)n2)cn1,5.7,2021.0
CC(C)(O)C#Cc1cc2c(cn1)CCN2c1ccnc(N)n1,7.4,2021.0
CC(C)(O)C#Cc1cc2c(cn1)cnn2-c1ccnc(N)n1,4.9,2021.0
CC(C)(O)CN1CC(C#CC#Cc2cc3n(c2)C(=O)N(CC[C@](C)(C(=O)NO)S(C)(=O)=O)C3)C1,7.8,2020.0
CC(C)(O)[C@H]1CC[C@H](NC(=O)c2cnc3cc(OC(F)F)ccc3c2)CC1,2.43,2020.0
CC(C)(O)[C@H]1CC[C@H](NC(=O)c2cnc3ccccc3c2)CC1,3.02,2020.0
CC(C)(O)[C@H]1CC[C@H](NC(=O)c2cnc3cnccc3c2)CC1,2.74,2020.0
CC(C)(O)[C@H]1C[C@@]23CC[C@]1(O[11CH3])[C@@H]1Oc4c(O)ccc5c4[C@@]12CCN(CC1CC1)[C@@H]3C5,9.483,2023.0
CC(C)(O)c1ccccc1CC[C@@H](SCC1(CC(=O)O)CC1)c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1,2.3,2020.0
CC(C)(O)c1ccn2ccnc2c1,7.2,2006.0
CC(C)(O)c1ccn2ccnc2c1F,5.4,2006.0
CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(/C=C/c3cc(O)c(O)c(Br)c3)CS[C@H]12)c1csc(N)n1)C(=O)O,7.7,1992.0
CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CCOC(=O)c3cc(O)c(O)c(Br)c3)CSC12)c1csc(N)n1)C(=O)O,6.5,1992.0
CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CNC(=O)c3cc(Cl)c(O)c(O)c3Cl)CSC12)c1csc(N)n1)C(=O)O,6.303,1992.0
CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CNC(=O)c3cc(Cl)c(O)c(O)c3Cl)CS[C@H]12)c1csc(N)n1)C(=O)O,6.3,1992.0
CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CNC(=O)c3cc(O)c(O)c(Br)c3)CS[C@H]12)c1csc(N)n1)C(=O)O,6.9,1992.0
CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CNC(=O)c3cc(O)c(O)c(C#N)c3)CS[C@H]12)c1csc(N)n1)C(=O)O,5.5,1992.0
CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CNC(=O)c3cc(O)c(O)c(Cl)c3)CSC12)c1csc(N)n1)C(=O)O,7.0,1992.0
CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CNC(=O)c3cc(O)c(O)c(Cl)c3)CS[C@H]12)c1csc(N)n1)C(=O)O,7.0,1992.0
CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CNC(=O)c3cc(O)c(O)c(F)c3)CS[C@H]12)c1csc(N)n1)C(=O)O,7.45,1992.0
CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CNC(=O)c3cc(O)c(O)c(O)c3)CS[C@H]12)c1csc(N)n1)C(=O)O,8.35,1992.0
CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CNC(=O)c3cc(O)c(O)c([N+](=O)[O-])c3)CS[C@H]12)c1csc(N)n1)C(=O)O,5.5,1992.0
CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CNC(=O)c3cc(O)c(O)cc3Br)CS[C@H]12)c1csc(N)n1)C(=O)O,8.1,1992.0
CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CNC(=O)c3cc(O)c(O)cc3F)CS[C@H]12)c1csc(N)n1)C(=O)O,7.8,1992.0
CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CNC(=O)c3ccc(O)c(O)c3)CSC12)c1csc(N)n1)C(=O)O,8.5,1992.0
CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CNC(=O)c3ccc(O)c(O)c3)CS[C@H]12)c1csc(N)n1)C(=O)O,8.5,1992.0
CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CNC(=O)c3ccc(O)c(O)c3Cl)CS[C@H]12)c1csc(N)n1)C(=O)O,7.65,1992.0
CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CNS(=O)(=O)c3cc(O)c(O)c(Br)c3)CSC12)c1csc(N)n1)C(=O)O,6.45,1992.0
CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CNS(=O)(=O)c3cc(O)c(O)c(Br)c3)CS[C@H]12)c1csc(N)n1)C(=O)O,6.4,1992.0
CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CNS(=O)(=O)c3ccc(O)c(O)c3)CSC12)c1csc(N)n1)C(=O)O,8.0,1992.0
CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(=O)c3cc(O)c(O)c(Br)c3)CS[C@H]12)c1csc(N)n1)C(=O)O,6.5,1992.0
CC(C)(S)[C@@H](N)C(=O)O,8.18,2013.0
CC(C)/N=C/Nc1ccc(-c2c[nH]cn2)cc1.Cl,7.23,1984.0
CC(C)=CCN(C1=NCCN1)c1c(Br)cccc1Br,10.75,1980.0
CC(C)=CCN1CC[C@@]2(C)c3cc(O)ccc3C[C@@H]1[C@@H]2C,8.8,2000.0
CC(C)=NOCC(O)CNC(C)(C)C,9.42,1984.0
CC(C)C(=O)N(Cc1cccc(Cl)c1Cl)[C@H]1CCNC1,9.4,2008.0
CC(C)C(=O)N(Cc1ccccc1-c1ccccc1)[C@H]1CCNC1,9.4,2008.0
CC(C)C(NC(=O)Cn1c(-c2ccccc2)cc2c(=O)n(CCN3CCOCC3)c(=O)[nH]c2c1=O)C(=O)C(F)(F)F,7.04,2008.0
CC(C)C1=NC(C)(c2cccc(-c3cccnc3)c2)N=C1N,5.9,2012.0
CC(C)C1=NC(c2ccccc2)(c2cccc(-c3cncnc3)c2)N=C1N,5.2,2012.0
CC(C)CC(CN)c1nnn[nH]1,3.74,2007.0
CC(C)CC1(C)NC(=N)N(Cc2cccc(Cl)c2)C1=O,7.2,2010.0
CC(C)CC1=NS(=O)(=O)c2cc(Cl)ccc2N1,8.52,2011.0
CC(C)CC1CC(O)=C(C(=O)Nc2ccc(C3CCCCC3)cc2)C(=O)N1,6.5,2008.0
CC(C)CC1NC(=O)C(C(=O)Nc2ccc(C3CCCCC3)cc2)=C1O,3.0,2008.0
CC(C)CCN(C1=NCCN1)c1c(Br)cccc1Br,10.9,1980.0
CC(C)CCN1C[C@@H](C)N(C(=O)Nc2cccnc2)[C@@H](C)c2ccncc21,4.4,2016.0
CC(C)CCN1C[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)C1,7.98,2018.0
CC(C)CCNCc1cccc(C(=O)c2csc(S(N)(=O)=O)c2)c1.Cl,8.864999999999998,1992.0
CC(C)CCNc1c2ccccc2nc2cccc([N+](=O)[O-])c12,7.4,1990.0
CC(C)CCc1ccc2c(NCCCNCc3ccc4c(c3)OCO4)ccnc2c1,9.47,2011.0
CC(C)CCc1ccc2c(NCCCNCc3ccco3)ccnc2c1,9.47,2011.0
CC(C)CN(C(=O)c1cccc(Cl)c1Cl)[C@H]1CCNC1,10.0,2009.0
CC(C)CN(C)Cc1cc(C(=O)c2csc(S(N)(=O)=O)c2)ccc1O.Cl,10.4,1992.0
CC(C)CN(C)Cc1cc(S(=O)(=O)c2csc(S(N)(=O)=O)c2)ccc1O.Cl,8.85,1992.0
CC(C)CN(C1=NCCN1)c1c(Br)cccc1Br,11.02,1980.0
CC(C)CN1C(=O)CN(Cc2ccc(-c3ccc(F)c(CN4CCCC(C)C4)n3)cc2)C1=O,8.4,2011.0
CC(C)CN1C(=O)CN(Cc2ccc(-c3ccc(F)c(CN4CCCC(F)(F)C4)n3)cc2)C1=O,5.0,2011.0
CC(C)CN1C(=O)CN(Cc2ccc(-c3ccc(F)c(CN4CCCC(F)C4)n3)cc2)C1=O,7.2,2011.0
CC(C)CN1C(=O)CN(Cc2ccc(-c3ccc(F)c(CN4CCCCC4)n3)cc2)C1=O,8.6,2011.0
CC(C)CN1C(=O)CN(Cc2ccc(-c3ccc(F)c(CN4CCOCC4)n3)cc2)C1=O,6.0,2011.0
CC(C)CN1C(=O)CN(Cc2ccc(-c3ccc(F)c(CN4CCS(=O)(=O)CC4)n3)cc2)C1=O,3.0,2011.0
CC(C)CN1C(=O)CN(Cc2ccc(-c3cccc(CN4CCCC(C)C4)n3)cc2)C1=O,8.7,2011.0
CC(C)CN1C(=O)CN(Cc2ccc(-c3cccc(CN4CCCC(F)(F)C4)n3)cc2)C1=O,5.3,2011.0
CC(C)CN1C(=O)CN(Cc2ccc(-c3cccc(CN4CCCC(F)C4)n3)cc2)C1=O,7.4,2011.0
CC(C)CN1C(=O)CN(Cc2ccc(-c3cccc(CN4CCCCC4)n3)cc2)C1=O,8.9,2011.0
CC(C)CN1C(=O)CN(Cc2ccc(-c3cccc(CN4CCS(=O)(=O)CC4)n3)cc2)C1=O,3.7,2011.0
CC(C)CN1CCC(Nc2c3ccccc3[n+](C)c3c2[nH]c2ccccc23)CC1.[Cl-],11.6,2010.0
CC(C)CN1CCC(Oc2ccc3cc(C(=O)N4CCC(C)CC4)ccc3c2)CC1,9.8,2009.0
CC(C)CNC(=O)CC1Sc2sc(S(N)(=O)=O)cc2NC1=O,3.65,1994.0
CC(C)CNC(=O)CNC(=O)c1nccc(O)c1O.Cl,6.2,2011.0
CC(C)CNC(=O)[C@H](C)NC(=O)c1nccc(O)c1O.Cl,6.0,2011.0
CC(C)CNC(=O)[C@H](Cc1ccccc1)NC(=O)c1nccc(O)c1O.Cl,6.0,2011.0
CC(C)CNC(=O)[C@H]1C[C@@](F)(c2ccc(CN3CCCC3)c(F)c2)C1,9.2,2011.0
CC(C)CNC(=O)c1cnc(Nc2cccc(Cl)c2)cc1C(C)C,6.02,2009.0
CC(C)CNCCC1CNc2cc(S(N)(=O)=O)sc2S1(=O)=O,8.18,1994.0
