inchikey,canonical_smiles,name,BBB_label,BBB_pchembl,AChE_label,AChE_pchembl,BChE_label,BChE_pchembl,BACE1_label,BACE1_pchembl,GSK3B_label,GSK3B_pchembl,MAO_A_label,MAO_A_pchembl,MAO_B_label,MAO_B_pchembl,D2_label,D2_pchembl,A2A_label,A2A_pchembl,HT2A_label,HT2A_pchembl,SERT_label,SERT_pchembl,hERG_label,hERG_pchembl,antioxidant_pIC50,n_endpoints_measured,role,sources,clinical_max_phase,atc,disease,is_flavonoid_core,mw,clogp,tpsa,hbd,hba,rotatable_bonds,aromatic_rings,fraction_csp3,qed
GJCNUKKVVZQSJA-QAQDUYKDSA-N,Cc1ncccc1C(=O)N[C@H]1CC[C@H](CCN2CCc3sc(OCC(F)(F)F)nc3C2)CC1,,,,,,,,,,,,,,,,1.0,6.21,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,482.57,4.525,67.35,1,6,7,2,0.609,0.628
GJCOSYZMQJWQCA-UHFFFAOYSA-N,c1ccc2c(c1)Cc1ccccc1O2,,,,,,,,,,,,0.0,4.61,,,,,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,182.22,3.383,9.23,0,1,0,2,0.077,0.518
GJCRCJWYRLBQBU-BRPDVVIDSA-N,Clc1ccc(-c2csc(N/N=C(/CSc3nc4ccccc4s3)c3ccccc3)n2)c(Cl)c1,,,,,,,,,,,,1.0,6.85,,,,,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,527.53,8.335,50.17,1,7,7,5,0.042,0.131
GJCSPRIRQYWXRW-UHFFFAOYSA-N,COc1cccnc1CCCCNc1ncc(Cc2ccc(C)nc2)c(=O)[nH]1,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1,training_label,B3DB,,,,False,379.46,2.903,92.79,2,6,9,3,0.333,0.555
GJCUWYHBMKCPCK-UHFFFAOYSA-N,CN1CCC(NC(=O)Nc2cc3cc(-c4cnn(C)c4)ccc3cn2)CC1,,,,,,,,,,1.0,6.54,,,,,,,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,364.45,2.851,75.08,2,4,3,3,0.35,0.749
GJCZJCSKVBWTPZ-INIZCTEOSA-N,O=C1[C@@H]2Cc3ccccc3CN2C(=O)N1Cc1ccccc1,,,,,,,,,,,,,,,,,,0.0,4.36,,,,,,,,1,training_label,ChEMBL_37,,,,False,292.34,2.576,40.62,0,2,2,2,0.222,0.798
GJDQYWYMCFMZIM-HHHXNRCGSA-N,O[C@H](Cc1ccccc1)CN1CCN(CCOC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,,,,,,,,,,,,,,,,,,,,,,1.0,6.8,,,,1,training_label,ChEMBL_37,,,,False,466.57,4.292,35.94,1,4,10,3,0.357,0.484
GJDQYWYMCFMZIM-MHZLTWQESA-N,O[C@@H](Cc1ccccc1)CN1CCN(CCOC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,,,,,,,,,,,,,,,,,,,,,,1.0,6.64,,,,1,training_label,ChEMBL_37,,,,False,466.57,4.292,35.94,1,4,10,3,0.357,0.484
GJDSWDTYDJNYHK-QZTJIDSGSA-N,CO[C@@H]1CC[C@H](Cc2ccc(Cl)cc2)N(C2CCN(c3nnc(N)[nH]3)CC2)C1,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.2,,1,training_label,ChEMBL_37,,,,False,404.95,2.731,83.3,2,6,5,2,0.6,0.797
GJDWSSJPOCLEEE-BUHFOSPRSA-N,O=C(/C=C/c1cccc(OCCCN2CCc3ccccc3C2)c1)c1ccccc1O,,,,,,,,,,,,0.0,4.53,0.0,4.97,,,,,,,,,,,,2,training_label,ChEMBL_37,,,,True,413.52,5.116,49.77,1,4,8,3,0.222,0.317
GJEDYNSZFXRQPO-UHFFFAOYSA-N,OCCN1CCN(c2nc(Nc3ccc(Cl)cc3)c3ccccc3n2)CC1,,,,,,,,,,,,,,,,,,,,1.0,6.045,,,,,,1,training_label,ChEMBL_37,,,,False,383.88,3.141,64.52,2,6,5,3,0.3,0.705
GJEHCITUSPVLLH-UHFFFAOYSA-N,COc1cccc(CN2CCC(CCC(=O)c3cc4c5c(ccn5C(=O)CC4)c3)CC2)c1,,,,1.0,6.9,,,,,,,,,,,,,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,430.55,5.111,51.54,0,4,7,3,0.407,0.489
GJEHYZOSGZEFFS-FQEVSTJZSA-N,COc1ccc(C(=O)Nc2cc(Cl)c(F)c([C@]3(C)CS(=O)(=O)C(C)(C)C(=N)N3)c2)nc1,,,,,,,,1.0,8.24,,,,,,,,,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,468.94,3.124,121.24,3,6,4,2,0.35,0.633
GJEMRFWBQJIZTR-UHFFFAOYSA-N,COc1cc2c3c(c1O)C(=O)c1ccccc1C3=NCC2,,,,,,,,,,,,1.0,7.36,,,,,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,279.3,2.339,58.89,1,4,1,2,0.176,0.743
GJEUOGHJJUBVHW-UHFFFAOYSA-N,CCOCCOc1cccc(C(=O)NCCCCN2CCN(c3ccccc3OC)CC2)c1,,,,,,,,,,,,,,,,1.0,7.19,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,455.6,3.443,63.27,1,6,13,2,0.5,0.467
GJFBEHIWIGLENN-VHEBQXMUSA-N,COc1ccccc1C(c1ccccc1OC)N1CCN(CCCCNC(=O)/C=C/c2ccccc2)CC1,,,,,,,,,,,,,,,,1.0,6.01,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,513.68,5.021,54.04,1,5,12,3,0.344,0.272
GJFLKCHEPONTBP-UHFFFAOYSA-N,CCCCc1nc2[nH]ncc2c2nc(-c3cccc(Cl)c3)nn12,,,,,,,,,,,,,,,,,,1.0,6.12,,,,,,,,1,training_label,ChEMBL_37,,,,False,326.79,3.664,71.76,1,4,4,4,0.25,0.621
GJFMBUUKNHBDOX-UHFFFAOYSA-N,COc1ccc(NC(=O)C2CCN(Cc3ccccc3)CC2)cc1,,,,1.0,6.78,,,1.0,6.6,,,,,,,,,,,,,,,,,,2,training_label,ChEMBL_37,,,,False,324.42,3.546,41.57,1,3,5,2,0.35,0.914
GJFVCSIWUJNFMJ-UHFFFAOYSA-N,COc1ccc(NC(=O)Nc2nc3nn(C)c(SC)c3c3nc(-c4ccco4)nn23)cc1,,,,,,,,,,,,,,,,,,1.0,8.135,,,,,,,,1,training_label,ChEMBL_37,,,,False,450.48,3.646,124.4,2,8,5,5,0.15,0.389
GJFZGRKVQLFFMP-JONZOVCNSA-N,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@@H](N)CNC(=O)c1cc(O)ccc1O)C(C)C)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C(=O)Nc1cccc(-c2noc(=O)[nH]2)c1,,,,,,,,1.0,8.0,,,,,,,,,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,788.86,0.897,291.1,10,12,18,4,0.359,0.063
GJGDLRSSCNAKGL-GKCWTIPGSA-N,CN(C)[C@@H]1C(O)=C(C(=O)NCO)C(=O)C2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4C(C)(O)[C@H]3C[C@@H]12,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1,training_label,B3DB,,,,False,508.91,0.02,187.86,7,10,3,1,0.435,0.216
GJGDLRSSCNAKGL-OKLJZGKXSA-N,CN(C)[C@H]1C(O)=C(C(=O)NCO)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4[C@@](C)(O)[C@H]3C[C@@H]12,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1,training_label,B3DB,,,,False,508.91,0.02,187.86,7,10,3,1,0.435,0.216
GJGDLRSSCNAKGL-UZNDGVQASA-N,CN(C)[C@H]1C(O)=C(C(=O)NCO)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4[C@](C)(O)[C@@H]3C[C@H]12,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1,training_label,B3DB,,,,False,508.91,0.02,187.86,7,10,3,1,0.435,0.216
GJGXTGDTRQMKRF-UHFFFAOYSA-N,CN(CCCOc1ccc2c(=O)c3ccccc3oc2c1)Cc1cccc(OC(=O)NCCCCCCCCCN2CCOCC2)c1,,,,1.0,7.53,1.0,8.005,,,,,,,,,,,,,,,,,,,,2,training_label,ChEMBL_37,,,,False,643.82,6.998,93.48,1,8,18,4,0.474,0.092
GJHIMWIYQKRLGZ-UHFFFAOYSA-N,CN1CCC(c2nc(-c3ccc(F)cc3)c(-c3ccnc(Nc4ccc(N5CCNCC5)cc4)n3)s2)CC1,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.55,,1,training_label,ChEMBL_37,,,,False,529.69,5.369,69.21,2,8,6,4,0.345,0.348
GJHMFSWAQGAFON-UHFFFAOYSA-N,COc1cc(-c2cc3cccc(C)c3oc2=O)cc(OC)c1OC,,,,,,,,,,,,,,,,,,0.0,4.48,,,,,,,,1,training_label,ChEMBL_37,,,,False,326.35,3.794,57.9,0,5,4,3,0.211,0.683
GJHOCVJIBHITPR-UHFFFAOYSA-N,NC1CC1c1ccc(NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)COc2ccccc2)cc1,,,,,,,,,,,,0.0,4.31,,,,,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,468.56,3.728,109.24,4,4,9,4,0.214,0.3
GJHOQDNGRQSKPW-SFHVURJKSA-N,COC[C@H](C)Oc1cc(Oc2ccc(C(=O)N3CCC3)cc2)cc(C(=O)Nc2cnc(C)cn2)c1,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.75,,1,training_label,ChEMBL_37,,,,False,476.53,4.089,102.88,1,7,9,3,0.308,0.496
GJHSUHATVMSJSM-UHFFFAOYSA-N,COC(=O)c1cccc(CN2C(=O)CC(c3ccccc3)Sc3ccccc32)c1,,,,,,,,,,0.0,4.56,,,,,,,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,403.5,5.244,46.61,0,4,4,3,0.167,0.559
GJIKYVGVZVLJJP-UHFFFAOYSA-N,Nc1nc(-c2ccccc2)c(-c2ccnnc2)c2nc(Cc3ncccc3F)nn12,,,,,,,,,,,,,,,,,,1.0,8.04,,,,,,,,1,training_label,ChEMBL_37,,,,False,398.41,2.955,107.77,1,7,4,5,0.048,0.496
GJJAFPBCJBFVII-UHFFFAOYSA-N,O=C1NC(=O)C2=C1c1cn(c3ncccc13)CCOCCOCCOCCOCCn1cc2c2cccnc21,,,,,,,,,,1.0,7.395,,,,,,,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,531.57,2.033,118.73,1,8,0,4,0.357,0.343
GJJFMKBJSRMPLA-AFYYWNPRSA-N,CCN(CC)C(=O)C1(c2ccccc2)C[C@@H]1CN,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1,training_label,B3DB,,,,False,246.35,1.771,46.33,1,2,5,1,0.533,0.86
GJJFMKBJSRMPLA-DZGCQCFKSA-N,CCN(CC)C(=O)[C@@]1(c2ccccc2)C[C@H]1CN,LEVOMILNACIPRAN,,,,,,,,,,,,,,,,,,,,,1.0,6.5,,,,1,training_label,ChEMBL_37,4.0,N06AX28,Depression,False,246.35,1.771,46.33,1,2,5,1,0.533,0.86
GJJFMKBJSRMPLA-HIFRSBDPSA-N,CCN(CC)C(=O)[C@]1(c2ccccc2)C[C@@H]1CN,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1,training_label,B3DB,,,,False,246.35,1.771,46.33,1,2,5,1,0.533,0.86
GJJFMKBJSRMPLA-UHFFFAOYSA-N,CCN(CC)C(=O)C1(c2ccccc2)CC1CN,MILNACIPRAN,1.0,,,,,,,,,,,,,,,,,,,,1.0,7.0,,,,2,training_label,B3DB;ChEMBL_37,4.0,N06AX17,Depression,False,246.35,1.771,46.33,1,2,5,1,0.533,0.86
GJJFMKBJSRMPLA-ZFWWWQNUSA-N,CCN(CC)C(=O)[C@]1(c2ccccc2)C[C@H]1CN,,1.0,,,,,,,,,,,,,,,,,,,,1.0,6.5,,,,2,training_label,B3DB;ChEMBL_37,,,,False,246.35,1.771,46.33,1,2,5,1,0.533,0.86
GJJKFZWOGWBJDN-UHFFFAOYSA-N,Nc1nccn1CC(O)c1cccc(Cl)c1Cl,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.66,,1,training_label,ChEMBL_37,,,,False,272.13,2.506,64.07,2,3,3,2,0.182,0.902
GJJOJGCFEWDZKW-UHFFFAOYSA-N,CC(=O)N1c2ccccc2Sc2ccc(C3(O)CN(C)CCO3)cc21,,,,,,,,,,,,,,,,,,,,,,,,,,3.398,1,training_label,ChEMBL_DPPH,,,,False,356.45,2.943,53.01,1,5,1,2,0.316,0.851
GJJQUHQSJVEHNN-GOSISDBHSA-N,Nc1nc(N2CCC3(CC2)Cc2ccc(C(F)(F)F)cc2[C@H]3N)cnc1Sc1ccnc(N)c1Cl,,,,,,,,,,,,,,,,,,,,,,,,1.0,6.4,,1,training_label,ChEMBL_37,,,,False,522.0,4.702,119.97,3,8,3,3,0.348,0.453
GJJRIOLBUILIGK-FGZHOGPDSA-N,CCCCOC[C@@H](CN1C(=O)N(C[C@H](COCCCC)OC(N)=O)C(=O)C(CC)(c2ccccc2)C1=O)OC(N)=O,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1,training_label,B3DB,,,,False,578.66,2.686,180.79,2,9,18,1,0.607,0.195
GJJRIOLBUILIGK-UHFFFAOYSA-N,CCCCOCC(CN1C(=O)N(CC(COCCCC)OC(N)=O)C(=O)C(CC)(c2ccccc2)C1=O)OC(N)=O,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1,training_label,B3DB,,,,False,578.66,2.686,180.79,2,9,18,1,0.607,0.195
GJJRIOLBUILIGK-UXCHGGSFSA-N,CCCCOC[C@H](CN1C(=O)N(C[C@H](COCCCC)OC(N)=O)C(=O)C(CC)(c2ccccc2)C1=O)OC(N)=O,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1,training_label,B3DB,,,,False,578.66,2.686,180.79,2,9,18,1,0.607,0.195
GJJRIOLBUILIGK-VXKWHMMOSA-N,CCCCOC[C@H](CN1C(=O)N(C[C@@H](COCCCC)OC(N)=O)C(=O)C(CC)(c2ccccc2)C1=O)OC(N)=O,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1,training_label,B3DB,,,,False,578.66,2.686,180.79,2,9,18,1,0.607,0.195
GJKAUYNNNVUARP-UHFFFAOYSA-N,FC(F)(COc1ccc(Cl)cc1OC1CNC1)c1ccccc1,,,,,,,,,,,,,,,,,,,,1.0,8.3,1.0,6.91,,,,2,training_label,ChEMBL_37,,,,False,339.77,3.861,30.49,1,3,6,2,0.294,0.867
GJKBMWIJPUSQGX-CALCHBBNSA-N,COC(=O)N[C@H]1CC[C@@H](CCN2CCN(c3nsc4ccccc34)CC2)CC1,,,,,,,,,,,,,,,,1.0,8.65,,,1.0,8.91,,,,,,2,training_label,ChEMBL_37,,,,False,402.56,3.723,57.7,1,6,5,2,0.619,0.826
GJKBMWIJPUSQGX-QAQDUYKDSA-N,COC(=O)N[C@H]1CC[C@H](CCN2CCN(c3nsc4ccccc34)CC2)CC1,,,,,,,,,,,,,,,,1.0,8.93,,,1.0,8.94,,,,,,2,training_label,ChEMBL_37,,,,False,402.56,3.723,57.7,1,6,5,2,0.619,0.826
GJKDVRRUKCQKHE-UHFFFAOYSA-N,O=C(COc1ccc(Cl)cc1)Nc1nc2nn(CCCc3ccccc3)cc2c2nc(-c3ccco3)nn12,,,,,,,,,,,,,,,,,,1.0,7.57,,,,,,,,1,training_label,ChEMBL_37,,,,False,527.97,5.038,112.37,1,7,9,6,0.148,0.28
GJKGOLAEKKKXBM-XYWHTSSQSA-N,O=C(CC1COC1)N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3CCO4)CC2)CC1,,,,,,,,,,,,,,,,1.0,6.71,,,1.0,7.26,,,,,,2,training_label,ChEMBL_37,,,,False,426.6,3.903,50.8,1,4,7,1,0.731,0.718
GJLCUFJWXOCCCT-UHFFFAOYSA-N,CCc1nc2c(=O)n(Cc3ccccc3)nc(C3CCCC3)c2c2cc(-c3ccccc3)nn12,,,,,,,,,,,,,,,,,,1.0,6.18,,,,,,,,1,training_label,ChEMBL_37,,,,False,449.56,5.375,65.08,0,4,5,5,0.286,0.362
GJLPOQZIWYYYMO-UHFFFAOYSA-N,COc1cccc2c(C(=O)NCc3cccc(CSc4ccc(F)cc4)n3)nc(N)nc12,,,,,,,,,,,,,,,,,,1.0,8.49,,,,,,,,1,training_label,ChEMBL_37,,,,False,449.51,3.977,103.02,2,7,7,4,0.13,0.412
GJLRIIBNLFEURH-UHFFFAOYSA-N,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCC(=O)NCc4cc[nH]c(=O)c4)c3C(C1)C2,,,,1.0,9.2,1.0,7.12,,,,,,,,,,,,,,,,,,,,2,training_label,ChEMBL_37,,,,False,547.14,7.032,86.88,3,4,12,3,0.469,0.168
GJLWWKWBGYMDQW-UHFFFAOYSA-N,CCOC(=O)N1CCC(NC(=S)Nc2cccc(Cl)c2)CC1,,,,,,,,,,,,,,0.0,4.66,,,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,341.86,3.247,53.6,2,3,3,1,0.467,0.827
GJNGFJWIAZMTNC-UHFFFAOYSA-N,COc1cccc2c(C(=O)NCc3cccc(C4CCC4)n3)nc(N)nc12,,,,,,,,,,,,,,,,,,1.0,9.7,,,,,,,,1,training_label,ChEMBL_37,,,,False,363.42,2.813,103.02,2,6,5,3,0.3,0.722
GJNNXIYZWIZFRH-UHFFFAOYSA-N,CCCCCNCC(N)=O,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1,training_label,B3DB,,,,False,144.22,0.252,55.12,2,2,6,0,0.857,0.525
GJNPAEKHAXQRGV-UHFFFAOYSA-N,N#CCCn1nc(-c2ccc(OCc3ccccc3)cc2)sc1=O,,,,,,,,,,,,,,1.0,8.1,,,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,337.4,3.464,67.91,0,5,6,3,0.167,0.691
GJNQPCWPXQPEOZ-UHFFFAOYSA-N,CCOc1ccc(Cc2nc3cc(C(=O)NCCSSCCNc4c5c(nc6ccccc46)CCCC5)ccc3n2CCC(C)C)cc1,,,,1.0,7.55,1.0,7.9,,,,,,,,,,,,,,,,,,,,2,training_label,ChEMBL_37,,,,False,681.97,8.722,81.07,2,7,16,5,0.41,0.08
GJNXRLZLOPXPDU-GMQQYTKMSA-N,COCC(=O)N[C@@H](Cc1cc(-c2nccs2)ccc1F)[C@H](O)CN[C@H]1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,,,,,,,,1.0,7.885,,,,,,,,,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,596.77,5.004,105.6,3,8,11,3,0.531,0.286
GJOALJLTIZLPNU-UHFFFAOYSA-N,COc1ccc2c(c1)cc(CNCc1ccccc1)n2C,,,,,,,,,,,,0.0,4.0,0.0,4.0,,,,,,,,,,,,2,training_label,ChEMBL_37,,,,False,280.37,3.477,26.19,1,2,5,3,0.222,0.774
GJOARULBWVWENP-UHFFFAOYSA-N,O=c1cc(OCc2ccccc2F)ccn1-c1ccc(OCCN2CCCC2)cc1,,,,,,,,,,,,,,,,,,,,,,,,1.0,8.37,,1,training_label,ChEMBL_37,,,,False,408.47,4.03,43.7,0,4,8,3,0.292,0.565
GJOOHWJFYSUFIU-OAQYLSRUSA-N,CC(=O)N[C@@H]1CC(C)(C)Oc2nc(-c3ccc(Cl)cc3Cl)c(-c3ccc(Cl)cc3)cc21,,,,,,,,,,,,,,,,,,,,,,,,1.0,6.27,,1,training_label,ChEMBL_37,,,,False,475.8,7.114,51.22,1,3,3,3,0.25,0.439
GJORZJNPTHLFPB-UHFFFAOYSA-N,CNCc1ccccc1Sc1ccc(C(F)(F)F)cc1,,,,,,,,,,,,,,,,,,,,,,1.0,7.16,,,,1,training_label,ChEMBL_37,,,,False,297.34,4.576,12.03,1,2,4,2,0.2,0.886
GJOXRIYWDHESDF-UHFFFAOYSA-N,Cc1ccccc1-c1c(-c2ccc3[nH]nc(N)c3c2)nnn1Cc1ccccc1,,,,,,,,,,1.0,6.9,,,,,,,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,380.46,4.427,85.41,2,4,4,5,0.087,0.483
GJPICJJJRGTNOD-UHFFFAOYSA-N,COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)nc(-c2ncccn2)nc1OCCO,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1,training_label,B3DB,,,,False,551.63,4.204,145.65,2,10,10,4,0.259,0.294
GJQONOYIKURBSD-IYRGYZHQSA-N,O=C(O)[C@@H]1CCCN(C2CC[C@]3(Cc4ccccc4Cc4ccccc43)C2)C1,,,,,,,,,,,,,,,,,,,,1.0,7.2,,,,,,1,training_label,ChEMBL_37,,,,False,375.51,4.42,40.54,1,2,2,2,0.48,0.845
GJQPMPFPNINLKP-UHFFFAOYSA-N,NS(=O)(=O)c1cc(Cl)c(Cl)c(S(N)(=O)=O)c1,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1,training_label,B3DB,,,,False,305.16,0.288,120.32,2,4,2,1,0.0,0.815
GJQQDXQGUWSLSC-DEDYPNTBSA-N,COc1cccc(CN2CCC(/C=C3\Cc4cccc(OC)c4C3=O)CC2)c1,,,,0.0,4.84,,,,,,,,,,,,,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,377.48,4.281,38.77,0,4,5,2,0.375,0.729
GJQXKPKXRZBKFA-UHFFFAOYSA-N,O=C1NC(=O)C(c2cn3c4c(cc(F)cc24)CN(C(=O)N2CCCCC2)CC3)=C1c1coc2ccccc12,,,,,,,,,,1.0,8.72,,,,,,,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,512.54,4.515,87.79,1,4,2,4,0.276,0.4
GJRKJMSYGXBCNU-UHFFFAOYSA-N,O=C1CSc2cc(O)ccc2N1,,,,,,,,,,,,0.0,4.72,0.0,4.7,,,,,,,,,,,,2,training_label,ChEMBL_37,,,,False,181.22,1.436,49.33,2,3,0,1,0.125,0.595
GJRMDYLDWDRDIG-UHFFFAOYSA-N,COc1ccccc1N1CCN(CCCCNC(=O)c2ccc(C#Cc3ccccc3)cc2)CC1,,,,,,,,,,,,,,,,1.0,6.285,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,467.61,4.427,44.81,1,4,8,3,0.3,0.393
GJRMHIXYLGOZSE-HJOYEKEDSA-N,COc1ccc2c3c1O[C@H]1CC(O)CC[C@@]31CCN(C)C2,,,,1.0,6.21,,,,,,,,,,,,,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,289.38,2.074,41.93,1,4,1,1,0.647,0.859
GJRMHIXYLGOZSE-IFIJOSMWSA-N,COc1ccc2c3c1O[C@H]1C[C@H](O)CC[C@@]31CCN(C)C2,,,,0.0,4.24,,,,,,,,,,,,,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,289.38,2.074,41.93,1,4,1,1,0.647,0.859
GJRMHIXYLGOZSE-JDFRZJQESA-N,COc1ccc2c3c1O[C@H]1C[C@@H](O)CC[C@@]31CCN(C)C2,,,,0.0,4.7,,,,,,,,,,,,,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,289.38,2.074,41.93,1,4,1,1,0.647,0.859
GJRNUXBFTTXFHD-UHFFFAOYSA-N,Oc1cccc(C2=Nc3ccccc3SC(c3ccc(Cl)cc3)C2)c1,,,,0.0,4.73,0.0,4.11,,,,,,,,,,,,,,,,,,,,2,training_label,ChEMBL_37,,,,False,365.89,6.404,32.59,1,3,2,3,0.095,0.569
GJRQTCIYDGXPES-UHFFFAOYSA-N,CC(=O)OCC(C)C,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1,training_label,B3DB,,,,False,116.16,1.206,26.3,0,2,2,0,0.833,0.507
GJRZLIRIBDIVMJ-UHFFFAOYSA-N,CC(C)CN1CCCC(C(=O)Nc2cc3cc(-c4cnn5c4CN(CCF)CC5)ccc3cn2)C1,,,,,,,,,,1.0,6.37,,,,,,,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,478.62,4.19,66.29,1,5,7,3,0.519,0.552
GJSJUEUKMKVQLE-JDXGNMNLSA-N,COc1cc2c(c(OC)c1O)[C@H](c1ccc(O)c(O)c1)[C@@H](C(=O)NCCc1ccc(O)cc1)C(C(=O)NCCCCNC(C)=O)=C2,,,,,,,,,,,,,,,,,,,,,,,,,,4.174,1,training_label,ChEMBL_DPPH,,,,False,633.7,3.063,186.68,7,9,13,3,0.324,0.11
GJSLOMWRLALDCT-UHFFFAOYSA-N,CN(C)Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,ADINAZOLAM,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1,training_label,B3DB,2.0,N05BA07,Anxiety,False,351.84,3.333,46.31,0,4,3,3,0.211,0.727
GJSMLKPYZPFTCG-UHFFFAOYSA-N,Cc1cc2cccc(O)c2c(=O)o1,,,,,,,,,,,,0.0,4.63,,,,,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,176.17,1.807,50.44,1,3,0,2,0.1,0.665
GJSOFWBMWHAUHT-UHFFFAOYSA-N,C#CCN(C)CCCCCOc1cccc(OC)c1,,,,,,,,,,,,,,1.0,7.0,,,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,261.36,2.809,21.7,0,3,9,1,0.5,0.504
GJSOIUMBSCXVRP-VCHYOVAHSA-N,CCN(C)Cc1cccc(/C=C2\Cc3cc(OC)c(OC)cc3C2=O)c1,,,,1.0,6.63,,,,,,,,,,,,,,,,,,,,,,1,training_label,ChEMBL_37,,,,True,351.45,3.978,38.77,0,4,6,2,0.318,0.738
GJSSQXCUVKIECA-UHFFFAOYSA-N,CCC(C)N1C(=O)C2(N=C1N)c1cc(C#CC3CC3)ccc1CC21CCC(OC)CC1,,,,,,,,1.0,7.65,,,,,,,,,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,419.57,3.73,67.92,1,4,3,1,0.615,0.759
GJSURZIOUXUGAL-UHFFFAOYSA-N,Clc1cccc(Cl)c1NC1=NCCN1,CLONIDINE,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1,training_label,B3DB,4.0,C02AC01;N02CX02;S01EA04,CNS (other),False,230.1,2.364,36.42,2,3,1,1,0.222,0.776
GJSVSOBTRSXEFT-KRWDZBQOSA-N,COc1cccnc1Nc1ccc(F)c([C@]2(C)CCSC(N)=N2)c1,,,,,,,,1.0,7.28,,,,,,,,,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,346.43,3.64,72.53,2,6,4,2,0.294,0.884
GJTAOICRZPTZGX-MYFIVHGGSA-N,Cc1nc(Cl)cnc1C(=O)Nc1ccc(F)c([C@]2(C(F)F)N=C(N)O[C@H]3C[C@H]32)c1,,,,,,,,1.0,7.21,,,,,,,,,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,425.8,3.024,102.49,2,6,4,2,0.333,0.783
GJTOCPGDDLTBBD-LHRJYYJOSA-N,CC(C)C[C@H](NC(=O)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCC(N)=O)N(C)C(=O)[C@@H](NC(=O)[C@H](C)O)C(C)C)C(=O)N[C@@H](C)C(=O)N(C)[C@H](Cc1ccccc1)C(=O)NCc1ccccc1,,,,,,,,1.0,6.91,,,,,,,,,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,957.18,1.501,269.67,8,10,27,3,0.49,0.055
