smiles,pchembl
CCC1CN2CCNCc3ccc(C(=O)NC)c1c32,7.25
CCC1CN2CCNCc3ccc(C(=O)NCC(F)F)c1c32,7.855
CCC1CN2CCNCc3ccc(C(=O)NCCF)c1c32,7.01
CCC1CNCCc2cc(OC)c(Br)cc21,7.96
CCC1NC(N)=Nc2ccc(Cl)c(Cl)c21,6.81
CCC1NC(N)=Nc2cccc(Cl)c21,6.42
CCC1NCCc2c1[nH]c1ccc(F)cc21.Cl,6.7
CCC1NCCc2c1[nH]c1ccc(O)cc21.Cl,7.21
CCCC(C)Oc1cc2c(cc1OC)-c1c(OC)c(OC)cc3c1[C@H](C2)N(C)CC3,6.66
CCCC(C)Oc1cc2c3c(c1OC)-c1cc(OC)c(OC)cc1C[C@@H]3N(C)CC2,7.43
CCCC(C)c1ccnc2c1CC[C@@H]1CNCCN21,8.35
CCCCC(C)Oc1cc2c(cc1OC)-c1c(OC)c(OC)cc3c1[C@H](C2)N(C)CC3,6.56
CCCCC(C)Oc1cc2c3c(c1OC)-c1cc(OC)c(OC)cc1C[C@@H]3N(C)CC2,7.14
CCCCC/N=C(/N)N/N=C/c1c[nH]c2ccc(O)nc12,6.46
CCCCC/N=C(/N)N/N=C/c1c[nH]c2ccc(OC(C)C)cc12,7.17
CCCCC/N=C(/N)N/N=C/c1c[nH]c2ccc(OCC=C(C)C)cc12,6.74
CCCCCCCCCCCCCCCC[n+]1ccccc1.[Br-],6.029999999999999
CCCCCCCCCCC[C@@H]1CCN[C@H](C(=O)N[C@@H]([C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)[C@H](C)Cl)C1,8.19
CCCCCCCN(C)C(=N)N/N=C/c1c[nH]c2ccc(O)cc12,6.82
CCCCCCCn1nc(CNC)cc1OCc1ccccc1,8.03
CCCCCCOc1cc2c(cc1OC)-c1c(OC)c(OC)cc3c1[C@H](C2)N(C)CC3,6.21
CCCCCCOc1cc2c3c(c1OC)-c1cc(OC)c(OC)cc1C[C@@H]3N(C)CC2,7.09
CCCCCCc1ccc2c(c1)Cc1ccccc1C2CN,7.21
