smiles,pchembl
CC(C)N1CCC(C)(c2nc3c(C(N)=O)cccc3[nH]2)CC1,8.1
CC(C)N1CCC(N2Cc3cccc(C(N)=O)c3C2=O)CC1,7.12
CC(C)N1CCC(NC(=O)c2nc3c(C(N)=O)cccc3[nH]2)CC1,7.19
CC(C)N1CCC(c2ccc(-c3nc4c(C(N)=O)cccc4[nH]3)cc2)C1,8.02
CC(C)N1CCC(c2ccc(-c3nc4c(C(N)=O)cccc4[nH]3)cc2)CC1,8.035
CC(C)N1CCC(c2nc3c(C(N)=O)cc(Cl)cc3[nH]2)CC1,7.9
CC(C)N1CCC(c2nc3c(C(N)=O)cccc3[nH]2)C1,8.225000000000001
CC(C)N1CCC(c2nc3c(C(N)=O)cccc3[nH]2)CC1,8.275
CC(C)N1CCC(c2nc3cncc4c3n2CCNC4=O)CC1,7.04
CC(C)N1CCC(n2c(=O)c3c(C(N)=O)cccc3n2C)CC1,7.425
CC(C)N1CCC1(C)c1nc2c(C(N)=O)cccc2[nH]1,7.5649999999999995
CC(C)N1CCC1c1nc2c(C(N)=O)cccc2[nH]1,6.96
CC(C)N1CCCC(c2ccc(-c3nc4c(C(N)=O)cccc4[nH]3)cc2)C1,7.75
