inchikey,smiles,bound,relation,implied_label
JCYJULQVESXQTK-TUXUZCGSSA-N,CC[C@]1(c2cccc(-c3ccncc3F)c2)C2=C(CC(C)(C)NC2=O)NC2N=NC(C(F)F)=C21,7.0,<,1
XDUVZHBYXIPHCI-GPNIZQGCSA-N,CC[C@@]1(c2cccc(-c3ccnc(C)c3)c2)C2=C(CC(C)(C)CC2=O)NC2N=NC(C)=C21,7.0,<,1
JLFMEZHQJBKGFS-RXBHZZDJSA-N,CC[C@@]1(c2cccc(-c3ccnc(N(C)C)c3)c2)C2=C(CC(C)(C)CC2=O)NC2N=NC(C)=C21,7.0,<,1
GCHQWGVCCODRDJ-UIDYPRJRSA-N,CC[C@@]1(c2cccc(N(C)c3ncccn3)c2)C2=C(CC(C)(C)NC2=O)NC2N=NC(C(F)F)=C21,7.0,<,1
UMLZXEMYKITXLI-YNMFNDETSA-N,CC[C@@]1(c2cccc(-c3ccnn3C)c2)C2=C(CC(C)(C)CC2=O)NC2N=NC(C)=C21,7.0,<,1
GOMMCAZBTKDPHE-JKGBFCRXSA-N,CC[C@]1(c2cccc(-c3cnn(C4CC4)c3)c2)C2=CN=NC2NC2=C1C(=O)CC(C)(C)C2,7.0,<,1
DAKGZFIEXMGHAE-YNMFNDETSA-N,CC[C@@]1(c2cccc(-c3cnn(C)c3)c2)C2=C(CC(C)(C)CC2=O)NC2N=NC(C)=C21,7.0,<,1
YRCWFJYVGFAPJQ-SVNIRARHSA-N,CC[C@]1(c2cccc(-c3cnn4c3CCCC4)c2)C2=C(CC(C)(C)CC2=O)NC2N=NC(C)=C21,7.0,<,1
QCNZXJKSRJXJBG-UUSAFJCLSA-N,CC[C@@]1(c2cccc(C(F)F)c2)C2=C(CC(C)(C)NC2=O)NC2N=NC(C(F)(F)F)=C21,7.0,<,1
MRGSPIXBKZKHMU-MQNHUJCZSA-N,CC[C@@]1(c2cccc(-c3c(C)cnn3C)c2)C2=CN=NC2NC2=C1C(=O)NC(C)(C)C2,7.0,<,1
MEICLNDVQDCXKI-JUERFOTFSA-N,CC[C@@]1(c2cccc(-c3ccncc3C)c2)C2=CN=NC2NC2=C1C(=O)CC(C)(C)C2,7.0,<,1
BCIANQMZFLFVGA-SVNIRARHSA-N,CC[C@]1(c2cccc(-c3cc(C)ncc3C)c2)C2=C(CC(C)(C)CC2=O)NC2N=NC(C)=C21,7.0,<,1
ARUTYOPVIKUZFI-JUERFOTFSA-N,CC[C@]1(c2cccc(-c3ccncc3F)c2)C2=C(CC(C)(C)CC2=O)NC2N=NC(C)=C21,7.0,<,1
ZKRCUCVFYDEZCB-NRWPOFLRSA-N,CC[C@]1(c2cccc(-c3c(C#N)cnn3C)c2)C2=C(CC(C)(C)NC2=O)NC2N=NC(C)=C21,7.0,<,1
ALJWPFKPSDAVOY-UHFFFAOYSA-N,CCC1(c2cccc(S(=O)(=O)c3ccccc3)c2)C2=CN=NC2NC2=C1C(=O)CC(C)(C)C2,7.0,<,1
DXIBUOQZRKAPSI-UHFFFAOYSA-N,CCC1(c2cccc(NS(C)(=O)=[O:0])c2)C2=CN=NC2NC2=C1C(=O)CC(C)(C)C2,7.0,<,1
USVCFVYMIZOSCJ-UHFFFAOYSA-N,CCC1(c2cccc(S(=O)(=O)CC3CC3)c2)C2=CN=NC2NC2=C1C(=O)CC(C)(C)C2,7.0,<,1
SNOZUCDPEZZVTF-UHFFFAOYSA-N,CCC1(c2cccc(S(=O)(=O)Cc3ccccc3)c2)C2=CN=NC2NC2=C1C(=O)CC(C)(C)C2,7.0,<,1
FITCEFBKRZQOIZ-ANWICMFUSA-N,CC[C@@]1(c2cccc(N(C)C(=O)c3cnn(C)c3)c2)C2=CN=NC2NC2=C1C(=O)CC(C)(C)C2,7.0,<,1
TWWOJDYFXVLZHX-UHFFFAOYSA-N,CCC1(c2cccc(C(F)(F)F)c2)C2=C(NC3=NN=CC31)c1ccccc1C2=O,7.0,<,1
SNUWTZYCKZSWLK-UHFFFAOYSA-N,CCC1(c2cccc(C3CCCC3)c2)C2=CN=NC2NC2=C1C(=O)CC(C)(C)C2,7.0,<,1
MEICLNDVQDCXKI-UHFFFAOYSA-N,CCC1(c2cccc(-c3ccncc3C)c2)C2=CN=NC2NC2=C1C(=O)CC(C)(C)C2,7.0,<,1
MGKRUCMVGUMDBR-YNMFNDETSA-N,CC[C@]1(c2cccc(N(C)c3cnccn3)c2)C2=CN=NC2NC2=C1C(=O)CC(C)(C)C2,7.0,<,1
WJFKBFVUCRDGKS-UHFFFAOYSA-N,CCC1(c2cccc(-c3cc(C)ncc3F)c2)C2=CN=NC2NC2=C1C(=O)CC(C)(C)C2,7.0,<,1
MDBIGZABKUKJBP-UHFFFAOYSA-N,CCC1(c2cccc(N(C)c3ccnc(F)c3)c2)C2=CN=NC2NC2=C1C(=O)CC(C)(C)C2,7.0,<,1
SUVZTXPNIXQGGO-VWLOTQADSA-N,CC[C@]1(c2cccc(-c3c(F)cncc3OC)c2)C2=C(N=NC2)NC2=C1C(=O)C(C)(C)C2,7.0,<,1
ICPSDLQZTTVWDS-JKGBFCRXSA-N,CC[C@]1(c2cccc(-c3ccnc(C)c3)c2)C2=C(CC(C)(C)CC2=O)NC2N=NC(C(F)(F)F)=C21,7.0,<,1
DGDHVOAITCGGPT-UHFFFAOYSA-N,CCC1(c2cccc(S(=O)(=O)CCOC)c2)C2=CN=NC2NC2=C1C(=O)CC(C)(C)C2,7.0,<,1
OBIWLALVGRXBLM-UHFFFAOYSA-N,CCC1(c2cccc(S(=O)(=O)C3CCCCC3)c2)C2=CN=NC2NC2=C1C(=O)CC(C)(C)C2,7.0,<,1
YEBDCSWFGUSSIY-UHFFFAOYSA-N,CCC1(c2cccc(N3CC[O:0]c4ccccc43)c2)C2=CN=NC2NC2=C1C(=O)CC(C)(C)C2,7.0,<,1
ITFFBPGQPZIVAW-VLWQZHSMSA-N,CC[C@]1(c2cccc(N3CCC[C@H]3C)c2)C2=CN=NC2NC2=C1C(=O)CC(C)(C)C2,7.0,<,1
PAPUIGLJBIDZRV-UHFFFAOYSA-N,CC1(C)CC(=O)C2=C(C1)NC1=C(CN=N1)C21CCN(S(=O)(=O)C2CCCC2)CC1,7.0,<,1
ANQLMCICXSEVSO-JUERFOTFSA-N,CC[C@@]1(c2cccc(-c3ccnc(C)c3F)c2)C2=CN=NC2NC2=C1C(=O)CC(C)(C)C2,7.0,<,1
GARRZYSTJHXDPO-UHFFFAOYSA-N,CC(C)S(=O)(=O)N1CCC2(CC1)C1=C(N=NC1)NC1=C2C(=O)CC(C)(C)C1,7.0,<,1
DXIBUOQZRKAPSI-VGAJERRHSA-N,CC[C@@]1(c2cccc(NS(C)(=[O:0])=O)c2)C2=CN=NC2NC2=C1C(=O)CC(C)(C)C2,7.0,<,1
UEWHCFLUOGXXBP-UHFFFAOYSA-N,CCn1nccc1-c1cccc(C2(CC)C3=CN=NC3NC3=C2C(=O)CC(C)(C)C3)c1,7.0,<,1
OPIPFNRYWSIADC-UHFFFAOYSA-N,CCCn1nccc1-c1cccc(C2(CC)C3=CN=NC3NC3=C2C(=O)CC(C)(C)C3)c1,7.0,<,1
NAJGCGFDPUKWTK-UHFFFAOYSA-N,CCC1(c2cccc(-c3ccnn3CCC(C)C)c2)C2=CN=NC2NC2=C1C(=O)CC(C)(C)C2,7.0,<,1
MDBIGZABKUKJBP-JKGBFCRXSA-N,CC[C@]1(c2cccc(N(C)c3ccnc(F)c3)c2)C2=CN=NC2NC2=C1C(=O)CC(C)(C)C2,7.0,<,1
BODCPBSKOMMUEK-SYIFMXBLSA-N,CC[C@@]1(c2cccc(-c3ccnnc3)c2)C2=CN=NC2NC2=C1C(=O)CC(C)(C)C2,7.0,<,1
NLQCSGSMAMOUJG-UHFFFAOYSA-N,CCC1(c2cccc(-c3ccncc3OC)c2)C2=CN=NC2NC2=C1C(=O)CC(C)(C)C2,7.0,<,1
ZFPORXGEAHZEPO-UHFFFAOYSA-N,CCC1(c2cccc(-c3cc(OC)ncc3F)c2)C2=CN=NC2NC2=C1C(=O)CC(C)(C)C2,7.0,<,1
YEBDCSWFGUSSIY-SVNIRARHSA-N,CC[C@@]1(c2cccc(N3CCOc4ccccc43)c2)C2=CN=NC2NC2=C1C(=O)CC(C)(C)C2,7.0,<,1
DRBRDYPMLRNZHN-LFHRXCRSSA-N,CC[C@@]1(c2cccc(N3CCOc4ncccc43)c2)C2=CN=NC2NC2=C1C(=O)CC(C)(C)C2,7.0,<,1
CSRLYZQAYXWUNN-UHFFFAOYSA-N,CCC1(c2cccc(N(C)c3nccc(C)n3)c2)C2=CN=NC2NC2=C1C(=O)CC(C)(C)C2,7.0,<,1
PKXLONGCNVDKFQ-GPNIZQGCSA-N,CC[C@]1(c2cccc(-c3cc(C)ncc3C)c2)C2=CN=NC2NC2=C1C(=O)CC(C)(C)C2,7.0,<,1
UQCXRZPQXXKDPY-UHFFFAOYSA-N,CCC1(c2cccc(-c3ccnc4c3CCC4)c2)C2=CN=NC2NC2=C1C(=O)CC(C)(C)C2,7.0,<,1
YBPPLRQPYMNTFF-UHFFFAOYSA-N,CCC1(c2cccc(-c3cnc4n3CCCC4)c2)C2=CN=NC2NC2=C1C(=O)CC(C)(C)C2,7.0,<,1
DGDHVOAITCGGPT-YANBTOMASA-N,CC[C@]1(c2cccc(S(=O)(=O)CCOC)c2)C2=CN=NC2NC2=C1C(=O)CC(C)(C)C2,7.0,<,1
LAZUGUVKGCRAKP-XSWBTSGESA-N,CC[C@@]1(c2cccc(-c3ccncc3C(F)(F)F)c2)C2=CN=NC2NC2=C1C(=O)CC(C)(C)C2,7.0,<,1
RRJRBRIOSAJSRP-XSWBTSGESA-N,CC[C@@]1(c2cccc(-c3cnnc(C)c3)c2)C2=CN=NC2NC2=C1C(=O)CC(C)(C)C2,7.0,<,1
UEBWAMPVQCPCJY-UHFFFAOYSA-N,CCC1(c2cccc(-c3c(C)nnn3C)c2)C2=CN=NC2NC2=C1C(=O)CC(C)(C)C2,7.0,<,1
MLDIWDVYPJNYFP-UHFFFAOYSA-N,CCC1(c2cccc(S(=O)(=O)C3CCOC3)c2)C2=CN=NC2NC2=C1C(=O)CC(C)(C)C2,7.0,<,1
FTVKDYJCXBBTLN-UHFFFAOYSA-N,CCC1(c2cccc(-c3ccncc3O)c2)C2=C(CC(C)(C)CC2=O)NC2N=NC(C)=C21,7.0,<,1
MOEGJMNRKYYIQX-UHFFFAOYSA-N,CCC1(c2cccc(-c3cncn3C(C)C)c2)C2=CN=NC2NC2=C1C(=O)CC(C)(C)C2,7.0,<,1
ZFPORXGEAHZEPO-JUERFOTFSA-N,CC[C@@]1(c2cccc(-c3cc(OC)ncc3F)c2)C2=CN=NC2NC2=C1C(=O)CC(C)(C)C2,7.0,<,1
CSRLYZQAYXWUNN-NASUQTAISA-N,CC[C@]1(c2cccc(N(C)c3nccc(C)n3)c2)C2=CN=NC2NC2=C1C(=O)CC(C)(C)C2,7.0,<,1
JPNPLBHTKCWQGU-UHFFFAOYSA-N,CCC1(c2cccc(-c3ccncc3F)c2)C2=C(CC(C)(C)CC2=O)NC2N=NC(C(F)(F)F)=C21,7.0,<,1
SXBRTNBESDIMLK-UHFFFAOYSA-N,CCC1(c2cccc(-c3ccnn3C)c2)C2=C(CC(C)(C)CC2=O)NC2N=NC(C(F)(F)F)=C21,7.0,<,1
AULPLANQKOWKRC-GPNIZQGCSA-N,CC[C@]1(c2cccc(-c3cnn4c3CCCC4)c2)C2=CN=NC2NC2=C1C(=O)CC(C)(C)C2,7.0,<,1
PWVODFRWBSZRAP-XSWBTSGESA-N,CC[C@@]1(c2cccc(-c3cn(C)nc3C)c2)C2=CN=NC2NC2=C1C(=O)CC(C)(C)C2,7.0,<,1
QKNWVGMQFNOUCC-JUERFOTFSA-N,CC1(C)CC(=O)C2=C(C1)NC1N=NC=C1[C@]21CCCc2c(-c3ccncc3)cccc21,7.0,<,1
DSACJGCIXHYNEU-GPNIZQGCSA-N,Cc1cc(-c2cccc3c2CCC[C@@]32C3=CN=NC3NC3=C2C(=O)CC(C)(C)C3)ccn1,7.0,<,1
ZRQIVZCEYVHSLF-YNMFNDETSA-N,Cn1nccc1-c1cccc2c1CCC[C@@]21C2=CN=NC2NC2=C1C(=O)CC(C)(C)C2,7.0,<,1
NHTOGFNMZQOZNA-UHFFFAOYSA-N,CCC1(c2cccc(-c3c(C)cncc3C)c2)C2=CN=NC2NC2=C1C(=O)CC(C)(C)C2,7.0,<,1
ZBHACLSICBGEGY-QWAKEFERSA-N,CC[C@]1(c2cccc(C(F)F)c2)C2=C(CC(C)(C)CC2=O)NC2N=NC(C(F)(F)F)=C21,7.0,<,1
GUTQATGOAYCUFM-UNLTUULFSA-N,CC1(C)CC(=O)C2=C(NC3=C(CN=N3)[C@]23CC[C@@H](C(F)(F)F)CC3)[C@@H]1F,7.0,<,1
YPCQUJTXAQCVOD-YANBTOMASA-N,CC[C@]1(c2cccc(S(=O)(=O)C3CC3)c2)C2=C(CC(C)(C)CC2=O)NC2N=NC(C(F)(F)F)=C21,7.0,<,1
IGPNXQSRPFWPHR-ADLMAVQZSA-N,C[C@@H]1CCC[C@@]2(C1)C1=C(N=NC1)NC1=C2C(=O)CC(C)(C)C1,7.0,<,1
MOEGJMNRKYYIQX-JUERFOTFSA-N,CC[C@@]1(c2cccc(-c3cncn3C(C)C)c2)C2=CN=NC2NC2=C1C(=O)CC(C)(C)C2,7.0,<,1
ZIFUQQKNVCLFSY-GITCGBDTSA-N,CC[C@]1(c2cccc(Oc3cncnc3)c2)C2=CN=NC2NC2=C1C(=O)CC(C)(C)C2,7.0,<,1
VCVDMNXMVXRGSD-UHFFFAOYSA-N,CC1(C)CC(=O)C2=C(C1)NC1=C(CN=N1)C21CCCC1,7.0,<,1
YOZKPSYIGYCIAD-AWEZNQCLSA-N,CC1(C)CC(=O)C2=C(NC3=C(CN=N3)C23CCCCC3)[C@@H]1F,7.0,<,1
OCPVGRAXXYYFDZ-ZCJYOONXSA-N,CC[C@@]1(c2cccc(-c3ccnc(C)c3OC)c2)C2=CN=NC2NC2=C1C(=O)CC(C)(C)C2,7.0,<,1
BUKRKFMUDFYVNU-UHFFFAOYSA-N,CC1(C)CC(=O)C2=C(C1)NC1=C(CN=N1)C21CCC(c2ccccc2)CC1,7.0,<,1
AEJUGNOCBAARIW-BMLIUANNSA-N,C[C@@H]1CC[C@@]2(C1)C1=C(N=NC1)NC1=C2C(=O)CC(C)(C)C1,7.0,<,1
CDPBOJPJWPUHPZ-UHFFFAOYSA-N,CC1(C)CC(=O)C2=C(C1)NC1N=NC=C1C21CCCN(S(=O)(=O)C2CC2)CC1,7.0,<,1
OPIPFNRYWSIADC-JUERFOTFSA-N,CCCn1nccc1-c1cccc([C@]2(CC)C3=CN=NC3NC3=C2C(=O)CC(C)(C)C3)c1,7.0,<,1
NAJGCGFDPUKWTK-SVNIRARHSA-N,CC[C@@]1(c2cccc(-c3ccnn3CCC(C)C)c2)C2=CN=NC2NC2=C1C(=O)CC(C)(C)C2,7.0,<,1
TVHIIMOYBBBULB-GQWBRKQSSA-N,C[C@H]1C[C@@]2(CCN1S(C)(=O)=O)C1=CN=NC1NC1=C2C(=O)CC(C)(C)C1,7.0,<,1
CQNNTWJBMJGAOO-GICMACPYSA-N,CC1(C)CC(=O)C2=C(NC3N=NC=C3C23CCCCC3)[C@H]1F,7.0,<,1
FBMBXVOHTMBPOU-JKGBFCRXSA-N,CC[C@]1(c2cccc(-c3ccncc3C)c2)C2=C(CC(C)(C)CC2=O)NC2N=NC(C(F)(F)F)=C21,7.0,<,1
IWYBCSMNMVOZED-UHFFFAOYSA-N,COc1cc(S(=O)(=O)N2CCC3(CC2)C2=C(N=NC2)NC2=C3C(=O)CC(C)(C)C2)ccc1Cl,7.0,<,1
PXRRBFPVJJURRK-ZCJYOONXSA-N,CC[C@@]1(c2cccc(-c3ccnc(C)c3C)c2)C2=C(CC(C)(C)CC2=O)NC2N=NC(C(F)(F)F)=C21,7.0,<,1
FYENEJBSTHEIHH-UHFFFAOYSA-N,Cc1c(S(=O)(=O)N2CCC3(CC2)C2=C(N=NC2)NC2=C3C(=O)CC(C)(C)C2)cnn1C,7.0,<,1
BUKRKFMUDFYVNU-UHFFFAOYSA-N,CC1(C)CC(=O)C2=C(C1)NC1=C(CN=N1)C21CCC(c2ccccc2)CC1,7.0,<,1
DMLOCJIKUWIXST-NASUQTAISA-N,CC[C@]1(c2cccc(N(C)c3nccc(OC)n3)c2)C2=CN=NC2NC2=C1C(=O)CC(C)(C)C2,7.0,<,1
CVYGSBWQXFQMJT-GPNIZQGCSA-N,CC[C@]1(c2cccc(-c3cc(C)ncc3C)c2)C2=C(CC(C)(C)CC2=O)NC2N=NC(C(F)(F)F)=C21,7.0,<,1
DBLLDULZXGQVMJ-UHFFFAOYSA-N,CC1(C)CC(=O)C2=C(C1)NC1=C(CN=N1)C21CCN(S(=O)(=O)c2cnn3c2CCCC3)CC1,7.0,<,1
SXBRTNBESDIMLK-SYIFMXBLSA-N,CC[C@@]1(c2cccc(-c3ccnn3C)c2)C2=C(CC(C)(C)CC2=O)NC2N=NC(C(F)(F)F)=C21,7.0,<,1
LYSNRBANNQFHPI-MXXVBZNESA-N,CC1(C)CC(=O)C2=C(C1)NC1=C(CN=N1)[C@]21C[C@H](n2cccn2)C1,7.0,<,1
WIUZMRAVISBIPX-XSWBTSGESA-N,CC[C@@]1(c2cccc(-c3cc(C)nn3C)c2)C2=C(CC(C)(C)CC2=O)NC2N=NC(C(F)(F)F)=C21,7.0,<,1
NPOCCWOQHINZQT-UHFFFAOYSA-N,CC1(C)CC(=O)C2=C(C1)NC1=C(CN=N1)C21CCN(S(=O)(=O)c2cccc3c2CCCC3)CC1,7.0,<,1
RDMMPKBNFCKYKB-UHFFFAOYSA-N,CCC1(c2cccc(Oc3ncccn3)c2)C2=CN=NC2NC2=C1C(=O)CC(C)(C)C2,7.0,<,1
QEAJWEUFZKOEII-UHFFFAOYSA-N,CC1(C)CC(=O)C2=C(C1)NC1N=NC=C1C21CCCN(S(=O)(=O)c2ccccc2)CC1,7.0,<,1
XYFLAWOKVFAPFC-UHFFFAOYSA-N,CC1(C)CC(=O)C2=C(C1)NC1=C(CN=N1)C21CCN(S(=O)(=O)c2ccc(C(F)(F)F)cc2)CC1,7.0,<,1
VQACQEHFNSGWOV-UUAUUHDMSA-N,CC1(C)CC2=C(C(=O)C1F)[C@]1(CC[C@H](C(F)(F)F)CC1)C1=C(N=NC1)N2,7.0,<,1
DFPDZXMCHNOYLC-UHFFFAOYSA-N,CCC1(c2cccc(-c3c(C)cnn3C)c2)C2=CN=NC2NC2=C1C(=O)CC(C)(C)C2,7.0,<,1
CTMTZOCLGOODKV-NRFANRHFSA-N,CC1(C)CC(=O)C2=C(C1)NC1=C(CN=N1)[C@@]21CCN(S(=O)(=O)c2cccc(F)c2)C1,7.0,<,1
IMCCXGNKAVWHLL-UHFFFAOYSA-N,Cn1ccc(S(=O)(=O)N2CC3(C2)C2=C(N=NC2)NC2=C3C(=O)CC(C)(C)C2)n1,7.0,<,1
FLEBSVFABRGCAQ-JKGBFCRXSA-N,CC[C@]1(c2cccc(-c3c(F)cncc3OC)c2)C2=CN=NC2NC2=C1C(=O)CC(C)(C)C2,7.0,<,1
SVUXSTRTYMCOPB-UHFFFAOYSA-N,CC1(C)CC(=O)C2=C(C1)NC1=C(CN=N1)C21CCN(S(=O)(=O)c2cccc(Cl)c2Cl)CC1,7.0,<,1
QFKRJEBJQWQBLI-UHFFFAOYSA-N,CCC1(c2cccc(-c3ccncc3S(C)(=O)=O)c2)C2=CN=NC2NC2=C1C(=O)CC(C)(C)C2,7.0,<,1
LLQWBSMKRKPLRF-LRTDBIEQSA-N,C[C@@H]1C[C@]2(CCN1S(=O)(=O)c1ccn(C)n1)C1=C(N=NC1)NC1=C2C(=O)CC(C)(C)C1,7.0,<,1
ASSOPLGIATWGIC-UHFFFAOYSA-N,Cc1nc(C)c(S(=O)(=O)N2CCC3(CC2)C2=C(N=NC2)NC2=C3C(=O)CC(C)(C)C2)s1,7.0,<,1
SRBXIMICNVZBSG-ASRLHJAYSA-N,CC1(C)CC2=C(C(=O)[C@@H]1F)[C@]1(CC[C@H](C(F)(F)F)CC1)C1=CN=NC1N2,7.0,<,1
YGTQWIXZSIYRPF-LJQANCHMSA-N,CC1(C)CC(=O)C2=C(NC3=C(CN=N3)C23CCN(S(=O)(=O)c2cccc(C(F)(F)F)c2)CC3)[C@H]1F,7.0,<,1
NHTOGFNMZQOZNA-GPNIZQGCSA-N,CC[C@]1(c2cccc(-c3c(C)cncc3C)c2)C2=CN=NC2NC2=C1C(=O)CC(C)(C)C2,7.0,<,1
WCRCPDWCNGDFLO-UHFFFAOYSA-N,CC1(C)CC(=O)C2=C(C1)NC1=C(CN=N1)C21CC(c2ccccc2)C1,7.0,<,1
NQLKCIPZFSSYGB-LJQANCHMSA-N,Cn1cc(S(=O)(=O)N2CC[C@@]3(C2)C2=C(N=NC2)NC2=C3C(=O)CC(C)(C)C2)cn1,7.0,<,1
RDMMPKBNFCKYKB-MQNHUJCZSA-N,CC[C@@]1(c2cccc(Oc3ncccn3)c2)C2=CN=NC2NC2=C1C(=O)CC(C)(C)C2,7.0,<,1
DYTCKQUDSOAUOP-UHFFFAOYSA-N,Cc1cc(S(=O)(=O)N2CCC3(CC2)C2=CN=NC2NC2=C3C(=O)CC(C)(C)C2)ccc1Cl,7.0,<,1
AMXLKIADRMJFQU-UHFFFAOYSA-N,CC(C)n1cc(S(=O)(=O)N2CCC3(CC2)C2=C(N=NC2)NC2=C3C(=O)CC(C)(C)C2)cn1,7.0,<,1
WHXZNIHMKCCAHI-UHFFFAOYSA-N,CC1(C)CC(=O)C2=C(C1)NC1=C(CN=N1)C21CCN(S(=O)(=O)c2cnn3ccccc23)CC1,7.0,<,1
OMEYZLRILKWCMG-YANBTOMASA-N,CC[C@]1(c2cccc(OC(C)C)c2)C2=C(CC(C)(C)CC2=O)NC2N=NC(C(F)(F)F)=C21,7.0,<,1
WWVBYTYTLHSGCR-UHFFFAOYSA-N,Cn1nc(C(F)(F)F)cc1S(=O)(=O)N1CCC2(CC1)C1=C(N=NC1)NC1=C2C(=O)CC(C)(C)C1,7.0,<,1
MGLUCXBVMSECSF-NRFANRHFSA-N,CC1(C)CC(=O)C2=C(C1)NC1=C(CN=N1)[C@@]21CCN(S(=O)(=O)c2ccccc2)C1,7.0,<,1
YFJQLERVFJAYCT-YGAYRWFUSA-N,CC[C@]1(c2cccc([C@@H](C)c3ncccn3)c2)C2=CN=NC2NC2=C1C(=O)CC(C)(C)C2,7.0,<,1
MHGAASPNGOGEDS-QFIPXVFZSA-N,Cc1cccc(S(=O)(=O)N2CC[C@]3(C2)C2=C(N=NC2)NC2=C3C(=O)CC(C)(C)C2)c1,7.0,<,1
SWJHXBYRKSKZFV-UHFFFAOYSA-N,CN1CC2(C1)C1=C(N=NC1)NC1=C2C(=O)CC(C)(C)C1,7.0,<,1
IOIIAGPBAPFJJN-UHFFFAOYSA-N,CCn1ccc(S(=O)(=O)N2CCC3(CC2)C2=C(N=NC2)NC2=C3C(=O)CC(C)(C)C2)n1,7.0,<,1
VKXLJQCZUSBJHL-UHFFFAOYSA-N,CCC1(c2cccc(-c3ccnc(OC)n3)c2)C2=CN=NC2NC2=C1C(=O)CC(C)(C)C2,7.0,<,1
RVWAWXJGURZAGQ-UHFFFAOYSA-N,CN(C)C(=O)c1cccc(S(=O)(=O)N2CCC3(CC2)C2=C(N=NC2)NC2=C3C(=O)CC(C)(C)C2)c1,7.0,<,1
KAHTXLYLGQMRHE-UHFFFAOYSA-N,COc1ccc(S(=O)(=O)N2CCC3(CC2)C2=C(N=NC2)NC2=C3C(=O)CC(C)(C)C2)cc1Cl,7.0,<,1
BGQVLTVAIQHGGP-ONEXVHNNSA-N,CC[C@]1(c2cccc(-c3c(F)cncc3OC)c2)C2=CN=NC2NC2=C1C(=O)CC(C)(C)[C@@H]2F,7.0,<,1
NQLKCIPZFSSYGB-IBGZPJMESA-N,Cn1cc(S(=O)(=O)N2CC[C@]3(C2)C2=C(N=NC2)NC2=C3C(=O)CC(C)(C)C2)cn1,7.0,<,1
DGAPOOJUEZWMCE-UHFFFAOYSA-N,CC1(C)CC(=O)C2=C(C1)NC1=C(CN=N1)C21CN(S(=O)(=O)Cc2ccccc2)C1,7.0,<,1
HRTNJUDCXNKSRX-UHFFFAOYSA-N,CCC1(c2cccc(C(F)(F)C(F)(F)F)c2)C2=CN=NC2NC2=C1C(=O)CC(C)(C)C2,7.0,<,1
YFMGIDLOOZQNHM-UHFFFAOYSA-N,CC1(C)CC(=O)C2=C(C1)NC1=C(CN=N1)C21CCN(S(=O)(=O)c2ccccc2C#N)CC1,7.0,<,1
DVDBXTHGAQCOFL-UHFFFAOYSA-N,CCC1(c2cccc(OCC(F)F)c2)C2=CN=NC2NC2=C1C(=O)CC(C)(C)C2,7.0,<,1
BFTPXDHXFOTGDU-GUJKFWMDSA-N,Cc1cnccc1[C@H]1CC[C@@]2(CC1)C1=C(N=NC1)NC1=C2C(=O)CC(C)(C)C1,7.0,<,1
HRTNJUDCXNKSRX-IJHRGXPZSA-N,CC[C@]1(c2cccc(C(F)(F)C(F)(F)F)c2)C2=CN=NC2NC2=C1C(=O)CC(C)(C)C2,7.0,<,1
MYPHXENYRPTSOC-UHFFFAOYSA-N,CC1(C)CC(=O)C2=C(C1)NC1=C(CN=N1)C21CCN(S(C)(=O)=O)CC1,7.0,<,1
DVDBXTHGAQCOFL-IAXKEJLGSA-N,CC[C@]1(c2cccc(OCC(F)F)c2)C2=CN=NC2NC2=C1C(=O)CC(C)(C)C2,7.0,<,1
PDADGQHSOZCCFO-UHFFFAOYSA-N,CC(C)Oc1ccc(S(=O)(=O)N2CCC3(CC2)C2=C(N=NC2)NC2=C3C(=O)CC(C)(C)C2)cc1,7.0,<,1
STTOMNCUGZJJSZ-UHFFFAOYSA-N,COCc1ccc(S(=O)(=O)N2CCC3(CC2)C2=C(N=NC2)NC2=C3C(=O)CC(C)(C)C2)cc1,7.0,<,1
FJGAEPMNEWZXOR-UHFFFAOYSA-N,CC1(C)CC(=O)C2=C(C1)NC1=C(CN=N1)C21CCN(S(=O)(=O)c2cnc3n2CCCC3)CC1,7.0,<,1
ONKCDMHTCKZNJW-UHFFFAOYSA-N,COCc1cccc(S(=O)(=O)N2CCC3(CC2)C2=C(N=NC2)NC2=C3C(=O)CC(C)(C)C2)c1,7.0,<,1
ZWLJUYHBZFWMQD-UHFFFAOYSA-N,CC1(C)CC(=O)C2=C(C1)NC1=C(CN=N1)C21CCN(S(=O)(=O)c2cccc3ccncc23)CC1,7.0,<,1
TZCBLONZFLTQAD-UHFFFAOYSA-N,Cn1ccc(S(=O)(=O)N2CCC3(CC2)C2=C(N=NC2)NC2=C3C(=O)CC(C)(C)C2)n1,7.0,<,1
NKDFITFUAYHFQC-UHFFFAOYSA-N,COc1cccc(S(=O)(=O)N2CC3(C2)C2=C(N=NC2)NC2=C3C(=O)CC(C)(C)C2)c1,7.0,<,1
YUQSCBROVQGUJV-JOCHJYFZSA-N,COc1cccc(S(=O)(=O)N2CC[C@@]3(C2)C2=C(N=NC2)NC2=C3C(=O)CC(C)(C)C2)c1,7.0,<,1
MHGAASPNGOGEDS-JOCHJYFZSA-N,Cc1cccc(S(=O)(=O)N2CC[C@@]3(C2)C2=C(N=NC2)NC2=C3C(=O)CC(C)(C)C2)c1,7.0,<,1
