# WHAT THIS FILE CONTAINS: Every one of 161,812 distinct training structures as a row, with the 12 named physicochemical descriptors as columns and a count of how many of the 1024 fingerprint bits it sets. 2 structures could not be parsed by RDKit and are absent.
# WHAT IT IS USED FOR: Seeing the chemical space the models were fitted over, at a width that opens in a spreadsheet.
# GENERATED FROM: data/endpoints/ featurised by src/brainsafe/features/featurize.py
smiles,ecfp4_bits_set,mw,clogp,tpsa,hbd,hba,rotatable_bonds,aromatic_rings,fraction_csp3,ring_count,heavy_atoms,formal_charge,qed
Clc1cccc(Cl)c1Cn1ccc2c(N3CCC(N4CCCCC4)CC3)ncnc21,48,444.41,5.2411,37.19,0.0,4.0,4.0,3.0,0.47826087,5.0,30.0,0.0,0.55164653
Clc1cccc(Cl)c1N(CC1CC1)C1=NCCN1,35,284.19,3.169,27.63,1.0,3.0,3.0,1.0,0.46153846,3.0,18.0,0.0,0.9228528
Clc1cccc(Cl)c1NC1=NCCN1,28,230.098,2.3645,36.42,2.0,3.0,1.0,1.0,0.22222222,2.0,14.0,0.0,0.77642643
Clc1cccc(Cl)c1NC1=NCCO1,28,231.082,2.7915,33.62,1.0,3.0,1.0,1.0,0.22222222,2.0,14.0,0.0,0.8056295
Clc1cccc(Cl)c1NC1N=CCN1,28,230.098,2.3629,36.42,2.0,3.0,2.0,1.0,0.22222222,2.0,14.0,0.0,0.81764513
Clc1cccc(Cl)c1N[C@@H]1N=CCN1,28,230.098,2.3629,36.42,2.0,3.0,2.0,1.0,0.22222222,2.0,14.0,0.0,0.81764513
Clc1cccc(Cl)c1N[C@H]1N=CCN1,28,230.098,2.3629,36.42,2.0,3.0,2.0,1.0,0.22222222,2.0,14.0,0.0,0.81764513
Clc1cccc(Cl)c1OCCNCCOc1ccccc1OCc1ccccc1,35,432.347,5.6198,39.72,1.0,4.0,11.0,3.0,0.2173913,3.0,29.0,0.0,0.39951247
Clc1cccc(Cl)c1O[C@@H](c1ccccc1)[C@H]1CCNC1,36,322.235,4.723,21.26,1.0,2.0,4.0,2.0,0.29411766,3.0,21.0,0.0,0.8790433
Clc1cccc(Cl)c1O[C@H](c1ccccc1)[C@@H]1CCNC1,36,322.235,4.723,21.26,1.0,2.0,4.0,2.0,0.29411766,3.0,21.0,0.0,0.8790433
Clc1cccc(Cn2c(-c3cccs3)nc3c(N4CCNCC4)ccnc32)c1,55,409.946,4.2711,45.98,1.0,5.0,4.0,4.0,0.23809524,5.0,28.0,0.0,0.5463573
Clc1cccc(Cn2cc(-c3ccc4[nH]ncc4c3)nn2)c1,46,309.76,3.5231,59.39,1.0,3.0,3.0,4.0,0.0625,4.0,22.0,0.0,0.6296274
Clc1cccc(Cn2cc(-c3ccc4[nH]ncc4c3)nn2)c1Cl,47,344.205,4.1765,59.39,1.0,3.0,3.0,4.0,0.0625,4.0,23.0,0.0,0.60660666
Clc1cccc(Cn2cc(C3=CCNCC3)c3ccc4cccnc4c32)c1,55,373.887,5.2679,29.85,1.0,2.0,3.0,4.0,0.17391305,5.0,27.0,0.0,0.52994484
Clc1cccc(Cn2ccc3c(C4=CCNCC4)nc4ccccc4c32)c1,51,373.887,5.2679,29.85,1.0,2.0,3.0,4.0,0.17391305,5.0,27.0,0.0,0.52994484
Clc1cccc(Cn2ccc3c(C4CCNCC4)nc4ccccc4c32)c1,50,375.903,5.3582,29.85,1.0,2.0,3.0,4.0,0.26086956,5.0,27.0,0.0,0.5221459
Clc1cccc(Cn2ccc3c(N4CC5(CCNC5)C4)nc4ccccc4c32)c1,55,402.929,4.6909,33.09,1.0,3.0,3.0,4.0,0.29166666,6.0,29.0,0.0,0.53925836
Clc1cccc(Cn2ccc3c(N4CC5(CNC5)C4)nc4ccccc4c32)c1,51,388.902,4.3008,33.09,1.0,3.0,3.0,4.0,0.26086956,6.0,28.0,0.0,0.5676578
Clc1cccc(Cn2ccc3c(N4CC5(COC5)C4)nc4ccccc4c32)c1,51,389.886,4.7278,30.29,0.0,3.0,3.0,4.0,0.26086956,6.0,28.0,0.0,0.5072137
Clc1cccc(Cn2ccc3c(N4CCC5(COC5)C4)nc4ccccc4c32)c1,55,403.913,5.1179,30.29,0.0,3.0,3.0,4.0,0.29166666,6.0,29.0,0.0,0.47539347
Clc1cccc(Cn2ccc3c(N4CCCCC4)nc4ccccc4c32)c1,47,375.903,5.8815,21.06,0.0,2.0,3.0,4.0,0.26086956,5.0,27.0,0.0,0.44538543
Clc1cccc(Cn2ccc3c(N4CCCNCC4)nc4ccccc4c32)c1,53,390.918,4.6909,33.09,1.0,3.0,3.0,4.0,0.26086956,5.0,28.0,0.0,0.5504821
Clc1cccc(Cn2ccc3c(N4CCNCC4)cccc32)c1,42,325.843,3.7526,20.2,1.0,2.0,3.0,3.0,0.2631579,4.0,23.0,0.0,0.791079
Clc1cccc(Cn2ccc3c(N4CCNCC4)nc4ccccc4c32)c1,49,376.891,4.3008,33.09,1.0,3.0,3.0,4.0,0.22727273,5.0,27.0,0.0,0.5783297
Clc1cccc(Cn2ccc3c(N4C[C@H]5C[C@@H]4CN5)nc4ccccc4c32)c1,52,388.902,4.4417,33.09,1.0,3.0,3.0,4.0,0.26086956,6.0,28.0,0.0,0.56282514
Clc1cccc(Cn2ccc3c(NC4CCOCC4)nc4ccccc4c32)c1,53,391.902,5.4821,39.08,1.0,3.0,4.0,4.0,0.26086956,5.0,28.0,0.0,0.50013584
Clc1cccc(Cn2ccc3c(NCC4CCCO4)nc4ccccc4c32)c1,57,391.902,5.4821,39.08,1.0,3.0,5.0,4.0,0.26086956,5.0,28.0,0.0,0.48909643
Clc1cccc(Cn2ccc3c(NCC4CCOC4)nc4ccccc4c32)c1,57,391.902,5.3396,39.08,1.0,3.0,5.0,4.0,0.26086956,5.0,28.0,0.0,0.49875498
Clc1cccc(Cn2ccc3c(NC[C@@H]4CCCN4)nc4ccccc4c32)c1,56,390.918,5.0551,41.88,2.0,3.0,5.0,4.0,0.26086956,5.0,28.0,0.0,0.5004081
Clc1cccc(Cn2ccc3c(NC[C@@H]4CCNC4)nc4ccccc4c32)c1,56,390.918,4.9126,41.88,2.0,3.0,5.0,4.0,0.26086956,5.0,28.0,0.0,0.508268
Clc1cccc(Cn2ccc3c(NC[C@H]4CCNC4)nc4ccccc4c32)c1,56,390.918,4.9126,41.88,2.0,3.0,5.0,4.0,0.26086956,5.0,28.0,0.0,0.508268
Clc1cccc(Cn2ccc3c(N[C@@H]4CCNC4)nc4ccccc4c32)c1,53,376.891,4.665,41.88,2.0,3.0,4.0,4.0,0.22727273,5.0,27.0,0.0,0.5437416
Clc1cccc(Cn2ccc3c(N[C@H]4CCNC4)nc4ccccc4c32)c1,53,376.891,4.665,41.88,2.0,3.0,4.0,4.0,0.22727273,5.0,27.0,0.0,0.5437416
Clc1cccc(Cn2ccc3c(N[C@H]4CCOC4)nc4ccccc4c32)c1,54,377.875,5.092,39.08,1.0,3.0,4.0,4.0,0.22727273,5.0,27.0,0.0,0.5379175
Clc1cccc(Cn2ccc3c(OC4CCN(Cc5cscn5)CC4)ncnc32)c1,60,439.972,4.6329,56.07,0.0,6.0,6.0,4.0,0.3181818,5.0,30.0,0.0,0.43797857
Clc1cccc(Cn2cnc3c(N4CCNCC4)ccnc32)c1,45,327.819,2.5426,45.98,1.0,4.0,3.0,3.0,0.29411766,4.0,23.0,0.0,0.80277604
Clc1cccc(Cn2cnc3c(N4CCNCC4)nccc32)c1,45,327.819,2.5426,45.98,1.0,4.0,3.0,3.0,0.29411766,4.0,23.0,0.0,0.80277604
Clc1cccc(Cn2cnnc2-c2cccc(Cl)c2Cl)c1Cl,34,373.07,5.607,30.71,0.0,2.0,3.0,3.0,0.06666667,3.0,22.0,0.0,0.59792745
Clc1cccc(N(Cc2ccc3ccccc3c2)C2CNC2)c1,39,322.839,4.4716,15.27,1.0,2.0,4.0,3.0,0.2,4.0,23.0,0.0,0.7619998
Clc1cccc(N2CCCN(CCCCOc3ccc4scnc4c3)CC2)c1Cl,55,450.435,5.9744,28.6,0.0,5.0,7.0,3.0,0.4090909,4.0,29.0,0.0,0.41463947
Clc1cccc(N2CCCN(CCCOc3ccc4scnc4c3)CC2)c1Cl,54,436.408,5.5843,28.6,0.0,5.0,6.0,3.0,0.3809524,4.0,28.0,0.0,0.47167438
Clc1cccc(N2CCN(CC3C[C@@H]4c5ccccc5Cc5ccccc5[C@H]4O3)CC2)c1,48,445.006,5.6802,15.71,0.0,3.0,3.0,3.0,0.35714287,6.0,32.0,0.0,0.51646715
Clc1cccc(N2CCN(CCC3(c4ccccn4)CCOCC3)CC2)c1Cl,48,420.384,4.6489,28.6,0.0,4.0,5.0,2.0,0.5,4.0,28.0,0.0,0.70434856
Clc1cccc(N2CCN(CCCCCCN3CCN(c4cccc(Cl)c4)CC3)CC2)c1,30,475.508,5.498,12.96,0.0,4.0,9.0,2.0,0.53846157,4.0,32.0,0.0,0.4443916
Clc1cccc(N2CCN(CCCCCOc3cc(-c4ccccc4)ncn3)CC2)c1,50,436.987,5.1683,41.49,0.0,5.0,9.0,3.0,0.36,4.0,31.0,0.0,0.43273655
Clc1cccc(N2CCN(CCCCCOc3cc4ccccc4cn3)CC2)c1Cl,48,444.406,5.9129,28.6,0.0,4.0,8.0,3.0,0.375,4.0,30.0,0.0,0.4039377
Clc1cccc(N2CCN(CCCCN3CCc4ncsc4CC3)CC2)c1Cl,44,439.456,4.4529,22.61,0.0,5.0,6.0,2.0,0.5714286,4.0,28.0,0.0,0.620524
Clc1cccc(N2CCN(CCCCNCCC3(c4ccccn4)CCOCC3)CC2)c1Cl,57,491.507,5.0187,40.63,1.0,5.0,10.0,2.0,0.5769231,4.0,33.0,0.0,0.47307536
Clc1cccc(N2CCN(CCCCNc3cc(-c4ccccc4)ccn3)CC2)c1Cl,50,455.433,6.0697,31.4,1.0,4.0,8.0,3.0,0.32,4.0,31.0,0.0,0.41803572
Clc1cccc(N2CCN(CCCCNc3ccc(-c4ccccc4)cn3)CC2)c1Cl,50,455.433,6.0697,31.4,1.0,4.0,8.0,3.0,0.32,4.0,31.0,0.0,0.41803572
Clc1cccc(N2CCN(CCCCNc3ccc4ccccc4n3)CC2)c1Cl,48,429.395,5.5559,31.4,1.0,4.0,7.0,3.0,0.3478261,4.0,29.0,0.0,0.49887523
Clc1cccc(N2CCN(CCCCNc3ccccn3)CC2)c1Cl,45,379.335,4.4027,31.4,1.0,4.0,7.0,2.0,0.42105263,3.0,25.0,0.0,0.72282165
Clc1cccc(N2CCN(CCCCNc3nccc4ccccc34)CC2)c1Cl,49,429.395,5.5559,31.4,1.0,4.0,7.0,3.0,0.3478261,4.0,29.0,0.0,0.49887523
Clc1cccc(N2CCN(CCCCOc3cc4ccccc4cn3)CC2)c1Cl,47,430.379,5.5228,28.6,0.0,4.0,7.0,3.0,0.3478261,4.0,29.0,0.0,0.46160436
Clc1cccc(N2CCN(CCCCOc3cc4ccccn4n3)CC2)c1Cl,50,419.356,4.6223,33.01,0.0,4.0,7.0,3.0,0.3809524,4.0,28.0,0.0,0.52350074
Clc1cccc(N2CCN(CCCCOc3ccc(-c4cn5ccccc5n4)cc3)CC2)c1Cl,56,495.454,6.2893,33.01,0.0,4.0,8.0,4.0,0.2962963,5.0,34.0,0.0,0.269206
Clc1cccc(N2CCN(CCCCOc3ccc4cccnc4c3)CC2)c1Cl,50,430.379,5.5228,28.6,0.0,4.0,7.0,3.0,0.3478261,4.0,29.0,0.0,0.46160436
Clc1cccc(N2CCN(CCCCOc3ccc4ccnn4c3)CC2)c1Cl,49,419.356,4.6223,33.01,0.0,4.0,7.0,3.0,0.3809524,4.0,28.0,0.0,0.52350074
Clc1cccc(N2CCN(CCCCOc3ccc4cn[nH]c4c3)CC2)c1Cl,51,419.356,4.8509,44.39,1.0,4.0,7.0,3.0,0.3809524,4.0,28.0,0.0,0.55638653
Clc1cccc(N2CCN(CCCCOc3ccc4scnc4c3)CC2)c1Cl,51,436.408,5.5843,28.6,0.0,5.0,7.0,3.0,0.3809524,4.0,28.0,0.0,0.4520939
Clc1cccc(N2CCN(CCCCOc3cccc4ccnn34)CC2)c1Cl,48,419.356,4.6223,33.01,0.0,4.0,7.0,3.0,0.3809524,4.0,28.0,0.0,0.52350074
Clc1cccc(N2CCN(CCCCOc3cccn4nccc34)CC2)c1Cl,48,419.356,4.6223,33.01,0.0,4.0,7.0,3.0,0.3809524,4.0,28.0,0.0,0.52350074
Clc1cccc(N2CCN(CCCCOc3ccn4nccc4c3)CC2)c1Cl,50,419.356,4.6223,33.01,0.0,4.0,7.0,3.0,0.3809524,4.0,28.0,0.0,0.52350074
Clc1cccc(N2CCN(CCCCc3cn(-c4ccc5[nH]ccc5c4)nn3)CC2)c1Cl,58,469.42,5.2003,52.98,1.0,4.0,7.0,4.0,0.33333334,5.0,32.0,0.0,0.3782933
Clc1cccc(N2CCN(CCCCc3cn(-c4ccc5c(c4)Cc4ccccc4-5)nn3)CC2)c1Cl,58,518.492,6.2902,37.19,0.0,4.0,7.0,4.0,0.31034482,6.0,36.0,0.0,0.23748778
Clc1cccc(N2CCN(CCCCc3cn(-c4ccc5ccccc5c4)nn3)CC2)c1Cl,53,480.443,5.8722,37.19,0.0,4.0,7.0,4.0,0.30769232,5.0,33.0,0.0,0.31016487
Clc1cccc(N2CCN(CCCCc3cn(-c4ccn5nccc5c4)nn3)CC2)c1Cl,56,470.408,4.3667,54.49,0.0,5.0,7.0,4.0,0.3478261,5.0,32.0,0.0,0.37583947
Clc1cccc(N2CCN(CCCCn3cc(-c4ccc(-c5ccccc5)cc4)nn3)CC2)c1Cl,48,506.481,6.5213,37.19,0.0,4.0,8.0,4.0,0.2857143,5.0,35.0,0.0,0.25511372
Clc1cccc(N2CCN(CCCCn3cc(-c4ccc5[nH]ccc5c4)nn3)CC2)c1Cl,56,469.42,5.3356,52.98,1.0,4.0,7.0,4.0,0.33333334,5.0,32.0,0.0,0.37173367
Clc1cccc(N2CCN(CCCCn3cc(-c4ccc5c(c4)Cc4ccccc4-5)nn3)CC2)c1Cl,57,518.492,6.4255,37.19,0.0,4.0,7.0,4.0,0.31034482,6.0,36.0,0.0,0.23301141
Clc1cccc(N2CCN(CCCCn3cc(-c4ccc5ccccc5c4)nn3)CC2)c1Cl,52,480.443,6.0075,37.19,0.0,4.0,7.0,4.0,0.30769232,5.0,33.0,0.0,0.3039226
Clc1cccc(N2CCN(CCCCn3cc(-c4ccc5ncccc5c4)nn3)CC2)c1Cl,57,481.431,5.4025,50.08,0.0,5.0,7.0,4.0,0.32,5.0,33.0,0.0,0.33096114
Clc1cccc(N2CCN(CCCN3CCC(Cc4ccccc4)CC3)CC2)c1,41,412.021,4.8068,9.72,0.0,3.0,7.0,2.0,0.52,4.0,29.0,0.0,0.64703184
Clc1cccc(N2CCN(CCCN3CCC(Cc4ccccc4)CC3)CC2)c1Cl,41,446.466,5.4602,9.72,0.0,3.0,7.0,2.0,0.52,4.0,30.0,0.0,0.5593492
Clc1cccc(N2CCN(CCCOC3(c4ccccn4)CCOCC3)CC2)c1Cl,53,450.41,4.623,37.83,0.0,5.0,7.0,2.0,0.5217391,4.0,30.0,0.0,0.5758028
Clc1cccc(N2CCN(CCCOc3ccc(-c4cn5ccccc5n4)cc3)CC2)c1Cl,55,481.427,5.8992,33.01,0.0,4.0,7.0,4.0,0.26923078,5.0,33.0,0.0,0.30799314
Clc1cccc(N2CCN(CCCOc3ccc(-c4nc5ccccc5[nH]4)cc3)CC2)c1,54,446.982,5.4744,44.39,1.0,4.0,7.0,4.0,0.26923078,5.0,32.0,0.0,0.38192743
Clc1cccc(N2CCN(CCCOc3ccc4cn[nH]c4c3)CC2)c1Cl,50,405.329,4.4608,44.39,1.0,4.0,6.0,3.0,0.35,4.0,27.0,0.0,0.6153929
Clc1cccc(N2CCN(CCCOc3ccc4scnc4c3)CC2)c1Cl,50,422.381,5.1942,28.6,0.0,5.0,6.0,3.0,0.35,4.0,27.0,0.0,0.5112308
Clc1cccc(N2CCN(CCCc3ccccc3)CC2)c1,36,314.86,4.0948,6.48,0.0,2.0,5.0,2.0,0.36842105,3.0,22.0,0.0,0.81972766
Clc1cccc(N2CCN(CCCc3cn(-c4ccn5nccc5c4)nn3)CC2)c1Cl,55,456.381,3.9766,54.49,0.0,5.0,6.0,4.0,0.3181818,5.0,31.0,0.0,0.43958345
Clc1cccc(N2CCN(CC[C@H]3CC[C@H](Nc4ncccn4)CC3)CC2)c1Cl,47,434.415,4.9664,44.29,1.0,5.0,6.0,2.0,0.54545456,4.0,29.0,0.0,0.6959495
Clc1cccc(N2CCN(CCc3ccccc3)CC2)c1,34,300.833,3.7047,6.48,0.0,2.0,4.0,2.0,0.33333334,3.0,21.0,0.0,0.8492393
Clc1cccc(N2CCN(CCc3cn(-c4ccn5nccc5c4)nn3)CC2)c1Cl,53,442.354,3.5865,54.49,0.0,5.0,5.0,4.0,0.2857143,5.0,30.0,0.0,0.47308984
Clc1cccc(N2CCN(C[C@H]3C[C@@H]3c3ccccc3)CC2)c1,39,326.871,4.2657,6.48,0.0,2.0,4.0,2.0,0.4,4.0,23.0,0.0,0.82773393
Clc1cccc(N2CCN(C[C@H]3C[C@@H]3c3ccccc3)CC2)c1Cl,39,361.316,4.9191,6.48,0.0,2.0,4.0,2.0,0.4,4.0,24.0,0.0,0.7628092
Clc1cccc(N2CCN(Cc3c[nH]c4ccccc34)CC2)c1Cl,41,360.288,4.7969,22.27,1.0,2.0,3.0,3.0,0.2631579,4.0,24.0,0.0,0.72510296
Clc1cccc(N2CCN(Cc3cccc4ccccc34)CC2)c1Cl,36,371.311,5.4688,6.48,0.0,2.0,3.0,3.0,0.23809524,4.0,25.0,0.0,0.6025299
Clc1cccc(N2CCN(Cc3ccccc3)CC2)c1Cl,31,321.251,4.3156,6.48,0.0,2.0,3.0,2.0,0.29411766,3.0,21.0,0.0,0.8307875
Clc1cccc(N2CCN(Cc3cccnc3)CC2)c1Cl,38,322.239,3.7106,19.37,0.0,3.0,3.0,2.0,0.3125,3.0,21.0,0.0,0.8586524
Clc1cccc(N2CCN(Cc3cccs3)CC2)c1Cl,36,327.28,4.3771,6.48,0.0,3.0,3.0,2.0,0.33333334,3.0,20.0,0.0,0.8255153
Clc1cccc(N2CCN(Cc3cnn4ccccc34)CC2)c1,43,326.831,3.3099,23.78,0.0,3.0,3.0,3.0,0.2777778,4.0,23.0,0.0,0.7375771
Clc1cccc(N2CCN(Cc3csc4ccccc34)CC2)c1Cl,41,377.34,5.5303,6.48,0.0,3.0,3.0,3.0,0.2631579,4.0,24.0,0.0,0.5921763
Clc1cccc(N2CCNCC2)c1,26,196.681,1.7496,15.27,1.0,2.0,1.0,1.0,0.4,2.0,13.0,0.0,0.73653495
Clc1cccc(N2CCNCC2)c1Cl,26,231.126,2.403,15.27,1.0,2.0,1.0,1.0,0.4,2.0,14.0,0.0,0.7978614
Clc1cccc(N2CC[C@H]3CNC[C@H]32)c1,34,222.719,2.1381,15.27,1.0,2.0,1.0,1.0,0.5,3.0,15.0,0.0,0.78349
Clc1cccc(N=C2NCCN2)c1Cl,26,230.098,2.1737,36.42,2.0,1.0,1.0,1.0,0.22222222,2.0,14.0,0.0,0.7751501
Clc1cccc(Nc2c3ccccc3nc3ccccc23)c1,30,304.78,5.785,24.92,1.0,2.0,2.0,4.0,0.0,4.0,22.0,0.0,0.47439688
Clc1cccc(Nc2ccc(N3CC4CC(C3)N4)cn2)c1,41,300.793,3.0291,40.19,2.0,4.0,3.0,2.0,0.3125,5.0,21.0,0.0,0.91396713
Clc1cccc(Nc2cncc(N3CC4CC(C3)N4)c2)c1,39,300.793,3.0291,40.19,2.0,4.0,3.0,2.0,0.3125,5.0,21.0,0.0,0.91396713
Clc1cccc(Nc2nc(Cc3ccccc3)nc3c2CCNCC3)c1,46,364.88,4.1526,49.84,2.0,4.0,4.0,3.0,0.23809524,4.0,26.0,0.0,0.72968745
Clc1cccc(Nc2nc(N3CCOCC3)nc(-n3cccn3)n2)c1,46,357.805,2.2909,80.99,1.0,7.0,4.0,3.0,0.25,4.0,25.0,0.0,0.7667358
Clc1cccc(Nc2ncc3c(n2)CCCC3)c1,37,259.74,3.7524,37.81,1.0,3.0,2.0,2.0,0.2857143,3.0,18.0,0.0,0.89254665
Clc1cccc(OC(c2ccccc2)C2CCNCC2)c1Cl,37,336.262,5.1131,21.26,1.0,2.0,4.0,2.0,0.33333334,3.0,22.0,0.0,0.83732635
Clc1cccc(OC(c2ccccc2)C2CNCCO2)c1Cl,42,338.234,4.1019,30.49,1.0,3.0,4.0,2.0,0.29411766,3.0,22.0,0.0,0.9103903
Clc1cccc(OC(c2ccccn2)C2CCNCC2)c1Cl,42,337.25,4.5081,34.15,1.0,3.0,4.0,2.0,0.3529412,3.0,22.0,0.0,0.89140934
Clc1cccc(OC(c2ccccn2)[C@@H]2CCNC2)c1Cl,44,323.223,4.118,34.15,1.0,3.0,4.0,2.0,0.3125,3.0,21.0,0.0,0.9189946
Clc1cccc(OC(c2ccccn2)[C@H]2CCNC2)c1Cl,44,323.223,4.118,34.15,1.0,3.0,4.0,2.0,0.3125,3.0,21.0,0.0,0.9189946
Clc1cccc(OC(c2cccnc2)C2CCNCC2)c1,42,302.805,3.8547,34.15,1.0,3.0,4.0,2.0,0.3529412,3.0,21.0,0.0,0.9311293
Clc1cccc(OC(c2cccnc2)C2CCNCC2)c1Cl,43,337.25,4.5081,34.15,1.0,3.0,4.0,2.0,0.3529412,3.0,22.0,0.0,0.89140934
Clc1cccc(OC(c2cccnc2)[C@@H]2CCCNC2)c1Cl,47,337.25,4.5081,34.15,1.0,3.0,4.0,2.0,0.3529412,3.0,22.0,0.0,0.89140934
Clc1cccc(OC(c2cccnc2)[C@H]2CCCNC2)c1Cl,47,337.25,4.5081,34.15,1.0,3.0,4.0,2.0,0.3529412,3.0,22.0,0.0,0.89140934
Clc1cccc(OC(c2ccncc2)C2CCNCC2)c1Cl,40,337.25,4.5081,34.15,1.0,3.0,4.0,2.0,0.3529412,3.0,22.0,0.0,0.89140934
Clc1cccc(OC2CC3CCC(C2)N3)c1,30,237.73,3.0018,21.26,1.0,2.0,2.0,1.0,0.53846157,3.0,16.0,0.0,0.8540112
Clc1cccc(OCCCCCCCN2CCCCC2)c1,35,309.881,5.1552,12.47,0.0,2.0,9.0,1.0,0.6666667,2.0,21.0,0.0,0.5844932
Clc1cccc(OCCCCCCCN2CCCCC2)c1.O=C(O)C(=O)O,35,309.881,5.1552,12.47,0.0,2.0,9.0,1.0,0.6666667,2.0,21.0,0.0,0.5844932
Clc1cccc(OCCCCCCN2CCCCC2)c1,35,295.854,4.7651,12.47,0.0,2.0,8.0,1.0,0.64705884,2.0,20.0,0.0,0.6408735
Clc1cccc(OCCCCCCN2CCCCC2)c1.O=C(O)C(=O)O,35,295.854,4.7651,12.47,0.0,2.0,8.0,1.0,0.64705884,2.0,20.0,0.0,0.6408735
Clc1cccc(OCCCCCCN2CCCCCC2)c1,35,309.881,5.1552,12.47,0.0,2.0,8.0,1.0,0.6666667,2.0,21.0,0.0,0.6153099
Clc1cccc(OCCCCCCN2CCCCCC2)c1.O=C(O)C(=O)O,35,309.881,5.1552,12.47,0.0,2.0,8.0,1.0,0.6666667,2.0,21.0,0.0,0.6153099
Clc1cccc(OCCN2CCC(N3CCCCC3)CC2)c1,39,322.88,3.6691,15.71,0.0,3.0,5.0,1.0,0.6666667,3.0,22.0,0.0,0.8223489
Clc1cccc(OCCNCCCOc2ccccc2)c1,31,305.805,3.7775,30.49,1.0,3.0,9.0,2.0,0.29411766,2.0,21.0,0.0,0.7152686
Clc1cccc(O[C@@H](c2ccccc2)[C@@H]2CNCCO2)c1Cl,42,338.234,4.1019,30.49,1.0,3.0,4.0,2.0,0.29411766,3.0,22.0,0.0,0.9103903
Clc1cccc(O[C@@H](c2ccccc2)[C@H]2CCNC2)c1,39,287.79,4.0696,21.26,1.0,2.0,4.0,2.0,0.29411766,3.0,20.0,0.0,0.91514486
Clc1cccc(O[C@@H](c2ccccc2)[C@H]2CCNC2)c1Cl,39,322.235,4.723,21.26,1.0,2.0,4.0,2.0,0.29411766,3.0,21.0,0.0,0.8790433
Clc1cccc(O[C@@H]2C[C@H]3CC[C@@H](C2)N3)c1,30,237.73,3.0018,21.26,1.0,2.0,2.0,1.0,0.53846157,3.0,16.0,0.0,0.8540112
Clc1cccc(O[C@H](c2ccccc2)[C@@H]2CCNC2)c1,39,287.79,4.0696,21.26,1.0,2.0,4.0,2.0,0.29411766,3.0,20.0,0.0,0.91514486
Clc1cccc(O[C@H](c2ccccc2)[C@@H]2CCNC2)c1Cl,39,322.235,4.723,21.26,1.0,2.0,4.0,2.0,0.29411766,3.0,21.0,0.0,0.8790433
Clc1cccc(Oc2ccc(Br)cc2OC2CNC2)c1,39,354.631,4.2454,30.49,1.0,3.0,4.0,2.0,0.2,3.0,20.0,0.0,0.8903615
Clc1cccc(Oc2ccc3c(c2)[C@H]2OCCC[C@H]2[C@@H](C2CCCCC2)N3)c1,47,397.946,6.9744,30.49,1.0,3.0,3.0,2.0,0.5,5.0,28.0,0.0,0.6057826
Clc1cccc(Oc2ccccc2C2CCNCC2)c1,36,287.79,4.5993,21.26,1.0,2.0,3.0,2.0,0.29411766,3.0,20.0,0.0,0.89068484
Clc1cccc(Oc2cncc(C3=CC4CNCC(C3)C4)c2)c1,48,326.827,4.5401,34.15,1.0,3.0,3.0,2.0,0.31578946,4.0,23.0,0.0,0.8987573
Clc1cccc(Oc2ncccc2C2CCNCC2)c1Cl,40,323.223,4.6477,34.15,1.0,3.0,3.0,2.0,0.3125,3.0,21.0,0.0,0.89277995
Clc1cccc(Sc2ccnc(-c3ccccn3)n2)c1,37,299.786,4.3432,38.67,0.0,4.0,3.0,3.0,0.0,3.0,20.0,0.0,0.67425936
Clc1cccc2[nH]c(-c3cnc4ccccc4n3)nc12,35,280.718,3.8265,54.46,1.0,3.0,1.0,4.0,0.0,4.0,20.0,0.0,0.57643837
Clc1cccc2[nH]c3c4c5ccccc5nc-4c[nH]c3c12,39,291.741,4.9556,44.47,2.0,1.0,0.0,3.0,0.0,5.0,21.0,0.0,0.4161712
Clc1cccc2[nH]cc(CCCN3CCN(c4cccc5c4OCCO5)CC3)c12,52,411.933,4.3473,40.73,1.0,4.0,5.0,3.0,0.39130434,5.0,29.0,0.0,0.6773318
Clc1cccc2c(-c3nc(CN4CCCC4)cs3)cn(CC3CCOCC3)c12,53,415.99,5.4406,30.29,0.0,4.0,5.0,3.0,0.5,5.0,28.0,0.0,0.555325
Clc1cccc2c(-c3nc(CN4CCOCC4)cs3)cn(CC3CCOCC3)c12,53,431.989,4.677,39.52,0.0,5.0,5.0,3.0,0.5,5.0,29.0,0.0,0.5877571
Clc1cccc2c(-c3noc(CN4CCCC4)n3)cn(CC3CCOCC3)c12,54,400.91,4.3671,56.32,0.0,5.0,5.0,3.0,0.52380955,5.0,28.0,0.0,0.6361841
Clc1cccc2c(-c3nsc(CN4CCCC4)n3)cn(CC3CCCCC3)c12,52,415.006,5.9893,33.95,0.0,4.0,5.0,3.0,0.54545456,5.0,28.0,0.0,0.5137819
Clc1cccc2c(-c3nsc(CN4CCCC4)n3)cn(CC3CCOCC3)c12,55,416.978,4.8356,43.18,0.0,5.0,5.0,3.0,0.52380955,5.0,28.0,0.0,0.5967049
Clc1cccc2c(C3CCN(C4Cc5cccc6cccc4c56)CC3)c[nH]c12,46,386.926,6.4513,19.03,1.0,1.0,2.0,4.0,0.28,6.0,28.0,0.0,0.41898698
Clc1cccc2c(C3CCN(CC4CCCCCCC4)CC3)c[nH]c12,42,358.957,6.3612,19.03,1.0,1.0,3.0,2.0,0.6363636,4.0,25.0,0.0,0.67569095
